Sid,Response,Technique_id,True_labels,Predicted_labels
30510,"[TextBlock(text='[\n  {\n    ""sid"": ""30510"",\n    ""Technique ID"": ""T1190"",\n    ""Technique Name"": ""Exploit Public-Facing Application"",\n    ""Quotes"": [\n      ""OpenSSL SSLv3 heartbeat read overrun attempt""\n    ],\n    ""Explanation"": ""The Snort rule is designed to detect attempts to exploit the OpenSSL Heartbleed vulnerability (CVE-2014-0160), which is a buffer over-read vulnerability in the OpenSSL cryptographic software library. This vulnerability allows an attacker to read sensitive memory from a server or client, potentially exposing private keys, passwords, and other sensitive data. The rule looks for specific patterns in the SSL/TLS traffic that indicate an attempt to exploit this vulnerability, which falls under the \'Exploit Public-Facing Application\' technique in the MITRE ATT&CK framework.""\n  },\n  {\n    ""sid"": ""30510"",\n    ""Technique ID"": ""T1046"",\n    ""Technique Name"": ""Network Service Scanning"",\n    ""Quotes"": [\n      ""$EXTERNAL_NET any - $HOME_NET [21,25,443,465,636,992,993,995,2484]""\n    ],\n    ""Explanation"": ""The Snort rule is designed to detect traffic targeting specific ports on the internal network ($HOME_NET), which could indicate network service scanning or reconnaissance activities. The rule specifies a list of ports commonly associated with various network services, such as FTP (21), SMTP (25), HTTPS (443), and others. This behavior aligns with the \'Network Service Scanning\' technique in the MITRE ATT&CK framework, where an attacker attempts to identify open ports and services on a target network or system.""\n  }\n]', type='text')]","['T1190', 'T1046']",['TA0009'],"['TA0007', 'TA0001']"
13642,"[TextBlock(text='[\n  {\n    ""sid"": ""13642"",\n    ""Technique ID"": ""T1056"",\n    ""Technique Name"": ""Input Capture"",\n    ""Quotes"": [\n      ""MALWARE-OTHER Keylogger easy Keylogger runtime detection""\n    ],\n    ""Explanation"": ""The Snort rule is designed to detect a keylogger malware, which is a type of malware that captures user input, such as keystrokes. This directly maps to the \'Input Capture\' technique in MITRE ATT&CK, which involves capturing user input data, including keystrokes, for purposes such as credential theft.""\n  },\n  {\n    ""sid"": ""13642"",\n    ""Technique ID"": ""T1071"",\n    ""Technique Name"": ""Application Layer Protocol"",\n    ""Quotes"": [\n      ""service:smtp""\n    ],\n    ""Explanation"": ""The Snort rule specifies \'service:smtp\', which means it is looking for traffic over the SMTP (Simple Mail Transfer Protocol) protocol. This suggests that the keylogger malware may be attempting to exfiltrate captured data over SMTP, which aligns with the \'Application Layer Protocol\' technique in MITRE ATT&CK, where adversaries hide their communications using common application layer protocols.""\n  }\n]', type='text')]","['T1056', 'T1071']","['TA0006', 'TA0009']","['TA0006', 'TA0011', 'TA0009']"
29615,"[TextBlock(text='[\n  {\n    ""sid"": ""29615"",\n    ""Technique ID"": ""T1071.001"",\n    ""Technique Name"": ""Malicious Web Site Content"",\n    ""Quotes"": [\n      ""http_uri; content:\\""/sizemore/css5.php?a\\"",depth 20;""\n    ],\n    ""Explanation"": ""The Snort rule is detecting outbound connections to a specific URI (/sizemore/css5.php?a) which could be indicative of malicious web content being downloaded or accessed, aligning with the \'Malicious Web Site Content\' technique.""\n  },\n  {\n    ""sid"": ""29615"",\n    ""Technique ID"": ""T1008"",\n    ""Technique Name"": ""Fallback Channels"",\n    ""Quotes"": [\n      ""msg:\\""MALWARE-CNC Win.Trojan.Keylogger outbound connection\\"";""\n    ],\n    ""Explanation"": ""The Snort rule mentions \'Win.Trojan.Keylogger outbound connection\', which suggests the detection of a fallback channel used by malware for command and control communication, corresponding to the \'Fallback Channels\' technique.""\n  }\n]', type='text')]","['T1071', 'T1008']","['TA0006', 'TA0009']",['TA0011']
59023,"[TextBlock(text='[\n  {\n    ""sid"": ""59023"",\n    ""Technique ID"": ""T1505"",\n    ""Technique Name"": ""Server Software Component"",\n    ""Quotes"": [\n      ""Php.Webshell.Antichat outbound connection attempt""\n    ],\n    ""Explanation"": ""The Snort rule is designed to detect outbound connections from a web shell named \'Antichat Shell\', which is a type of malicious server software component used by attackers to maintain access and execute commands on the compromised system.""\n  },\n  {\n    ""sid"": ""59023"", \n    ""Technique ID"": ""T1071"",\n    ""Technique Name"": ""Application Layer Protocol"",\n    ""Quotes"": [\n      ""service:http""\n    ],\n    ""Explanation"": ""The Snort rule is specifically looking for HTTP traffic, which is an application layer protocol used for web communication. Attackers often use web shells and other malware that communicate over HTTP to blend in with legitimate traffic.""\n  }\n]', type='text')]","['T1505', 'T1071']",['TA0003'],"['TA0003', 'TA0011']"
45470,"[TextBlock(text='[\n  {\n    ""sid"": ""45470"",\n    ""Technique ID"": ""T1105"",\n    ""Technique Name"": ""Ingress Tool Transfer"",\n    ""Quotes"": [\n      ""content:\\""/kelly6666/sm.txt\\"",fast_pattern,nocase;""\n    ],\n    ""Explanation"": ""The Snort rule is looking for a specific file path (/kelly6666/sm.txt) being downloaded, which suggests an attempt to transfer a malicious tool or payload onto the target system, aligning with the \'Ingress Tool Transfer\' technique.""\n  },\n  {\n    ""sid"": ""45470"", \n    ""Technique ID"": ""T1189"",\n    ""Technique Name"": ""Drive-by Compromise"",\n    ""Quotes"": [\n      ""msg:\\""MALWARE-CNC SambaCry ransomware download attempt\\"";""\n    ],\n    ""Explanation"": ""The Snort rule specifically mentions \'SambaCry ransomware download attempt\', which is a type of drive-by compromise attack where the victim\'s system is infected by visiting a compromised website or downloading a malicious file.""\n  }\n]', type='text')]","['T1105', 'T1189']",['TA0011'],"['TA0001', 'TA0011']"
58787,"[TextBlock(text='[\n  {\n    ""sid"": ""58787"",\n    ""Technique ID"": ""T1609"",\n    ""Technique Name"": ""Unix Shell Configuration Modification"",\n    ""Quotes"": [\n      ""content:\\""%24%257b\\"",fast_pattern,nocase; pcre:\\""/%24%257b.{0,200}(%(25)?24|\\\\x24)(%(25)?7b|\\\\x7b).{0,200}(%(25)?3a|\\\\x3a)(%(25)?(27|2d|5c|22)|[\\\\x27\\\\x2d\\\\x5c\\\\x22])*([jndi\\\\x7d\\\\x3a\\\\x2d]|(%(25)?(7d|3a|2d))|(%(25)?5c|\\\\x5c)u00[a-f0-9]{2}){1,4}(%(25)?(22|27)|[\\\\x22\\\\x27])?(%(25)?(3a|7d)|[\\\\x3a\\\\x7djndi])/i\\""""\n    ],\n    ""Explanation"": ""The Snort rule is designed to detect attempts to exploit the Log4j vulnerability (CVE-2021-44228) in Apache Log4j, which allows remote code execution by modifying the configuration of the Unix shell environment. The content and pcre fields in the rule match specific patterns related to the Log4j exploit, indicating that this technique is relevant.""\n  },\n  {\n    ""sid"": ""58787"",\n    ""Technique ID"": ""T1190"",\n    ""Technique Name"": ""Exploit Public-Facing Application"",\n    ""Quotes"": [\n      ""msg:\\""SERVER-OTHER Apache Log4j logging remote code execution attempt\\""""\n    ],\n    ""Explanation"": ""The Snort rule explicitly mentions that it is designed to detect attempts to exploit the Apache Log4j vulnerability, which is a public-facing application. The \'msg\' field in the rule confirms that this technique is relevant.""\n  }\n]', type='text')]","['T1609', 'T1190']",['TA0001'],"['TA0002', 'TA0001']"
17154,"[TextBlock(text='[\n  {\n    ""sid"": ""17154"",\n    ""Technique ID"": ""T1190"",\n    ""Technique Name"": ""Exploit Public-Facing Application"",\n    ""Quotes"": [\n      ""Mozilla Firefox plugin parameter array dangling pointer exploit attempt""\n    ],\n    ""Explanation"": ""The Snort rule is designed to detect an exploit attempt targeting a vulnerability in the Mozilla Firefox browser\'s plugin parameter array handling, which is a type of public-facing application exploit.""\n  },\n  {\n    ""sid"": ""17154"", \n    ""Technique ID"": ""T1211"",\n    ""Technique Name"": ""Exploitation for Client Execution"",\n    ""Quotes"": [\n      ""flow:to_client,established""\n    ],\n    ""Explanation"": ""The rule includes \'flow:to_client,established\', indicating that it is looking for exploitation attempts aimed at executing code on the client (victim\'s machine).""\n  }\n]', type='text')]","['T1190', 'T1211']",['TA0003'],"['TA0005', 'TA0001']"
36338,"[TextBlock(text='[\n  {\n    ""sid"": ""36338"",\n    ""Technique ID"": ""T1598"",\n    ""Technique Name"": ""Phishing for Information"",\n    ""Quotes"": [\n      ""msg:\\""MALWARE-OTHER Apple iTunes Connect HTTP response phishing attempt\\""""\n    ],\n    ""Explanation"": ""The Snort rule is designed to detect a phishing attempt through an HTTP response, which aligns with the \'Phishing for Information\' technique in MITRE ATT&CK. The rule specifically mentions \'phishing attempt\' in the message field.""\n  },\n  {\n    ""sid"": ""36338"",\n    ""Technique ID"": ""T1071"",\n    ""Technique Name"": ""Application Layer Protocol"",\n    ""Quotes"": [\n      ""service:http""\n    ],\n    ""Explanation"": ""The Snort rule is targeting HTTP traffic, which is an application layer protocol. The \'service:http\' field in the rule indicates that it is looking for malicious activity over the HTTP protocol, aligning with the \'Application Layer Protocol\' technique in MITRE ATT&CK.""\n  }\n]', type='text')]","['T1598', 'T1071']",['TA0001'],"['TA0011', 'TA0043']"
32008,"[TextBlock(text='[\n  {\n    ""sid"": ""32008"",\n    ""Technique ID"": ""T1192"",\n    ""Technique Name"": ""Spearphishing Link"",\n    ""Quotes"": [\n      ""MALWARE-OTHER Fake Delta Ticket HTTP Response phishing attack""\n    ],\n    ""Explanation"": ""The Snort rule is designed to detect a phishing attack that delivers malware disguised as a Delta airline ticket. This aligns with the Spearphishing Link technique, where malicious links or files are sent to targets in an attempt to gain initial access or enable further malicious activities.""\n  },\n  {\n    ""sid"": ""32008"",\n    ""Technique ID"": ""T1566"",\n    ""Technique Name"": ""Phishing"",\n    ""Quotes"": [\n      ""MALWARE-OTHER Fake Delta Ticket HTTP Response phishing attack""\n    ],\n    ""Explanation"": ""The Snort rule explicitly mentions \'phishing attack\' in the rule message, indicating that it is designed to detect phishing attempts. The Phishing technique involves sending malicious communications to trick users into revealing sensitive information or deploying malicious code.""\n  }\n]', type='text')]","['T1192', 'T1566']",['TA0001'],['TA0001']
5780,"[TextBlock(text='[\n  {\n    ""sid"": ""5780"",\n    ""Technique ID"": ""T1056"",\n    ""Technique Name"": ""Input Capture"",\n    ""Quotes"": [\n      ""\\""MALWARE-OTHER Keylogger runtime detection - hwpe word filtered echelon log\\""""\n    ],\n    ""Explanation"": ""The Snort rule is designed to detect a keylogger malware, which is a type of malware that captures user input, such as keystrokes. This directly maps to the \'Input Capture\' technique in MITRE ATT&CK, which involves capturing user input data, including keystrokes.""\n  },\n  {\n    ""sid"": ""5780"", \n    ""Technique ID"": ""T1071"",\n    ""Technique Name"": ""Application Layer Protocol"",\n    ""Quotes"": [\n      ""\\""service:smtp\\""""\n    ],\n    ""Explanation"": ""The Snort rule is specifically looking for traffic over the SMTP (Simple Mail Transfer Protocol) service, which is an application layer protocol. This aligns with the \'Application Layer Protocol\' technique in MITRE ATT&CK, which involves using application layer protocols for various purposes, such as data exfiltration or command and control.""\n  }\n]', type='text')]","['T1056', 'T1071']","['TA0006', 'TA0009']","['TA0006', 'TA0011', 'TA0009']"
19171,"[TextBlock(text='[\n  {\n    ""sid"": ""19171"",\n    ""Technique ID"": ""T1195"",\n    ""Technique Name"": ""Supply Chain Compromise"",\n    ""Quotes"": [\n      ""Microsoft Internet Explorer 8 ieshims.dll dll-load exploit attempt""\n    ],\n    ""Explanation"": ""The Snort rule appears to be detecting an attempt to exploit a vulnerability in the ieshims.dll library used by Internet Explorer 8, which could be an indication of a supply chain compromise where a malicious DLL is loaded into a legitimate software process.""\n  },\n  {\n    ""sid"": ""19171"", \n    ""Technique ID"": ""T1211"",\n    ""Technique Name"": ""Exploitation for Client Execution"",\n    ""Quotes"": [\n      ""Microsoft Internet Explorer 8 ieshims.dll dll-load exploit attempt""\n    ],\n    ""Explanation"": ""The rule explicitly mentions an \'exploit attempt\' related to the ieshims.dll library in Internet Explorer 8, suggesting an attempt to exploit a vulnerability in the client software for malicious code execution.""\n  }\n]', type='text')]","['T1195', 'T1211']","['TA0005', 'TA0003', 'TA0004']","['TA0005', 'TA0001']"
39410,"[TextBlock(text='[\n  {\n    ""sid"": ""39410"",\n    ""Technique ID"": ""T1020"",\n    ""Technique Name"": ""Remote Data Staging"",\n    ""Quotes"": [\n      ""=0D=0ABrowser"",\n      ""=0D=0AWebsite"",\n      ""=0D=0AUsername"",\n      ""=0D=0APassword""\n    ],\n    ""Explanation"": ""The Snort rule detects a Win.Trojan.iSpy variant that exfiltrates data such as browser information, website visited, username, and password, which aligns with the Remote Data Staging technique where data is collected and staged on a remote system.""\n  },\n  {\n    ""sid"": ""39410"", \n    ""Technique ID"": ""T1056"",\n    ""Technique Name"": ""Input Capture"",\n    ""Quotes"": [\n      ""iSpy Keylogger""\n    ],\n    ""Explanation"": ""The rule specifically mentions \'iSpy Keylogger\', which is a type of malware that captures user input such as keystrokes, aligning with the Input Capture technique.""\n  }\n]', type='text')]","['T1020', 'T1056']",['TA0010'],"['TA0006', 'TA0009', 'TA0010']"
57797,"[TextBlock(text='[\n  {\n    ""sid"": ""57797"",\n    ""Technique ID"": ""T1027"",\n    ""Technique Name"": ""Obfuscated Files or Information"",\n    ""Quotes"": [\n      ""INDICATOR-OBFUSCATION Javascript obfuscation using parseInt""\n    ],\n    ""Explanation"": ""The Snort rule is designed to detect obfuscated JavaScript code using the parseInt function, which is a common technique for obfuscating malicious code. This directly maps to the \'Obfuscated Files or Information\' technique in MITRE ATT&CK.""\n  },\n  {\n    ""sid"": ""57797"", \n    ""Technique ID"": ""T1059"",\n    ""Technique Name"": ""Command and Scripting Interpreter"",\n    ""Quotes"": [\n      ""body onload=""\n    ],\n    ""Explanation"": ""The Snort rule is looking for the \'body onload=\' string, which suggests that the obfuscated JavaScript code is intended to be executed when the webpage loads. This aligns with the \'Command and Scripting Interpreter\' technique, where malicious code is executed through scripting languages like JavaScript.""\n  }\n]', type='text')]","['T1027', 'T1059']",['TA0005'],"['TA0005', 'TA0002']"
19741,"[TextBlock(text='[\n  {\n    ""sid"": ""19741"",\n    ""Technique ID"": ""T1056"",\n    ""Technique Name"": ""Input Capture"",\n    ""Quotes"": [\n      ""MALWARE-OTHER PWS.Win32.Scofted keylogger runtime detection""\n    ],\n    ""Explanation"": ""The Snort rule is designed to detect a keylogger malware called PWS.Win32.Scofted, which is used for input capture, specifically capturing keystrokes. This directly maps to the MITRE ATT&CK technique \'Input Capture\' (T1056).""\n  },\n  {\n    ""sid"": ""19741"",\n    ""Technique ID"": ""T1041"",\n    ""Technique Name"": ""Exfiltration Over C2 Channel"",\n    ""Quotes"": [\n      ""STOR JUNIPER-"",\n      "".log|0D 0A|""\n    ],\n    ""Explanation"": ""The Snort rule is looking for the pattern \'STOR JUNIPER-\' followed by \'.log\' within an FTP session, which suggests that the keylogger data is being exfiltrated over the FTP channel. This aligns with the MITRE ATT&CK technique \'Exfiltration Over C2 Channel\' (T1041).""\n  }\n]', type='text')]","['T1056', 'T1041']","['TA0006', 'TA0009']","['TA0006', 'TA0009', 'TA0010']"
30779,"[TextBlock(text='[\n  {\n    ""sid"": ""30779"",\n    ""Technique ID"": ""T1190"",\n    ""Technique Name"": ""Exploit Public-Facing Application"",\n    ""Quotes"": [\n      ""OpenSSL TLSv1 large heartbeat response - possible ssl heartbleed attempt""\n    ],\n    ""Explanation"": ""The Snort rule is designed to detect potential attempts to exploit the Heartbleed vulnerability in OpenSSL, which is a public-facing application. The rule looks for specific patterns in the network traffic that may indicate an attempt to exploit this vulnerability.""\n  },\n  {\n    ""sid"": ""30779"",\n    ""Technique ID"": ""T1046"",\n    ""Technique Name"": ""Network Service Scanning"",\n    ""Quotes"": [\n      ""$HOME_NET [21,25,443,465,636,992,993,995,2484] - $EXTERNAL_NET any""\n    ],\n    ""Explanation"": ""The Snort rule is monitoring network traffic from the home network to the external network on specific ports commonly used for various network services. This could indicate an attempt to scan for open network services, which is a common reconnaissance technique used by attackers.""\n  }\n]', type='text')]","['T1190', 'T1046']",['TA0009'],"['TA0007', 'TA0001']"
34944,"[TextBlock(text='[\n  {\n    ""sid"": ""34944"",\n    ""Technique ID"": ""T1059"",\n    ""Technique Name"": ""Command and Scripting Interpreter"",\n    ""Quotes"": [\n      ""Adversaries may abuse command and script interpreters to execute commands, scripts, or binaries.""\n    ],\n    ""Explanation"": ""The Snort rule appears to be detecting an attempt to disclose credentials for the Arcserve Unified Data Protection Management software. This could potentially involve executing commands or scripts on the targeted system, which aligns with the Command and Scripting Interpreter technique.""\n  },\n  {\n    ""sid"": ""34944"",\n    ""Technique ID"": ""T1552"",\n    ""Technique Name"": ""Unsecured Credentials"",\n    ""Quotes"": [\n      ""Adversaries may attempt to exploit unsecured credentials to gain initial access or elevate privileges within an environment.""\n    ],\n    ""Explanation"": ""The Snort rule specifically mentions detecting a \'credential disclosure attempt\', which directly relates to the Unsecured Credentials technique, where adversaries attempt to obtain and exploit unsecured or improperly secured credentials.""\n  }\n]', type='text')]","['T1059', 'T1552']",['TA0006'],"['TA0002', 'TA0006']"
50954,"[TextBlock(text='[\n  {\n    ""sid"": ""50954"",\n    ""Technique ID"": ""T1505"",\n    ""Technique Name"": ""Server Software Component"",\n    ""Quotes"": [\n      ""PhpSploit backdoor communication attempt""\n    ],\n    ""Explanation"": ""The Snort rule is designed to detect communication attempts with the PhpSploit backdoor, which is a malicious server software component that can be installed on web servers to gain unauthorized access and control.""\n  },\n  {\n    ""sid"": ""50954"", \n    ""Technique ID"": ""T1071"",\n    ""Technique Name"": ""Application Layer Protocol"",\n    ""Quotes"": [\n      ""http_header"",\n      ""service:http""\n    ],\n    ""Explanation"": ""The Snort rule is specifically looking for HTTP traffic and inspecting the HTTP header, indicating that the attacker is using the application layer protocol (HTTP) to communicate with the backdoor.""\n  }\n]', type='text')]","['T1505', 'T1071']",['TA0003'],"['TA0003', 'TA0011']"
50467,"[TextBlock(text='[\n  {\n    ""sid"": ""50467"",\n    ""Technique ID"": ""T1003"",\n    ""Technique Name"": ""Credential Dumping"",\n    ""Quotes"": [\n      ""Mimikatz is a well-known credential dumper that is used to obtain plaintext Windows credentials.""\n    ],\n    ""Explanation"": ""The Snort rule is designed to detect attempts to use Mimikatz, a tool commonly used for credential dumping on Windows systems. Mimikatz can extract plaintext credentials from memory, allowing an attacker to gain unauthorized access to systems and data.""\n  },\n  {\n    ""sid"": ""50467"",\n    ""Technique ID"": ""T1021"",\n    ""Technique Name"": ""Remote Services"",\n    ""Quotes"": [\n      ""The rule looks for traffic over SMB (Server Message Block) on port 445, which is used for remote services and file sharing in Windows environments.""\n    ],\n    ""Explanation"": ""The Snort rule is specifically looking for Mimikatz activity over SMB (port 445), which is a protocol used for remote services and file sharing in Windows. This suggests that the attacker is attempting to leverage remote services to execute Mimikatz and dump credentials from a remote system.""\n  }\n]', type='text')]","['T1003', 'T1021']",['TA0006'],"['TA0008', 'TA0006']"
59218,"[TextBlock(text='[\n  {\n    ""sid"": ""59218"",\n    ""Technique ID"": ""T1505"",\n    ""Technique Name"": ""Server Software Component"",\n    ""Quotes"": [\n      ""MALWARE-OTHER Php.Webshell.C99Madnet outbound connection attempt"",\n      ""file_data; content:\\""<buname -a:&nbsp|3B|\\"",fast_pattern,nocase; content:\\""<bSoftware:&nbsp|3B|\\"",nocase;""\n    ],\n    ""Explanation"": ""The Snort rule is designed to detect outbound connections from a web shell named C99Madnet, which is a malicious PHP script that can be uploaded to a web server to gain unauthorized access and control. The rule looks for specific patterns in the HTTP response data that are indicative of this web shell being used. This aligns with the \'Server Software Component\' technique, which involves adversaries abusing legitimate software components for malicious purposes.""\n  },\n  {\n    ""sid"": ""59218"",\n    ""Technique ID"": ""T1071"",\n    ""Technique Name"": ""Application Layer Protocol"",\n    ""Quotes"": [\n      ""alert tcp $HOME_NET $HTTP_PORTS - $EXTERNAL_NET any"",\n      ""service:http;""\n    ],\n    ""Explanation"": ""The Snort rule is specifically designed to detect malicious activity over the HTTP protocol, which is an application layer protocol. The rule looks for patterns in the HTTP response data, and it is triggered when HTTP traffic is detected from the internal network to the external network. This aligns with the \'Application Layer Protocol\' technique, which involves adversaries abusing application layer protocols for malicious purposes.""\n  }\n]', type='text')]","['T1505', 'T1071']",['TA0003'],"['TA0003', 'TA0011']"
52081,"[TextBlock(text='[\n  {\n    ""sid"": ""52081"",\n    ""Technique ID"": ""T1499"",\n    ""Technique Name"": ""Endpoint Denial of Service"",\n    ""Quotes"": [\n      ""INDICATOR-COMPROMISE Responder poisoner service negotiation attack attempt""\n    ],\n    ""Explanation"": ""The Snort rule appears to be detecting a Responder poisoning attack, which is a type of Endpoint Denial of Service attack that aims to disrupt network services by sending malicious responses to client requests.""\n  },\n  {\n    ""sid"": ""52081"", \n    ""Technique ID"": ""T1557.001"",\n    ""Technique Name"": ""LLMNR/NBT-NS Poisoning and Relay"",\n    ""Quotes"": [\n      ""INDICATOR-COMPROMISE Responder poisoner service negotiation attack attempt""\n    ],\n    ""Explanation"": ""The Snort rule specifically mentions \'Responder poisoner\', which is a tool used for LLMNR/NBT-NS poisoning and relay attacks, a technique used to conduct man-in-the-middle attacks and potentially gain unauthorized access to systems.""\n  }\n]', type='text')]","['T1499', 'T1557']",['TA0006'],"['TA0009', 'TA0006', 'TA0040']"
57983,"[TextBlock(text='[\n  {\n    ""sid"": ""57983"",\n    ""Technique ID"": ""T1190"",\n    ""Technique Name"": ""Exploit Public-Facing Application"",\n    ""Quotes"": [\n      ""SERVER-WEBAPP Microsoft Exchange autodiscover server side request forgery attempt""\n    ],\n    ""Explanation"": ""The Snort rule is designed to detect an attempted server-side request forgery attack targeting the Microsoft Exchange autodiscover feature, which is a public-facing application. This aligns with the \'Exploit Public-Facing Application\' technique, where adversaries attempt to exploit vulnerabilities in internet-facing applications.""\n  },\n  {\n    ""sid"": ""57983"",\n    ""Technique ID"": ""T1071"",\n    ""Technique Name"": ""Application Layer Protocol"",\n    ""Quotes"": [\n      ""http_uri"",\n      ""http_cookie"",\n      ""service:http""\n    ],\n    ""Explanation"": ""The Snort rule is specifically looking for patterns in HTTP traffic, including the URI and cookies. This indicates that the attack is targeting the application layer protocol (HTTP), which corresponds to the \'Application Layer Protocol\' technique.""\n  }\n]', type='text')]","['T1190', 'T1071']",['TA0001'],"['TA0001', 'TA0011']"
24740,"[TextBlock(text='[\n  {\n    ""sid"": ""24740"",\n    ""Technique ID"": ""T1083"",\n    ""Technique Name"": ""File and Directory Discovery"",\n    ""Quotes"": [\n      ""content:\\""/btmui/soa/flash_svc/\\"",fast_pattern,nocase;"",\n      ""pcre:\\""/handle\\\\s*=\\\\s*[\\\\x22\\\\x27][^\\\\x22\\\\x27]*?(\\\\x2e|%(25)?2e){2}([\\\\x2f\\\\x5c]|%(25)?(2f|5c))/i\\""""\n    ],\n    ""Explanation"": ""The Snort rule is designed to detect directory traversal attempts targeting the Oracle Business Transaction Management flashtunnelservice directory. The content and pcre fields match patterns indicative of directory traversal, such as \'../\' sequences, which aligns with the File and Directory Discovery technique.""\n  },\n  {\n    ""sid"": ""24740"", \n    ""Technique ID"": ""T1190"",\n    ""Technique Name"": ""Exploit Public-Facing Application"",\n    ""Quotes"": [\n      ""msg:\\""SERVER-WEBAPP Oracle Business Transaction Management flashtunnelservice directory traversal attempt\\"";"",\n      ""service:http;""\n    ],\n    ""Explanation"": ""The rule explicitly mentions that it is targeting a directory traversal attempt against the Oracle Business Transaction Management application, which is a public-facing web application. This aligns with the Exploit Public-Facing Application technique, where adversaries attempt to exploit vulnerabilities in internet-facing systems.""\n  }\n]', type='text')]","['T1083', 'T1190']",['TA0005'],"['TA0007', 'TA0001']"
7597,"[TextBlock(text='[\n  {\n    ""sid"": ""7597"",\n    ""Technique ID"": ""T1056"",\n    ""Technique Name"": ""Input Capture"",\n    ""Quotes"": [\n      ""\\""MALWARE-OTHER Keylogger spy lantern keylogger runtime detection\\""""\n    ],\n    ""Explanation"": ""The Snort rule is designed to detect a keylogger malware called \'lantern keylogger\', which is used for capturing user input such as keystrokes, indicating the Input Capture technique.""\n  },\n  {\n    ""sid"": ""7597"", \n    ""Technique ID"": ""T1071"",\n    ""Technique Name"": ""Application Layer Protocol"",\n    ""Quotes"": [\n      ""service:smtp""\n    ],\n    ""Explanation"": ""The rule is looking for the keylogger malware communicating over the SMTP (email) protocol, which falls under the Application Layer Protocol technique for command and control or data exfiltration.""\n  }\n]', type='text')]","['T1056', 'T1071']","['TA0006', 'TA0009']","['TA0006', 'TA0011', 'TA0009']"
41458,"[TextBlock(text='[\n  {\n    ""sid"": ""41458"",\n    ""Technique ID"": ""T1071.001"",\n    ""Technique Name"": ""Malicious Web Site Content"",\n    ""Quotes"": [\n      ""http_uri; content:\\""/read-mip.php\\"",fast_pattern,nocase;""\n    ],\n    ""Explanation"": ""The Snort rule is looking for outbound HTTP traffic to a specific URI (/read-mip.php), which suggests the detection of malicious web content being downloaded or accessed.""\n  },\n  {\n    ""sid"": ""41458"",\n    ""Technique ID"": ""T1008"",\n    ""Technique Name"": ""Fallback Channels"",\n    ""Quotes"": [\n      ""msg:\\""MALWARE-CNC Osx.Keylogger.Elite variant outbound connection\\"";""\n    ],\n    ""Explanation"": ""The Snort rule is specifically mentioning the detection of an outbound connection related to a malware variant (Osx.Keylogger.Elite), which could be used as a fallback channel for command and control communication.""\n  }\n]', type='text')]","['T1071', 'T1008']","['TA0006', 'TA0009']",['TA0011']
19392,"[TextBlock(text='[\n  {\n    ""sid"": ""19392"",\n    ""Technique ID"": ""T1059"",\n    ""Technique Name"": ""Command and Scripting Interpreter"",\n    ""Quotes"": [\n      ""content:\\""USER|20|nacky8|0D 0A|\\"",nocase;""\n    ],\n    ""Explanation"": ""The Snort rule is looking for specific content in the FTP traffic, which suggests that it is detecting a malware that uses FTP to transfer files or execute commands. This aligns with the Command and Scripting Interpreter technique, where adversaries abuse legitimate system utilities or run malicious code through scripting languages.""\n  },\n  {\n    ""sid"": ""19392"",\n    ""Technique ID"": ""T1056"",\n    ""Technique Name"": ""Input Capture"",\n    ""Quotes"": [\n      ""msg:\\""MALWARE-OTHER Keylogger Monitor.win32.perflogger\\"";""\n    ],\n    ""Explanation"": ""The Snort rule explicitly mentions that it is detecting a keylogger malware called \'Monitor.win32.perflogger\'. Keyloggers are used to capture user input, such as keystrokes, which falls under the Input Capture technique in ATT&CK.""\n  }\n]', type='text')]","['T1059', 'T1056']","['TA0006', 'TA0009']","['TA0002', 'TA0006', 'TA0009']"
24517,"[TextBlock(text='[\n  {\n    ""sid"": ""24517"",\n    ""Technique ID"": ""T1190"",\n    ""Technique Name"": ""Exploit Public-Facing Application"",\n    ""Quotes"": [\n      ""SERVER-WEBAPP F5 Networks FirePass my.activation.php3 state parameter sql injection attempt""\n    ],\n    ""Explanation"": ""The Snort rule is designed to detect SQL injection attempts targeting the my.activation.php3 script of the F5 Networks FirePass application, which is a public-facing web application. This aligns with the \'Exploit Public-Facing Application\' technique, where adversaries attempt to exploit vulnerabilities in internet-facing applications.""\n  },\n  {\n    ""sid"": ""24517"",\n    ""Technique ID"": ""T1059"",\n    ""Technique Name"": ""Command and Scripting Interpreter"",\n    ""Quotes"": [\n      ""pcre:\\""/[?&]state=[^&]*?[\\x22\\x27]/i\\""""\n    ],\n    ""Explanation"": ""The Snort rule uses a Perl Compatible Regular Expression (PCRE) to match potential SQL injection payloads in the \'state\' parameter of the my.activation.php3 script. SQL injection attacks often involve injecting malicious code or commands into application input fields, which can be executed by the underlying command and scripting interpreter (e.g., SQL database engine). This relates to the \'Command and Scripting Interpreter\' technique.""\n  }\n]', type='text')]","['T1190', 'T1059']",['TA0001'],"['TA0002', 'TA0001']"
