Sid,Response,Technique_id,True_labels,Predicted_labels
41817,"[TextBlock(text='[\n  {\n    ""sid"": ""41817"",\n    ""Technique ID"": ""T1190"",\n    ""Technique name"": ""Exploit Public-Facing Application"",\n    ""Quotes"": [""Adversaries may attempt to exploit a weakness in an Internet-facing host or system to initially access a network.""],\n    ""Explanation"": ""This rule detects potential SQL injection attempts against a web application by looking for the \'select * from\' string in HTTP requests, which is a common pattern used in SQL injection attacks to retrieve data from databases.""\n  },\n  {\n    ""sid"": ""41817"", \n    ""Technique ID"": ""T1059"",\n    ""Technique name"": ""Command and Scripting Interpreter"",\n    ""Quotes"": [""Adversaries may abuse command and script interpreters to execute commands, scripts, or binaries."",  ""SQL injection may be used to inject and execute arbitrary SQL commands.""],\n    ""Explanation"": ""SQL injection allows an attacker to execute arbitrary SQL commands on the backend database, which could be considered abusing a command and scripting interpreter (the database engine).""\n  }\n]', type='text')]","['T1190', 'T1059']",['TA0001'],"['TA0002', 'TA0001']"
30510,"[TextBlock(text='[\n  {\n    ""sid"": ""30510"",\n    ""Technique ID"": ""T1210"",\n    ""Technique name"": ""Exploitation of Remote Services"",\n    ""Quotes"": [""Adversaries may exploit remote services to initially access and compromise remote systems. Remote services such as VPNs, Citrix, and other access gateways allow users to connect to internal enterprise network resources from external locations.""],\n    ""Explanation"": ""This rule detects attempts to exploit the OpenSSL Heartbleed vulnerability (CVE-2014-0160), which allows remote attackers to read memory from vulnerable systems and potentially gain unauthorized access.""\n  },\n  {\n    ""sid"": ""30510"", \n    ""Technique ID"": ""T1190"",\n    ""Technique name"": ""Exploit Public-Facing Application"",\n    ""Quotes"": [""Adversaries may attempt to take advantage of a weakness in an Internet-facing computer or program to gain initial access to a system.""],\n    ""Explanation"": ""The rule is looking for exploitation attempts against the OpenSSL service, which is a public-facing application used for secure communications over the internet.""\n  }\n]', type='text')]","['T1210', 'T1190']",['TA0009'],"['TA0008', 'TA0001']"
13642,"[TextBlock(text='[\n  {\n    ""sid"": ""13642"",\n    ""Technique ID"": ""T1056"",\n    ""Technique name"": ""Input Capture"",\n    ""Quotes"": [""Input Capture techniques involve intercepting and capturing user input data, such as keystrokes, to obtain sensitive information.""],\n    ""Explanation"": ""This rule detects activity related to the \'easy Keylogger\' malware, which is designed to capture user keystrokes (input data) for the purpose of stealing sensitive information.""\n  },\n  {\n    ""sid"": ""13642"", \n    ""Technique ID"": ""T1071"",\n    ""Technique name"": ""Application Layer Protocol"",\n    ""Quotes"": [""Adversaries may use an application layer protocol for communication between host and C2 server or among nodes within a service.""],\n    ""Explanation"": ""The rule looks for specific encoded data being sent over SMTP (port 25), which suggests the keylogger malware is using the application layer protocol (SMTP) to communicate stolen data to an external server.""\n  }\n]', type='text')]","['T1056', 'T1071']","['TA0006', 'TA0009']","['TA0006', 'TA0011', 'TA0009']"
29615,"[TextBlock(text='[\n  {\n    ""sid"": ""29615"",\n    ""Technique ID"": ""T1008"",\n    ""Technique name"": ""Fallback Channels"",\n    ""Quotes"": [""Adversaries may use fallback channels if the primary communication channel is compromised or impaired to maintain control of victim systems.""],\n    ""Explanation"": ""This rule detects outbound connections from a Trojan keylogger to an external server, which could be used as a fallback channel for command and control if the primary channel is unavailable.""\n  },\n  {\n    ""sid"": ""29615"", \n    ""Technique ID"": ""T1056"",\n    ""Technique name"": ""Input Capture"",\n    ""Quotes"": [""Input Capture techniques involve intercepting and capturing user input data, such as keystrokes, to obtain sensitive information.""],\n    ""Explanation"": ""The rule specifically mentions a \'Win.Trojan.Keylogger\', which is malware designed to capture user input like keystrokes, aligning with the Input Capture technique.""\n  }\n]', type='text')]","['T1008', 'T1056']","['TA0006', 'TA0009']","['TA0006', 'TA0011', 'TA0009']"
59023,"[TextBlock(text='[\n  {\n    ""sid"": ""59023"",\n    ""Technique ID"": ""T1505"",\n    ""Technique name"": ""Server Software Component"",\n    ""Quotes"": [""Adversaries may abuse legitimate server software components through payload execution or exploitation of vulnerabilities in web services.""],\n    ""Explanation"": ""This rule detects outbound connections from a compromised web server running the Antichat PHP webshell, which is a malicious server software component used by adversaries for remote code execution and maintaining access.""\n  },\n  {\n    ""sid"": ""59023"", \n    ""Technique ID"": ""T1071"",\n    ""Technique name"": ""Application Layer Protocol"",\n    ""Quotes"": [""Adversaries may use an application layer protocol for communication between host and C2 server or among nodes within a service.""],\n    ""Explanation"": ""The rule looks for HTTP traffic containing indicators of the Antichat webshell, suggesting the adversary is using the HTTP application layer protocol for command and control communications.""\n  }\n]', type='text')]","['T1505', 'T1071']",['TA0003'],"['TA0003', 'TA0011']"
45470,"[TextBlock(text='[\n  {\n    ""sid"": ""45470"",\n    ""Technique ID"": ""T1105"",\n    ""Technique name"": ""Ingress Tool Transfer"",\n    ""Quotes"": [""Adversaries may transfer tools or other files from an external server to a compromised host.""],\n    ""Explanation"": ""This rule detects an attempt to download a file (sm.txt) from an external server, which could be related to the SambaCry ransomware transferring malicious tools or files to the compromised host.""\n  },\n  {\n    ""sid"": ""45470"", \n    ""Technique ID"": ""T1486"",\n    ""Technique name"": ""Data Encrypted for Impact"",\n    ""Quotes"": [""Adversaries may encrypt data on target systems or operating systems for the purpose of disrupting/destroying that data.""],\n    ""Explanation"": ""The rule mentions \'SambaCry ransomware\', which is a type of malware that encrypts data on the victim\'s system, aligning with the \'Data Encrypted for Impact\' technique used by adversaries.""\n  }\n]', type='text')]","['T1105', 'T1486']",['TA0011'],"['TA0011', 'TA0040']"
58787,"[TextBlock(text='[\n  {\n    ""sid"": ""58787"",\n    ""Technique ID"": ""T1190"",\n    ""Technique name"": ""Exploit Public-Facing Application"",\n    ""Quotes"": [""Adversaries may attempt to exploit a weakness in an Internet-facing host or system to initially access a network.""],\n    ""Explanation"": ""This rule detects attempts to exploit the Log4j vulnerability in Apache web servers, which is a public-facing application. The rule looks for specific patterns in the HTTP client body that indicate an attempt to trigger the Log4j remote code execution vulnerability.""\n  },\n  {\n    ""sid"": ""58787"", \n    ""Technique ID"": ""T1211"",\n    ""Technique name"": ""Exploitation for Client Execution"",\n    ""Quotes"": [""Adversaries may exploit software vulnerabilities in Internet-facing systems to execute code remotely.""],\n    ""Explanation"": ""The rule is designed to detect attempts to exploit the Log4j vulnerability, which allows remote code execution on the targeted system. The exploitation aims to execute malicious code on the server hosting the vulnerable Apache application.""\n  }\n]', type='text')]","['T1190', 'T1211']",['TA0001'],"['TA0005', 'TA0001']"
17154,"[TextBlock(text='[\n  {\n    ""sid"": ""17154"",\n    ""Technique ID"": ""T1190"",\n    ""Technique name"": ""Exploit Public-Facing Application"",\n    ""Quotes"": [""Adversaries may attempt to exploit a weakness in an Internet-facing host or system to initially access a network.""],\n    ""Explanation"": ""This rule detects an attempt to exploit a vulnerability in the Mozilla Firefox browser plugin parameter array, which could allow remote code execution. This is an example of exploiting a public-facing application to gain initial access.""\n  },\n  {\n    ""sid"": ""17154"", \n    ""Technique ID"": ""T1211"",\n    ""Technique name"": ""Exploitation for Client Execution"",\n    ""Quotes"": [""Adversaries may exploit software vulnerabilities in client-side applications to execute code on remote systems.""],\n    ""Explanation"": ""The rule specifically looks for an exploit attempt targeting a vulnerability in the Mozilla Firefox browser, which is a client-side application. Successful exploitation could lead to code execution on the client system.""\n  }\n]', type='text')]","['T1190', 'T1211']",['TA0003'],"['TA0005', 'TA0001']"
36338,"[TextBlock(text='[\n  {\n    ""sid"": ""36338"",\n    ""Technique ID"": ""T1598"",\n    ""Technique name"": ""Phishing for Information"",\n    ""Quotes"": [""Adversaries may use phishing techniques to collect information about the target or gain credentials for future operations.""],\n    ""Explanation"": ""This rule detects a phishing attempt that tries to mimic the Apple iTunes Connect website to steal user credentials or other sensitive information.""\n  },\n  {\n    ""sid"": ""36338"", \n    ""Technique ID"": ""T1189"",\n    ""Technique name"": ""Drive-by Compromise"",\n    ""Quotes"": [""Adversaries may also use compromised websites or malicious code repositories as release vectors for spreading malware and/or obtaining initial access.""],\n    ""Explanation"": ""The rule looks for indicators of a drive-by compromise attempt, where malicious code is injected into a legitimate website to infect visitors.""\n  }\n]', type='text')]","['T1598', 'T1189']",['TA0001'],"['TA0001', 'TA0043']"
32008,"[TextBlock(text='[\n  {\n    ""sid"": ""32008"",\n    ""Technique ID"": ""T1192"",\n    ""Technique name"": ""Spearphishing Link"",\n    ""Quotes"": [""Adversaries may send malicious links to victims in order to gain credentials or install malware.""],\n    ""Explanation"": ""This rule detects a phishing attack that attempts to deliver a malicious executable file disguised as a Delta Airlines ticket. This aligns with the Spearphishing Link technique, where adversaries send malicious links or attachments to trick victims into installing malware or revealing sensitive information.""\n  },\n  {\n    ""sid"": ""32008"", \n    ""Technique ID"": ""T1566"",\n    ""Technique name"": ""Phishing"",\n    ""Quotes"": [""Adversaries may send phishing messages to gain access to victim systems.""],\n    ""Explanation"": ""The rule explicitly mentions detecting a phishing attack involving a fake Delta Airlines ticket, which falls under the broader Phishing technique used by adversaries to trick victims into revealing sensitive information or installing malware.""\n  }\n]', type='text')]","['T1192', 'T1566']",['TA0001'],['TA0001']
5780,"[TextBlock(text='[\n  {\n    ""sid"": ""5780"",\n    ""Technique ID"": ""T1056"",\n    ""Technique name"": ""Input Capture"",\n    ""Quotes"": [""Input Capture techniques involve intercepting and capturing user input data, such as keystrokes, to obtain sensitive information.""],\n    ""Explanation"": ""This rule detects activity related to a keylogger malware, which is designed to capture user input data like keystrokes, indicating the use of the Input Capture technique.""\n  },\n  {\n    ""sid"": ""5780"", \n    ""Technique ID"": ""T1048"",\n    ""Technique name"": ""Exfiltration Over Alternative Protocol"",\n    ""Quotes"": [""Adversaries may use an alternative protocol to exfiltrate data from a target network that does not pass through or is not inspected by defensive network devices.""],\n    ""Explanation"": ""The rule looks for keylogger data being exfiltrated over SMTP (email), which is an alternative protocol that may bypass network monitoring or inspection.""\n  }\n]', type='text')]","['T1056', 'T1048']","['TA0006', 'TA0009']","['TA0006', 'TA0009', 'TA0010']"
19171,"[TextBlock(text='[\n  {\n    ""sid"": ""19171"",\n    ""Technique ID"": ""T1190"",\n    ""Technique name"": ""Exploit Public-Facing Application"",\n    ""Quotes"": [""Adversaries may attempt to exploit a weakness in an Internet-facing host or system to initially access a network.""],\n    ""Explanation"": ""This rule detects an attempt to exploit a vulnerability in Microsoft Internet Explorer 8 by loading a malicious DLL (ieshims.dll) from an external source, which is a technique used to gain initial access to a system.""\n  },\n  {\n    ""sid"": ""19171"", \n    ""Technique ID"": ""T1211"",\n    ""Technique name"": ""Exploitation for Client Execution"",\n    ""Quotes"": [""Adversaries may exploit software vulnerabilities in client-side applications to execute code on remote systems.""],\n    ""Explanation"": ""The rule specifically mentions an exploit attempt targeting Microsoft Internet Explorer 8, which is a client-side application, indicating that the adversary is trying to execute code on the client system by exploiting a vulnerability.""\n  }\n]', type='text')]","['T1190', 'T1211']","['TA0005', 'TA0003', 'TA0004']","['TA0005', 'TA0001']"
39410,"[TextBlock(text='[\n  {\n    ""sid"": ""39410"",\n    ""Technique ID"": ""T1020"",\n    ""Technique name"": ""Data Obfuscation"",\n    ""Quotes"": [""The rule looks for specific patterns (=0D=0A) that may indicate obfuscated data being exfiltrated by the malware.""],\n    ""Explanation"": ""Data obfuscation techniques are used by adversaries to make data more difficult to detect/inspect by defensive tools. This rule aims to detect obfuscated data being exfiltrated over SMTP by the iSpy keylogger malware.""\n  },\n  {\n    ""sid"": ""39410"", \n    ""Technique ID"": ""T1056"",\n    ""Technique name"": ""Input Capture"",\n    ""Quotes"": [""The rule mentions \'iSpy Keylogger\' which is a type of malware that captures user input like keystrokes to steal sensitive information.""],\n    ""Explanation"": ""This rule detects activity related to the iSpy keylogger malware, which employs the Input Capture technique to steal user credentials and other sensitive data by logging keystrokes.""\n  }\n]', type='text')]","['T1020', 'T1056']",['TA0010'],"['TA0006', 'TA0009', 'TA0010']"
57797,"[TextBlock(text='[\n  {\n    ""sid"": ""57797"",\n    ""Technique ID"": ""T1027"",\n    ""Technique name"": ""Obfuscated Files or Information"",\n    ""Quotes"": [""Adversaries may attempt to obfuscate files or information on the system to hide them from analysis.""],\n    ""Explanation"": ""This rule detects obfuscated JavaScript code using the parseInt function, which is a technique used by adversaries to hide malicious code from analysis.""\n  },\n  {\n    ""sid"": ""57797"", \n    ""Technique ID"": ""T1059"",\n    ""Technique name"": ""Command and Scripting Interpreter"",\n    ""Quotes"": [""Adversaries may abuse command and script interpreters to execute commands, scripts, or binaries."",  ""JavaScript can be executed from the command-line using interpreters.""],\n    ""Explanation"": ""The rule is looking for obfuscated JavaScript code being delivered to the client, which could potentially be used to execute commands or scripts on the client system.""\n  }\n]', type='text')]","['T1027', 'T1059']",['TA0005'],"['TA0005', 'TA0002']"
19741,"[TextBlock(text='[\n  {\n    ""sid"": ""19741"",\n    ""Technique ID"": ""T1056"",\n    ""Technique name"": ""Input Capture"",\n    ""Quotes"": [""Input Capture techniques involve intercepting and capturing user input data, such as keystrokes, to obtain sensitive information.""],\n    ""Explanation"": ""This rule detects activity related to the PWS.Win32.Scofted keylogger malware, which captures user input data like keystrokes.""\n  },\n  {\n    ""sid"": ""19741"", \n    ""Technique ID"": ""T1071"",\n    ""Technique name"": ""Application Layer Protocol"",\n    ""Quotes"": [""Adversaries may use an application layer protocol for communication between host and C2 server or among hosts within a network.""],\n    ""Explanation"": ""The rule looks for the keylogger malware using the FTP protocol to exfiltrate captured keystrokes, which is an example of using an application layer protocol for command and control communication.""\n  }\n]', type='text')]","['T1056', 'T1071']","['TA0006', 'TA0009']","['TA0006', 'TA0011', 'TA0009']"
30779,"[TextBlock(text='[\n  {\n    ""sid"": ""30779"",\n    ""Technique ID"": ""T1190"",\n    ""Technique name"": ""Exploit Public-Facing Application"",\n    ""Quotes"": [""Adversaries may attempt to exploit a weakness in an Internet-facing host or system to initially access a network.""],\n    ""Explanation"": ""This rule detects potential attempts to exploit the OpenSSL Heartbleed vulnerability (CVE-2014-0160) in public-facing applications using the TLS protocol. The Heartbleed vulnerability allowed unauthorized disclosure of memory contents, which could potentially lead to information disclosure and further exploitation.""\n  },\n  {\n    ""sid"": ""30779"", \n    ""Technique ID"": ""T1608"",\n    ""Technique name"": ""Staged Data from Credential Stuffing"",\n    ""Quotes"": [""Adversaries may stage data obtained from credential stuffing on an external server for later use.""],\n    ""Explanation"": ""While not directly related to credential stuffing, the Heartbleed vulnerability could potentially allow adversaries to obtain sensitive information, such as credentials, from the memory of vulnerable systems. This information could then be staged on an external server for later use in follow-on attacks.""\n  }\n]', type='text')]","['T1190', 'T1608']",['TA0009'],"['TA0001', 'TA0042']"
34944,"[TextBlock(text='[\n  {\n    ""sid"": ""34944"",\n    ""Technique ID"": ""T1190"",\n    ""Technique name"": ""Exploit Public-Facing Application"",\n    ""Quotes"": [""Adversaries may attempt to exploit a weakness in an Internet-facing host or system to initially access a network.""],\n    ""Explanation"": ""This rule detects an attempt to exploit a vulnerability in the Arcserve Unified Data Protection Management web application, which could potentially lead to credential disclosure. This aligns with the technique of exploiting public-facing applications to gain initial access.""\n  },\n  {\n    ""sid"": ""34944"", \n    ""Technique ID"": ""T1552"",\n    ""Technique name"": ""Unsecured Credentials"",\n    ""Quotes"": [""Adversaries may attempt to exploit unsecured credentials to gain initial access or elevate privileges within an environment.""],\n    ""Explanation"": ""The rule specifically mentions a \'credential disclosure attempt\', suggesting that the exploitation aims to obtain unsecured credentials, which could be used for initial access or privilege escalation.""\n  }\n]', type='text')]","['T1190', 'T1552']",['TA0006'],"['TA0006', 'TA0001']"
50954,"[TextBlock(text='[\n  {\n    ""sid"": ""50954"",\n    ""Technique ID"": ""T1505"",\n    ""Technique name"": ""Server Software Component"",\n    ""Quotes"": [""Adversaries may attempt to exploit software installed by the operating system or other legitimate software that is allowed to run on the system.""],\n    ""Explanation"": ""This rule detects attempts to communicate with the PhpSploit backdoor, which is a malicious web shell that allows remote code execution on the compromised server. It relates to the Server Software Component technique, where adversaries exploit vulnerabilities in legitimate software running on the server.""\n  },\n  {\n    ""sid"": ""50954"", \n    ""Technique ID"": ""T1190"",\n    ""Technique name"": ""Exploit Public-Facing Application"",\n    ""Quotes"": [""Adversaries may attempt to take advantage of a weakness in an Internet-facing computer or program to gain initial access to a system.""],\n    ""Explanation"": ""This rule is designed to detect attempts to exploit a public-facing web application (PhpSploit backdoor) to gain initial access or maintain persistence on the compromised system.""\n  }\n]', type='text')]","['T1505', 'T1190']",['TA0003'],"['TA0003', 'TA0001']"
50467,"[TextBlock(text='[\n  {\n    ""sid"": ""50467"",\n    ""Technique ID"": ""T1003"",\n    ""Technique name"": ""Credential Dumping"",\n    ""Quotes"": [""Mimikatz is a third-party credential dumper that can obtain plaintext Windows credentials from a target host\'s memory.""],\n    ""Explanation"": ""This rule detects attempts to use the Mimikatz tool over SMB to dump credentials from a remote system, which is a common technique used by adversaries to obtain account credentials.""\n  },\n  {\n    ""sid"": ""50467"", \n    ""Technique ID"": ""T1021"",\n    ""Technique name"": ""Remote Services"",\n    ""Quotes"": [""An adversary may use remote services to gain unauthorized access to internal systems once the service is authenticated.""],\n    ""Explanation"": ""The rule looks for Mimikatz activity over SMB (port 445), which is a remote service that could allow an adversary to access the system remotely if compromised.""\n  }\n]', type='text')]","['T1003', 'T1021']",['TA0006'],"['TA0008', 'TA0006']"
59218,"[TextBlock(text='[\n  {\n    ""sid"": ""59218"",\n    ""Technique ID"": ""T1505"",\n    ""Technique name"": ""Server Software Component"",\n    ""Quotes"": [""Adversaries may attempt to exploit a weakness in an Internet-facing host or system to initially access a network.""],\n    ""Explanation"": ""This rule detects outbound connections from a compromised web server running the C99Madnet PHP webshell, which is a malicious server software component used by adversaries to maintain access and execute commands on the server.""\n  },\n  {\n    ""sid"": ""59218"", \n    ""Technique ID"": ""T1190"",\n    ""Technique name"": ""Exploit Public-Facing Application"",\n    ""Quotes"": [""Adversaries may attempt to exploit a weakness in an Internet-facing host or system to initially access a network.""],\n    ""Explanation"": ""The presence of the C99Madnet webshell on the server suggests that a public-facing application was likely exploited to gain initial access and deploy the webshell.""\n  }\n]', type='text')]","['T1505', 'T1190']",['TA0003'],"['TA0003', 'TA0001']"
52081,"[TextBlock(text='[\n  {\n    ""sid"": ""52081"",\n    ""Technique ID"": ""T1557"",\n    ""Technique name"": ""Adversary-in-the-Middle"",\n    ""Quotes"": [""Adversaries may attempt to insert themselves into communication channels between two legitimate hosts to gain access to data flows.""],\n    ""Explanation"": ""This rule detects a Responder poisoner service negotiation attack attempt, which is a type of adversary-in-the-middle attack where the attacker attempts to insert themselves between a client and server to intercept and manipulate network traffic.""\n  },\n  {\n    ""sid"": ""52081"", \n    ""Technique ID"": ""T1557.001"",\n    ""Technique name"": ""LLMNR/NBT-NS Poisoning and SMB Relay"",\n    ""Quotes"": [""Adversaries may spoof an authoritative source for a locally available service using techniques such as LLMNR/NBT-NS poisoning and relay NTLM credentials to gain access to a system.""],\n    ""Explanation"": ""The rule specifically mentions detecting a \'Responder poisoner service negotiation attack attempt\', which is a technique used to poison LLMNR/NBT-NS traffic and relay NTLM credentials for lateral movement and privilege escalation.""\n  }\n]', type='text')]",['T1557'],['TA0006'],"['TA0006', 'TA0009']"
57983,"[TextBlock(text='[\n  {\n    ""sid"": ""57983"",\n    ""Technique ID"": ""T1190"",\n    ""Technique name"": ""Exploit Public-Facing Application"",\n    ""Quotes"": [""Adversaries may attempt to exploit a weakness in an Internet-facing host or system to initially access a network.""],\n    ""Explanation"": ""This rule detects an attempt to exploit a server-side request forgery vulnerability in the Microsoft Exchange autodiscover feature, which is a public-facing application. The attacker is attempting to exploit this vulnerability to gain initial access to the network.""\n  },\n  {\n    ""sid"": ""57983"", \n    ""Technique ID"": ""T1211"",\n    ""Technique name"": ""Exploitation for Client Execution"",\n    ""Quotes"": [""Adversaries may exploit software vulnerabilities in Internet-facing systems or client applications to execute code on remote systems.""],\n    ""Explanation"": ""This rule is looking for an attempt to exploit a vulnerability in the Microsoft Exchange autodiscover feature, which could potentially allow an attacker to execute code on the server or gain unauthorized access to the system.""\n  }\n]', type='text')]","['T1190', 'T1211']",['TA0001'],"['TA0005', 'TA0001']"
24740,"[TextBlock(text='[\n  {\n    ""sid"": ""24740"",\n    ""Technique ID"": ""T1190"",\n    ""Technique name"": ""Exploit Public-Facing Application"",\n    ""Quotes"": [""Adversaries may attempt to exploit a weakness in an Internet-facing host or system to initially access a network.""],\n    ""Explanation"": ""This rule detects an attempt to exploit a directory traversal vulnerability in the Oracle Business Transaction Management application, which is a public-facing web application. Exploiting such vulnerabilities allows an attacker to gain initial access to the network.""\n  },\n  {\n    ""sid"": ""24740"", \n    ""Technique ID"": ""T1083"",\n    ""Technique name"": ""File and Directory Discovery"",\n    ""Quotes"": [""Adversaries may attempt to enumerate files and directories or search in specific locations of a host or network share to find potential sensitive data stored within the file system.""],\n    ""Explanation"": ""The rule looks for patterns indicative of directory traversal attempts, which is a technique used to discover and access files and directories on the target system that the attacker should not have access to.""\n  }\n]', type='text')]","['T1190', 'T1083']",['TA0005'],"['TA0007', 'TA0001']"
7597,"[TextBlock(text='[\n  {\n    ""sid"": ""7597"",\n    ""Technique ID"": ""T1056"",\n    ""Technique name"": ""Input Capture"",\n    ""Quotes"": [""Input Capture techniques involve intercepting and capturing user input data, such as keystrokes, to obtain sensitive information.""],\n    ""Explanation"": ""This rule detects activity related to the Lantern keylogger malware, which is designed to capture user input data like keystrokes.""\n  },\n  {\n    ""sid"": ""7597"", \n    ""Technique ID"": ""T1071"",\n    ""Technique name"": ""Application Layer Protocol"",\n    ""Quotes"": [""Adversaries may use an application layer protocol for communication between host and C2 server or among hosts within a network.""],\n    ""Explanation"": ""The rule looks for the Lantern keylogger malware communicating over SMTP (port 25), which is an application layer protocol used for email transmission.""\n  }\n]', type='text')]","['T1056', 'T1071']","['TA0006', 'TA0009']","['TA0006', 'TA0011', 'TA0009']"
41458,"[TextBlock(text='[\n  {\n    ""sid"": ""41458"",\n    ""Technique ID"": ""T1056"",\n    ""Technique name"": ""Input Capture"",\n    ""Quotes"": [""Input Capture techniques involve intercepting and capturing user input data, such as keystrokes, to obtain sensitive information.""],\n    ""Explanation"": ""This rule detects outbound connections from a macOS keylogger malware variant, which is designed to capture user input data like keystrokes.""\n  },\n  {\n    ""sid"": ""41458"", \n    ""Technique ID"": ""T1071"",\n    ""Technique name"": ""Application Layer Protocol"",\n    ""Quotes"": [""Adversaries may use an application layer protocol for communication between host and C2 server or among hosts within a network.""],\n    ""Explanation"": ""The rule looks for HTTP traffic with a specific URI (/read-mip.php) which suggests the malware is using the HTTP protocol to communicate with its C2 server.""\n  }\n]', type='text')]","['T1056', 'T1071']","['TA0006', 'TA0009']","['TA0006', 'TA0011', 'TA0009']"
19392,"[TextBlock(text='[\n  {\n    ""sid"": ""19392"",\n    ""Technique ID"": ""T1056"",\n    ""Technique name"": ""Input Capture"",\n    ""Quotes"": [""Input Capture techniques involve intercepting and capturing user input data, such as keystrokes, to obtain sensitive information.""],\n    ""Explanation"": ""The rule detects activity related to the Monitor.win32.perflogger keylogger malware, which captures user input data like keystrokes, indicating the use of the Input Capture technique.""\n  },\n  {\n    ""sid"": ""19392"", \n    ""Technique ID"": ""T1071"",\n    ""Technique name"": ""Application Layer Protocol"",\n    ""Quotes"": [""Adversaries may use an application layer protocol for communication between host and C2 server or among hosts within a network.""],\n    ""Explanation"": ""The rule looks for the keylogger malware communicating over the FTP protocol, which is an application layer protocol, to exfiltrate captured data.""\n  }\n]', type='text')]","['T1056', 'T1071']","['TA0006', 'TA0009']","['TA0006', 'TA0011', 'TA0009']"
24517,"[TextBlock(text='[\n  {\n    ""sid"": ""24517"",\n    ""Technique ID"": ""T1190"",\n    ""Technique name"": ""Exploit Public-Facing Application"",\n    ""Quotes"": [""Adversaries may attempt to exploit a weakness in an Internet-facing host or system to initially access a network.""],\n    ""Explanation"": ""This rule detects an attempted SQL injection attack against the my.activation.php3 script of the F5 Networks FirePass web application, which is a public-facing application. Exploiting vulnerabilities in public-facing applications is a common initial access technique used by adversaries.""\n  },\n  {\n    ""sid"": ""24517"", \n    ""Technique ID"": ""T1059"",\n    ""Technique name"": ""Command and Scripting Interpreter"",\n    ""Quotes"": [""Adversaries may abuse command and script interpreters to execute commands, scripts, or binaries."",  ""Adversaries may also abuse functions of an interpreter to execute code by embedding it within the script itself.""],\n    ""Explanation"": ""The rule looks for a specific pattern in the \'state\' parameter of the my.activation.php3 script, which could be an attempt to inject malicious code or commands into the application\'s scripting interpreter (likely PHP in this case).""\n  }\n]', type='text')]","['T1190', 'T1059']",['TA0001'],"['TA0002', 'TA0001']"
31301,"[TextBlock(text='[\n  {\n    ""sid"": ""31301"",\n    ""Technique ID"": ""T1211"",\n    ""Technique name"": ""Exploitation for Client Execution"",\n    ""Quotes"": [""Adversaries may exploit software vulnerabilities in Internet-facing systems to execute code on remote client systems.""],\n    ""Explanation"": ""This rule detects an attempt to exploit a memory corruption vulnerability in Microsoft Internet Explorer\'s XSLT engine, which could allow remote code execution on the client system.""\n  },\n  {\n    ""sid"": ""31301"", \n    ""Technique ID"": ""T1190"",\n    ""Technique name"": ""Exploit Public-Facing Application"",\n    ""Quotes"": [""Adversaries may attempt to take advantage of a weakness in an Internet-facing computer or program to gain initial access to a system.""],\n    ""Explanation"": ""The rule is looking for exploitation attempts targeting a public-facing SMTP server, which could allow initial access to the internal network.""\n  }\n]', type='text')]","['T1211', 'T1190']",['TA0005'],"['TA0005', 'TA0001']"
19172,"[TextBlock(text='[\n  {\n    ""sid"": ""19172"",\n    ""Technique ID"": ""T1203"",\n    ""Technique name"": ""Exploitation for Client Execution"",\n    ""Quotes"": [""Adversaries may exploit software vulnerabilities in client applications to execute code.""],\n    ""Explanation"": ""This rule detects an attempt to exploit a vulnerability in Microsoft Internet Explorer 8 by loading a malicious DLL (ieshims.dll) to achieve code execution on the client system.""\n  },\n  {\n    ""sid"": ""19172"", \n    ""Technique ID"": ""T1211"",\n    ""Technique name"": ""Exploitation for Defense Evasion"",\n    ""Quotes"": [""Adversaries may attempt to exploit software vulnerabilities to execute code to circumvent security controls.""],\n    ""Explanation"": ""By exploiting a vulnerability in Internet Explorer, an adversary could potentially bypass security controls and gain unauthorized access or execute malicious code on the compromised system.""\n  }\n]', type='text')]","['T1203', 'T1211']","['TA0005', 'TA0003', 'TA0004']","['TA0005', 'TA0002']"
58744,"[TextBlock(text='[\n  {\n    ""sid"": ""58744"",\n    ""Technique ID"": ""T1190"",\n    ""Technique name"": ""Exploit Public-Facing Application"",\n    ""Quotes"": [""Adversaries may attempt to exploit a weakness in an Internet-facing host or system to initially access a network.""],\n    ""Explanation"": ""This rule detects attempts to exploit the Log4j vulnerability in Apache web servers, which is a public-facing application. The rule looks for specific patterns in the HTTP URI that indicate an attempt to trigger the Log4j remote code execution vulnerability.""\n  },\n  {\n    ""sid"": ""58744"", \n    ""Technique ID"": ""T1211"",\n    ""Technique name"": ""Exploitation for Client Execution"",\n    ""Quotes"": [""Adversaries may exploit software vulnerabilities in Internet-facing systems to execute code remotely.""],\n    ""Explanation"": ""This rule is designed to detect attempts to exploit the Log4j vulnerability, which allows remote code execution on the targeted system. The rule looks for patterns in the HTTP request that are known to trigger the Log4j vulnerability and enable remote code execution.""\n  }\n]', type='text')]","['T1190', 'T1211']",['TA0001'],"['TA0005', 'TA0001']"
