Sid,Response,Technique_id,True_labels
30521,"[TextBlock(text='[\n  {\n    ""sid"": ""30521"",\n    ""Technique ID"": ""T1190"",\n    ""Technique name"": ""Exploit Public-Facing Application"",\n    ""Quotes"": [""The rule detects an attempt to exploit the OpenSSL TLSv1 heartbeat read overrun vulnerability (CVE-2014-0160), which is a vulnerability in the OpenSSL cryptographic library that allows an attacker to read memory from a remote system by sending a malformed heartbeat request.""],\n    ""Explanation"": ""This rule is designed to detect attempts to exploit a vulnerability in OpenSSL, which is a widely used cryptographic library for secure communication over computer networks. The vulnerability being targeted is the heartbleed bug (CVE-2014-0160), which allows an attacker to read sensitive information from the memory of a vulnerable system. This technique is commonly used by attackers to gain unauthorized access to systems or data.""\n  },\n  {\n    ""sid"": ""30521"",\n    ""Technique ID"": ""T1608"",\n    ""Technique name"": ""Staged Data Exfiltration"",\n    ""Quotes"": [""The rule is looking for a specific pattern in the network traffic that indicates an attempt to exploit the heartbleed vulnerability, which could potentially allow an attacker to read sensitive data from the memory of the vulnerable system.""],\n    ""Explanation"": ""While the primary purpose of this rule is to detect exploitation attempts, the heartbleed vulnerability could potentially be used for data exfiltration by reading sensitive information from the memory of the vulnerable system. Therefore, this rule could also be relevant to the \'Staged Data Exfiltration\' technique, where an attacker stages data for exfiltration before transferring it out of the network.""\n  }\n]', type='text')]","['T1190', 'T1608']",['T1123']
19079,"[TextBlock(text='[\n  {\n    ""sid"": ""19079"",\n    ""Technique ID"": ""T1189"",\n    ""Technique name"": ""Drive-by Compromise"",\n    ""Quotes"": [""The rule detects a specific pattern in the HTTP traffic that suggests an attempt to exploit a vulnerability in Microsoft Internet Explorer\'s getElementById object, which could lead to code execution and potential drive-by compromise.""],\n    ""Explanation"": ""The rule is designed to detect an exploit attempt targeting a vulnerability in Microsoft Internet Explorer\'s getElementById object, which could allow an attacker to execute arbitrary code on the victim\'s system through a drive-by compromise attack.""\n  },\n  {\n    ""sid"": ""19079"",\n    ""Technique ID"": ""T1211"",\n    ""Technique name"": ""Exploitation for Client Execution"",\n    ""Quotes"": [""The rule detects a specific pattern in the HTTP traffic that suggests an attempt to exploit a vulnerability in Microsoft Internet Explorer\'s getElementById object, which could lead to code execution on the client system.""],\n    ""Explanation"": ""The rule is designed to detect an exploit attempt targeting a vulnerability in Microsoft Internet Explorer\'s getElementById object, which could allow an attacker to execute arbitrary code on the victim\'s system, enabling client-side execution of malicious payloads.""\n  }\n]', type='text')]","['T1189', 'T1211']",['T1176']
58723,"[TextBlock(text='[\n  {\n    ""sid"": ""58723"",\n    ""Technique ID"": ""T1190"",\n    ""Technique name"": ""Exploit Public-Facing Application"",\n    ""Quotes"": [""The rule detects attempts to exploit the Log4j vulnerability in Apache web servers, which allows remote code execution by sending a crafted request containing the ${jndi: string.""],\n    ""Explanation"": ""This technique involves attempting to compromise and exploit a software vulnerability in a public-facing application, in this case, the Log4j vulnerability in Apache web servers.""\n  },\n  {\n    ""sid"": ""58723"", \n    ""Technique ID"": ""T1059"",\n    ""Technique name"": ""Command and Scripting Interpreter"",\n    ""Quotes"": [""The Log4j vulnerability allows remote code execution, which could enable an adversary to execute arbitrary commands or scripts on the compromised system.""],\n    ""Explanation"": ""If the Log4j exploit is successful, it could allow an adversary to execute commands or scripts on the compromised system, which is detected by this rule.""\n  }\n]', type='text')]","['T1190', 'T1059']",['T1190']
40493,"[TextBlock(text='[\n  {\n    ""sid"": ""40493"",\n    ""Technique ID"": ""T1059"",\n    ""Technique name"": ""Command and Scripting Interpreter"",\n    ""Quotes"": [""The rule detects an attempt to inject malicious XSL script code (<msxsl:script) into the ServerControlWS.asmx endpoint, which could allow an attacker to execute arbitrary commands or scripts on the server.""],\n    ""Explanation"": ""This technique involves abuse of command and script interpreters to execute malicious code or commands. The Snort rule is designed to detect attempts to inject XSL script code, which could be used to execute commands or scripts on the server.""\n  },\n  {\n    ""sid"": ""40493"",\n    ""Technique ID"": ""T1059.007"",\n    ""Technique name"": ""Command and Scripting Interpreter: XSL Script Processing"",\n    ""Quotes"": [""The rule specifically looks for the <msxsl:script tag in the HTTP client body, which is an indicator of an attempt to inject malicious XSL script code.""],\n    ""Explanation"": ""This is a sub-technique of T1059 that focuses on the abuse of XSL script processing capabilities to execute malicious code or commands. The Snort rule is designed to detect this specific type of attack vector.""\n  }\n]', type='text')]",['T1059'],['T1220']
59926,"[TextBlock(text='[\n  {\n    ""sid"": ""59926"",\n    ""Technique ID"": ""T1059"",\n    ""Technique name"": ""Command and Scripting Interpreter"",\n    ""Quotes"": [""The rule detects an attempt to spawn a remote shell using Python, which is a common technique used by attackers to execute commands and scripts on the compromised system.""],\n    ""Explanation"": ""The rule is designed to detect an attempt to spawn a remote shell using Python, which is a technique used by attackers to execute commands and scripts on the compromised system. This is related to the \'Command and Scripting Interpreter\' technique in MITRE ATT&CK, which involves executing malicious code or commands using legitimate system utilities or scripting languages.""\n  },\n  {\n    ""sid"": ""59926"",\n    ""Technique ID"": ""T1190"",\n    ""Technique name"": ""Exploit Public-Facing Application"",\n    ""Quotes"": [""The rule is triggered when a specific HTTP request pattern is detected, which could indicate an attempt to exploit a vulnerability in a public-facing application.""],\n    ""Explanation"": ""The rule is triggered by a specific HTTP request pattern, which could indicate an attempt to exploit a vulnerability in a public-facing application. This is related to the \'Exploit Public-Facing Application\' technique in MITRE ATT&CK, which involves exploiting vulnerabilities in internet-facing applications to gain initial access or persistence on a system.""\n  }\n]', type='text')]","['T1059', 'T1190']",['T1059']
60283,"[TextBlock(text='[\n  {\n    ""sid"": ""60283"",\n    ""Technique ID"": ""T1505"",\n    ""Technique name"": ""Server Software Component"",\n    ""Quotes"": [""The rule detects an inbound connection attempt to a PHP webshell named \'CrewShell\', which is a malicious server software component used by adversaries to gain unauthorized access and control over web servers.""],\n    ""Explanation"": ""This technique involves adversaries introducing malicious software onto a system through the addition of a new or modified server software component. The Snort rule is designed to detect the presence of a specific PHP webshell, which is a type of malicious server software component used for remote access and control.""\n  },\n  {\n    ""sid"": ""60283"",\n    ""Technique ID"": ""T1190"",\n    ""Technique name"": ""Exploit Public-Facing Application"",\n    ""Quotes"": [""The rule is looking for a specific pattern in the HTTP URI that is indicative of an attempt to exploit a public-facing web application by accessing a malicious PHP script.""],\n    ""Explanation"": ""This technique involves an adversary attempting to exploit a software vulnerability in a public-facing application, such as a web server. The Snort rule is designed to detect an attempt to access a malicious PHP script, which could be used to exploit vulnerabilities in a public-facing web application.""\n  }\n]', type='text')]","['T1505', 'T1190']",['T1505']
18932,"[TextBlock(text='[\n  {\n    ""sid"": ""18932"",\n    ""Technique ID"": ""T1190"",\n    ""Technique name"": ""Exploit Public-Facing Application"",\n    ""Quotes"": [""The rule detects an attempt to add an unauthorized application to the JBoss application server by exploiting the default configuration of the JMX console.""],\n    ""Explanation"": ""This technique involves attempting to exploit public-facing applications by taking advantage of their vulnerabilities. The rule is designed to detect an attempt to exploit the default configuration of the JBoss application server\'s JMX console to add an unauthorized application, which is a common tactic used by attackers to gain initial access or persistence on a system.""\n  },\n  {\n    ""sid"": ""18932"",\n    ""Technique ID"": ""T1211"",\n    ""Technique name"": ""Exploitation for Credential Access"",\n    ""Quotes"": [""The rule suggests an attempt to exploit the JBoss application server\'s default configuration, which could potentially lead to credential access or other unauthorized activities.""],\n    ""Explanation"": ""While the rule does not explicitly mention credential access, exploiting the default configuration of a public-facing application like JBoss could potentially allow an attacker to gain unauthorized access to credentials or other sensitive information stored on the system.""\n  }\n]', type='text')]","['T1190', 'T1211']",['T1078']
6207,"[TextBlock(text='[\n  {\n    ""sid"": ""6207"",\n    ""Technique ID"": ""T1056"",\n    ""Technique name"": ""Input Capture"",\n    ""Quotes"": [""The rule detects activity related to a keylogger malware, which is designed to capture user input data such as keystrokes.""],\n    ""Explanation"": ""The rule is specifically looking for indicators of a keylogger malware called \'WinSession Logger\', which captures user input data (keystrokes) and attempts to send the captured data over SMTP (email). This directly maps to the \'Input Capture\' technique used by adversaries to obtain sensitive information.""\n  },\n  {\n    ""sid"": ""6207"", \n    ""Technique ID"": ""T1071"",\n    ""Technique name"": ""Application Layer Protocol"",\n    ""Quotes"": [""The rule detects the malware attempting to communicate over SMTP (email) to exfiltrate the captured data.""],\n    ""Explanation"": ""The rule is looking for the malware to use the SMTP protocol (email) as a channel to exfiltrate the captured data. This aligns with the \'Application Layer Protocol\' technique, where adversaries hide their communications using a commonly used protocol like SMTP to blend in with legitimate traffic.""\n  }\n]', type='text')]","['T1056', 'T1071']",['T1056']
37389,"[TextBlock(text='[\n  {\n    ""sid"": ""37389"",\n    ""Technique ID"": ""T1078"",\n    ""Technique name"": ""Valid Accounts"",\n    ""Quotes"": [""The rule detects an attempt to log in to a Rockwell Automation web application using the default administrator credentials (\'administrator:ml1400\'), which is a common tactic used by adversaries to gain initial access or elevate privileges on a system.""],\n    ""Explanation"": ""This technique involves using legitimate credentials to gain initial access or elevate privileges on a system. The rule is designed to detect attempts to log in with the default administrator credentials, which could indicate an adversary trying to exploit a system using valid accounts.""\n  },\n  {\n    ""sid"": ""37389"",\n    ""Technique ID"": ""T1190"",\n    ""Technique name"": ""Exploit Public-Facing Application"",\n    ""Quotes"": [""The rule is specifically looking for login attempts to a Rockwell Automation web application, which is a public-facing application that could be targeted for exploitation by adversaries.""],\n    ""Explanation"": ""This technique involves exploiting vulnerabilities in public-facing applications to gain initial access or elevate privileges on a system. The rule is designed to detect potential exploitation attempts against a specific web application, which could be a vector for an adversary to gain a foothold in the network.""\n  }\n]', type='text')]","['T1078', 'T1190']",['T1078']
56603,"[TextBlock(text='[\n  {\n    ""sid"": ""56603"",\n    ""Technique ID"": ""T1071"",\n    ""Technique name"": ""Application Layer Protocol"",\n    ""Quotes"": [""The rule detects outbound HTTP traffic with specific headers, cookies, and URI patterns that are indicative of malware communication attempts.""],\n    ""Explanation"": ""The rule is designed to detect malware (Win.Backdoor.CSBundle_Original) attempting to establish an outbound connection using the HTTP protocol, which aligns with the Application Layer Protocol technique used by adversaries to communicate with command and control servers.""\n  },\n  {\n    ""sid"": ""56603"",\n    ""Technique ID"": ""T1008"",\n    ""Technique name"": ""Fallback Channels"",\n    ""Quotes"": [""The rule checks for various URI patterns (e.g., /api2, /en-us, /gp, /v1, /v3, /v4, /wp-content, /wp-includes) that could be used as fallback channels for malware communication.""],\n    ""Explanation"": ""The rule attempts to detect potential fallback channels used by the malware for command and control communication, which is a technique employed by adversaries to maintain resilient access to compromised systems.""\n  }\n]', type='text')]","['T1071', 'T1008']",['T1043']
50095,"[TextBlock(text='[\n  {\n    ""sid"": ""50095"",\n    ""Technique ID"": ""T1195"",\n    ""Technique name"": ""Supply Chain Compromise"",\n    ""Quotes"": [""The rule detects an attempt to use a self-signed certificate, which could indicate a supply chain compromise or man-in-the-middle attack.""],\n    ""Explanation"": ""The rule is designed to detect a potential supply chain compromise or man-in-the-middle attack, where an attacker attempts to use a self-signed certificate to intercept or tamper with SSL/TLS traffic.""\n  },\n  {\n    ""sid"": ""50095"",\n    ""Technique ID"": ""T1557"",\n    ""Technique name"": ""Adversary-in-the-Middle"",\n    ""Quotes"": [""The rule detects an attempt to use a self-signed certificate, which could indicate an adversary-in-the-middle attack.""],\n    ""Explanation"": ""The rule is designed to detect a potential adversary-in-the-middle attack, where an attacker attempts to intercept and manipulate SSL/TLS traffic by using a self-signed certificate.""\n  }\n]', type='text')]","['T1195', 'T1557']",['T1187']
56616,"[TextBlock(text='[\n  {\n    ""sid"": ""56616"",\n    ""Technique ID"": ""T1071"",\n    ""Technique name"": ""Application Layer Protocol"",\n    ""Quotes"": [""The rule detects outbound HTTP POST requests to specific URLs (/track, /api/v1/survey/embed, /svc/weather/v2) which are commonly used by Cobalt Strike beacons for command and control communication.""],\n    ""Explanation"": ""Cobalt Strike is a popular penetration testing tool that uses HTTP/HTTPS for communication between the implant (beacon) and the command and control server. The rule aims to detect this type of malicious traffic.""\n  },\n  {\n    ""sid"": ""56616"", \n    ""Technique ID"": ""T1573"",\n    ""Technique name"": ""Encrypted Channel"",\n    ""Quotes"": [""The rule does not explicitly mention encryption, but Cobalt Strike is known to use encrypted channels for communication, which can evade detection by traditional signature-based methods.""],\n    ""Explanation"": ""While the rule does not directly reference encryption, Cobalt Strike employs encrypted communication channels to obfuscate its traffic and evade detection. This technique is commonly used by malware to hide command and control communication.""\n  }\n]', type='text')]","['T1071', 'T1573']",['T1102']
13768,"[TextBlock(text='[\n  {\n    ""sid"": ""13768"",\n    ""Technique ID"": ""T1056"",\n    ""Technique name"": ""Input Capture"",\n    ""Quotes"": [""\\""MALWARE-OTHER Keylogger cyber sitter runtime detection\\""""],\n    ""Explanation"": ""The Snort rule is designed to detect the presence of a keylogger malware called \'CYBERsitter\', which is used to capture user input data such as keystrokes. This aligns with the Input Capture technique (T1056) in the MITRE ATT&CK framework.""\n  },\n  {\n    ""sid"": ""13768"",\n    ""Technique ID"": ""T1071"",\n    ""Technique name"": ""Application Layer Protocol"",\n    ""Quotes"": [""\\""flow:to_server,established\\"""", ""\\""service:smtp\\""""],\n    ""Explanation"": ""The rule is looking for specific patterns in SMTP traffic, which is an application layer protocol. This suggests that the keylogger malware is attempting to exfiltrate captured data over the SMTP protocol, which relates to the Application Layer Protocol technique (T1071).""\n  }\n]', type='text')]","['T1056', 'T1071']",['T1056']
44564,"[TextBlock(text='[\n  {\n    ""sid"": ""44564"",\n    ""Technique ID"": ""T1071"",\n    ""Technique name"": ""Application Layer Protocol"",\n    ""Quotes"": [""The rule detects outbound HTTP connections from the local network to the internet, which could indicate the use of an application layer protocol by malware for command and control communication.""],\n    ""Explanation"": ""The rule is designed to detect outbound HTTP connections from the local network to the internet, which could be indicative of malware using an application layer protocol like HTTP for command and control communication. This aligns with the \'Application Layer Protocol\' technique in MITRE ATT&CK.""\n  },\n  {\n    ""sid"": ""44564"",\n    ""Technique ID"": ""T1059"",\n    ""Technique name"": ""Command and Scripting Interpreter"",\n    ""Quotes"": [""The rule specifically mentions \'PowerShell Empire variant\', which is a PowerShell-based post-exploitation framework used by attackers.""],\n    ""Explanation"": ""The rule mentions \'PowerShell Empire variant\', which is a PowerShell-based post-exploitation framework used by attackers. This suggests the use of a command and scripting interpreter like PowerShell, which aligns with the \'Command and Scripting Interpreter\' technique in MITRE ATT&CK.""\n  }\n]', type='text')]","['T1071', 'T1059']",['T1059']
42834,"[TextBlock(text='[\n  {\n    ""sid"": ""42834"",\n    ""Technique ID"": ""T1100"",\n    ""Technique name"": ""Web Shell"",\n    ""Quotes"": [""The rule detects a web shell connection attempt by looking for specific patterns in the HTTP request, such as \'X-Forwarded-For\' header and \'z9=base64%5fdecode\' and \'=%40eval\' in the client body, which are indicators of a web shell payload.""],\n    ""Explanation"": ""Web shells are malicious scripts deployed on web servers to enable remote administration. This rule aims to detect the use of the Chopper web shell, which is a known malware that provides backdoor access to compromised systems.""\n  },\n  {\n    ""sid"": ""42834"",\n    ""Technique ID"": ""T1190"",\n    ""Technique name"": ""Exploit Public-Facing Application"",\n    ""Quotes"": [""The rule is looking for patterns that indicate an attempt to exploit a public-facing web application by uploading a web shell payload.""],\n    ""Explanation"": ""The rule is designed to detect attempts to exploit vulnerabilities in public-facing web applications by uploading a web shell, which is a common technique used by attackers to gain remote access and control over compromised systems.""\n  }\n]', type='text')]","['T1100', 'T1190']",['T1505']
49455,"[TextBlock(text='[\n  {\n    ""sid"": ""49455"",\n    ""Technique ID"": ""T1505"",\n    ""Technique name"": ""Server Software Component"",\n    ""Quotes"": [""The rule detects an attempt to upload a Perl webshell script, which is a type of malicious server software component that can be used to gain unauthorized access and control over a web server.""],\n    ""Explanation"": ""The rule is designed to detect the upload of a Perl webshell script, which is a type of malicious server software component that can be used by attackers to gain unauthorized access and control over a web server. This technique is commonly used by adversaries to establish a persistent presence on compromised systems.""\n  },\n  {\n    ""sid"": ""49455"",\n    ""Technique ID"": ""T1071"",\n    ""Technique name"": ""Application Layer Protocol"",\n    ""Quotes"": [""The rule specifically looks for the upload of a file containing the string \'/usr/bin/perl\', which suggests an attempt to execute Perl code on the server, potentially exploiting vulnerabilities in the web application or server software.""],\n    ""Explanation"": ""The rule is triggered by network traffic using the HTTP protocol, which is an application layer protocol. Adversaries often leverage application layer protocols to deliver malicious payloads or exploit vulnerabilities in web applications or server software.""\n  }\n]', type='text')]","['T1505', 'T1071']",['T1190']
42834,"[TextBlock(text='[\n  {\n    ""sid"": ""42834"",\n    ""Technique ID"": ""T1100"",\n    ""Technique name"": ""Web Shell"",\n    ""Quotes"": [""The rule detects a web shell connection attempt by looking for specific patterns in the HTTP request, such as \'X-Forwarded-For\' header and \'z9=base64%5fdecode\' and \'=%40eval\' in the client body, which are indicators of a web shell payload.""],\n    ""Explanation"": ""Web shells are malicious scripts deployed on web servers to enable remote administration. This rule aims to detect the use of the Chopper web shell, which is a known malware that provides backdoor access to compromised systems.""\n  },\n  {\n    ""sid"": ""42834"",\n    ""Technique ID"": ""T1190"",\n    ""Technique name"": ""Exploit Public-Facing Application"",\n    ""Quotes"": [""The rule is looking for patterns that indicate an attempt to exploit a public-facing web application by uploading a web shell payload.""],\n    ""Explanation"": ""The rule is designed to detect attempts to exploit vulnerabilities in public-facing web applications by uploading a web shell, which is a common technique used by attackers to gain remote access and control over compromised systems.""\n  }\n]', type='text')]","['T1100', 'T1190']",['T1505']
26774,"[TextBlock(text='[\n  {\n    ""sid"": ""26774"",\n    ""Technique ID"": ""T1196"",\n    ""Technique name"": ""Control Panel Items"",\n    ""Quotes"": [""The rule detects outbound connections to an external network attempting to access a file named \'loader.cpl\', which is a Control Panel item commonly used by malware to maintain persistence or execute malicious code.""],\n    ""Explanation"": ""This technique involves creating or hijacking legitimate Control Panel items to establish persistence or execute malicious payloads. The rule is designed to detect a specific variant of the Win.Worm.Luder malware, which uses a Control Panel item named \'loader.cpl\' for its malicious activities.""\n  },\n  {\n    ""sid"": ""26774"",\n    ""Technique ID"": ""T1071"",\n    ""Technique name"": ""Application Layer Protocol"",\n    ""Quotes"": [""The rule inspects HTTP traffic and looks for specific patterns in the URI, headers, and content, indicating the use of the HTTP protocol for malicious communication or data exfiltration.""],\n    ""Explanation"": ""Adversaries may use an application layer protocol for communication between host and C2 server or among hosts within a network. The rule is designed to detect the use of HTTP protocol by the Win.Worm.Luder malware variant for its command and control communication or other malicious activities.""\n  }\n]', type='text')]","['T1196', 'T1071']",['T1219']
49450,"[TextBlock(text='[\n  {\n    ""sid"": ""49450"",\n    ""Technique ID"": ""T1505"",\n    ""Technique name"": ""Server Software Component"",\n    ""Quotes"": [""The rule detects an attempt to upload a CFM webshell, which is a malicious server software component that can be used to gain unauthorized access and control over a web server.""],\n    ""Explanation"": ""This technique involves exploiting a vulnerability in server software components to gain unauthorized access or execute malicious code. The rule is designed to detect the upload of a specific webshell (CFM) that can be used for this purpose.""\n  },\n  {\n    ""sid"": ""49450"",\n    ""Technique ID"": ""T1505"",\n    ""Technique name"": ""Webshell"",\n    ""Quotes"": [""The rule specifically mentions \'CFM webshell upload attempt\', indicating an attempt to upload a webshell, which is a malicious script or program that allows an attacker to execute commands on a web server.""],\n    ""Explanation"": ""Webshells are a type of malicious server software component that can be used to gain unauthorized access and control over a web server. The rule is designed to detect the upload of a specific webshell (CFM) that can be used for this purpose.""\n  }\n]', type='text')]","['T1505', 'T1505']",['T1218']
14074,"[TextBlock(text='[\n  {\n    ""sid"": ""14074"",\n    ""Technique ID"": ""T1056"",\n    ""Technique name"": ""Input Capture"",\n    ""Quotes"": [""The rule detects activity related to the SpyBoss Pro keylogger, which is designed to capture user input data such as keystrokes.""],\n    ""Explanation"": ""The rule is specifically looking for indicators of the SpyBoss Pro keylogger, which is a type of malware that captures user input data like keystrokes. This aligns with the Input Capture technique in MITRE ATT&CK.""\n  },\n  {\n    ""sid"": ""14074"", \n    ""Technique ID"": ""T1020"",\n    ""Technique name"": ""Data Obfuscation"",\n    ""Quotes"": [""The rule looks for the presence of \'SpyBoss Pro - Log File Mailing\' in the email subject line, which suggests that the keylogger is attempting to exfiltrate captured data by obfuscating it as a log file.""],\n    ""Explanation"": ""The rule detects the keylogger attempting to send captured data to an external server by obfuscating it as a log file in the email subject line. This aligns with the Data Obfuscation technique, which involves obscuring data to hide its true purpose or content.""\n  }\n]', type='text')]","['T1056', 'T1020']",['T1190']
56615,"[TextBlock(text='[\n  {\n    ""sid"": ""56615"",\n    ""Technique ID"": ""T1071"",\n    ""Technique name"": ""Application Layer Protocol"",\n    ""Quotes"": [""The rule detects outbound HTTP traffic from the internal network to the internet, which could indicate a Cobalt Strike beacon attempting to communicate with its command and control server using the HTTP protocol.""],\n    ""Explanation"": ""Cobalt Strike is a penetration testing tool that can be used by adversaries to establish a covert communication channel with compromised systems. This rule aims to detect such activity by looking for specific patterns in the HTTP traffic that are indicative of a Cobalt Strike beacon.""\n  },\n  {\n    ""sid"": ""56615"", \n    ""Technique ID"": ""T1008"",\n    ""Technique name"": ""Fallback Channels"",\n    ""Quotes"": [""The rule mentions \'Cobalt Strike beacon outbound connection attempt\', which suggests that it is trying to detect a fallback communication channel used by the Cobalt Strike tool when the primary channel is unavailable or blocked.""],\n    ""Explanation"": ""Adversaries may use multiple redundant and persistent communication channels for resiliency in case their primary channel is blocked or becomes unavailable. This rule attempts to identify such fallback channels used by Cobalt Strike beacons.""\n  }\n]', type='text')]","['T1071', 'T1008']",['T1056']
36602,"[TextBlock(text='[\n  {\n    ""sid"": ""36602"",\n    ""Technique ID"": ""T1008"",\n    ""Technique name"": ""Fallback Channels"",\n    ""Quotes"": [""The rule detects a Trojan (QVKeylogger) attempting to retrieve a file (version.txt) from a remote server, which could be used as a fallback channel for command and control communication or data exfiltration.""],\n    ""Explanation"": ""Malware often uses fallback channels as a backup means of communication with its command and control server in case the primary channel is unavailable or blocked. The rule is designed to detect this behavior.""\n  },\n  {\n    ""sid"": ""36602"", \n    ""Technique ID"": ""T1056"",\n    ""Technique name"": ""Input Capture"",\n    ""Quotes"": [""The rule is specifically looking for the QVKeylogger Trojan, which is a type of keylogger malware designed to capture user input such as keystrokes.""],\n    ""Explanation"": ""The rule is designed to detect the presence of a keylogger Trojan, which is a type of malware that captures user input data like keystrokes, potentially exposing sensitive information.""\n  }\n]', type='text')]","['T1008', 'T1056']",['T1102']
6385,"[TextBlock(text='[\n  {\n    ""sid"": ""6385"",\n    ""Technique ID"": ""T1056"",\n    ""Technique name"": ""Input Capture"",\n    ""Quotes"": [""The rule detects activity related to the Stealthwatcher 2000 keylogger, which is designed to capture user input data such as keystrokes.""],\n    ""Explanation"": ""The rule is specifically designed to detect the presence of the Stealthwatcher 2000 keylogger, which is a type of malware that captures user input data like keystrokes. This aligns with the Input Capture technique (T1056) in the MITRE ATT&CK framework.""\n  },\n  {\n    ""sid"": ""6385"",\n    ""Technique ID"": ""T1020"",\n    ""Technique name"": ""Automated Collection"",\n    ""Quotes"": [""The rule detects communication between the keylogger agent and a monitoring server, which suggests automated collection of captured data.""],\n    ""Explanation"": ""The rule mentions \'agent status monitoring\', which implies that the keylogger is communicating with a remote server to send captured data. This automated collection and exfiltration of data aligns with the Automated Collection technique (T1020) in the MITRE ATT&CK framework.""\n  }\n]', type='text')]","['T1056', 'T1020']",['T1056']
16573,"[TextBlock(text='[\n  {\n    ""sid"": ""16573"",\n    ""Technique ID"": ""T1211"",\n    ""Technique name"": ""Exploitation for Client Execution"",\n    ""Quotes"": [""The rule detects obfuscated ActiveX object instantiation, which can be used to exploit client-side vulnerabilities and execute malicious code.""],\n    ""Explanation"": ""This technique involves exploiting software vulnerabilities in client applications to execute malicious code. The rule is designed to detect attempts to instantiate an ActiveX object using obfuscated code, which could be an indicator of exploitation for client-side execution.""\n  },\n  {\n    ""sid"": ""16573"",\n    ""Technique ID"": ""T1059"",\n    ""Technique name"": ""Command and Scripting Interpreter"",\n    ""Quotes"": [""The rule looks for the use of the \'unescape\' function, which can be used to decode and execute obfuscated JavaScript code.""],\n    ""Explanation"": ""This technique involves using scripting languages like JavaScript to execute commands and scripts on the client-side. The rule is designed to detect the use of the \'unescape\' function, which can be used to decode and execute obfuscated JavaScript code, potentially leading to command and script execution.""\n  }\n]', type='text')]","['T1211', 'T1059']",['T1056']
16455,"[TextBlock(text='[\n  {\n    ""sid"": ""16455"",\n    ""Technique ID"": ""T1056"",\n    ""Technique name"": ""Input Capture"",\n    ""Quotes"": [""The rule detects activity related to the EgySpy keylogger, which is designed to capture user input data such as keystrokes.""],\n    ""Explanation"": ""The Snort rule is specifically designed to detect the EgySpy keylogger, which is a type of malware that captures user input data like keystrokes. This aligns with the Input Capture technique (T1056) in the MITRE ATT&CK framework, which involves intercepting and capturing user input data to obtain sensitive information.""\n  },\n  {\n    ""sid"": ""16455"",\n    ""Technique ID"": ""T1071"",\n    ""Technique name"": ""Application Layer Protocol"",\n    ""Quotes"": [""The rule inspects SMTP traffic (service:smtp) for specific patterns indicative of the EgySpy keylogger.""],\n    ""Explanation"": ""The Snort rule is inspecting SMTP traffic, which is an application layer protocol, for indicators of the EgySpy keylogger malware. This aligns with the Application Layer Protocol technique (T1071) in the MITRE ATT&CK framework, which involves using application layer protocols to communicate with victim systems and facilitate command and control.""\n  }\n]', type='text')]","['T1056', 'T1071']",['T1027']
59929,"[TextBlock(text='[\n  {\n    ""sid"": ""59929"",\n    ""Technique ID"": ""T1505"",\n    ""Technique name"": ""Server Software Component"",\n    ""Quotes"": [""The rule detects a JSP webshell named \'Behinder\' being downloaded, which is a malicious server software component used by adversaries to gain remote access and control over the compromised system.""],\n    ""Explanation"": ""This technique involves adversaries deploying malicious software components to servers to enable remote access and control. The Snort rule is designed to detect the download of the \'Behinder\' JSP webshell, which is a type of server software component used for malicious purposes.""\n  },\n  {\n    ""sid"": ""59929"", \n    ""Technique ID"": ""T1608"",\n    ""Technique name"": ""Staged Data from Credential Access"",\n    ""Quotes"": [""The rule looks for specific patterns in the file data that suggest the presence of code related to decoding and decrypting data, which could be used to stage and exfiltrate credentials or other sensitive data obtained through credential access techniques.""],\n    ""Explanation"": ""While the rule does not explicitly mention credential access, the patterns it looks for (e.g., decodeBuffer, getInstance(AES)) suggest that the webshell may be used to stage and exfiltrate data obtained through credential access techniques, which is a common use case for webshells.""\n  }\n]', type='text')]","['T1505', 'T1608']",['T1056']
57908,"[TextBlock(text='[\n  {\n    ""sid"": ""57908"",\n    ""Technique ID"": ""T1211"",\n    ""Technique name"": ""SSRF"",\n    ""Quotes"": [""The rule detects an attempt to exploit a Server Side Request Forgery (SSRF) vulnerability in the Microsoft Exchange autodiscover feature, which could allow an attacker to send crafted requests to internal servers.""],\n    ""Explanation"": ""The rule is designed to detect attempts to exploit a Server Side Request Forgery (SSRF) vulnerability in the Microsoft Exchange autodiscover feature. SSRF vulnerabilities allow an attacker to abuse server-side functionality to read or update internal resources.""\n  },\n  {\n    ""sid"": ""57908"", \n    ""Technique ID"": ""T1190"",\n    ""Technique name"": ""Exploit Public-Facing Application"",\n    ""Quotes"": [""The rule is specifically looking for attempts to exploit a vulnerability in the Microsoft Exchange autodiscover feature, which is a public-facing application.""],\n    ""Explanation"": ""The rule is aimed at detecting attempts to exploit a vulnerability in the Microsoft Exchange autodiscover feature, which is a public-facing application. Exploiting public-facing applications is a common technique used by attackers to gain initial access or elevate privileges within a target network.""\n  }\n]', type='text')]","['T1211', 'T1190']",['T1094']
