Sid,Response,Technique_id,True_labels
58787,"{
   ""Sid"": ""58787"",
   ""Technique ID"": ""T1190"",
   ""Technique Name"": ""Exploit Public-Facing Application"",
   ""Quotes"": ""The technique involves exploiting vulnerabilities in public-facing applications to execute code or to manipulate the behavior of an application."",
   ""Explanation"": ""This Snort IDS rule detects attempts to exploit the Apache Log4j vulnerability, typically found in servers running public-facing applications. The rule captures attempts for remote code execution, directly aligning with 'Exploit Public-Facing Application' since Log4j can be integrated in such applications.""
 }",['T1190'],['T1190']
17154,"{
   ""Sid"": ""17154"",
   ""Technique ID"": ""T1203"",
   ""Technique Name"": ""Exploitation for Client Execution"",
   ""Quotes"": ""technique often involves the compromise of third-party software such as browsers and browser plug-ins."",
   ""Explanation"": ""The provided Snort rule detects an exploit attempt related to a Mozilla Firefox plugin which suggests exploitation of browser software to execute arbitrary code. This aligns with MITRE ATT&CK's description of using software vulnerabilities to execute code on a client's machine.""
 }",['T1203'],['T1176']
36338,"{
   ""Sid"": ""36338"",
   ""Technique ID"": ""T1566"",
   ""Technique Name"": ""Phishing"",
   ""Quotes"": ""The rule detects HTTP responses related to phishing attempts."",
   ""Explanation"": ""The rule is specifically designed to identify HTTP responses that are likely part of a phishing attempt targeting Apple iTunes Connect. The identified content in the rule, such as \""<!-- PHOEN!X --\"" and \""apass\"", suggests the presence of deceptive content aimed at misleading the user, which directly correlates with the phishing technique.""
 }",['T1566'],['T1566']
32008,"{
   ""Sid"": ""32008"",
   ""Technique ID"": ""T1566.002"",
   ""Technique Name"": ""Phishing: Spearphishing Link"",
   ""Quotes"": ""Attackers send phishing emails under the guise of regularly communicated organizations or services. In this case, a fake Delta Airlines ticket, which is commonly expected in business or personal email communications."",
   ""Explanation"": ""The Snort rule is designed to detect a phishing attack where a fake Delta ticket is delivered over HTTP. The rule identifies malicious executable files (.exe) disguised as tickets, indicating a spearphishing link method where the user might be misled to download and execute malicious software.""
 }",['T1566.002'],['T1566']
5780,"{
   ""Sid"": ""5780"",
   ""Technique ID"": ""T1566.003"",
   ""Technique Name"": ""Phishing: Spearphishing Attachment"",
   ""Quotes"": ""attackers may send spearphishing emails with a malicious attachment in an attempt to gain access to victim systems"",
   ""Explanation"": ""The Snort rule triggers on specific content related to a keylogger in SMTP traffic, suggesting an attempt to transmit data via email. The likelihood of the keylogger being delivered via a phishing email with malicious attachment is high, correlating with the MITRE technique of Spearphishing Attachment.""
 }",['T1566.003'],['T1056']
19171,"{
   ""Sid"": ""19171"",
   ""Technique ID"": ""T1203"",
   ""Technique Name"": ""Exploitation for Client Execution"",
   ""Quotes"": ""Adversaries may exploit software vulnerabilities in client applications to execute code."",
   ""Explanation"": ""The Snort IDS rule is designed to detect attempts to exploit a specific vulnerability in Microsoft Internet Explorer 8 involving ieshims.dll. This exploitation attempt aligns with the MITRE ATT&CK technique 'Exploitation for Client Execution', which concerns the execution of code through vulnerabilities in software. The rule indicates monitoring for network traffic that points to this exploitation method, thus relating directly to the technique.""
 }",['T1203'],['T1574']
39410,"{
   ""Sid"": ""39410"",
   ""Technique ID"": ""T1020"",
   ""Technique Name"": ""Automated Exfiltration"",
   ""Quotes"": ""Data, such as sensitive documents, may be exfiltrated through the use of automated processing after being gathered during Collection."",
   ""Explanation"": ""The Snort rule detects outbound connections from a potentially compromised host to external servers over SMTP, which is commonly used for email communications. The rules characteristics suggest it is designed to catch automated data exfiltration, indicated by specific data patterns in the SMTP payloads that relate to fields like 'Username', 'Password', etc., typical of data collecting tactics followed by automated exfiltration.""
 }",['T1020'],['T1020']
57797,"{
   ""Sid"": ""57797"",
   ""Technique ID"": ""T1027"",
   ""Technique Name"": ""Obfuscated Files or Information"",
   ""Quotes"": ""Obfuscation techniques include the use of hexadecimal, octal, or base64 value representations instead of plain text."",
   ""Explanation"": ""The Snort rule identifies JavaScript obfuscation through the use of 'parseInt', which is a method to encode data into different formats to make it difficult to understand. This method precisely matches the obfuscation technique described in MITRE's T1027, where data or code is represented in a way that's more difficult for security analysts or defensive tools to interpret, preserving the functionality while avoiding detection.""
 }",['T1027'],['T1027']
19741,"{
   ""Sid"": ""19741"",
   ""Technique ID"": ""T1056"",
   ""Technique Name"": ""Input Capture"",
   ""Quotes"": ""Collects sensitive data by recording user input."",
   ""Explanation"": ""This Snort IDS rule appears to target a scenario where a Win32 keylogger (named Scofted) captures sensitive data and attempts to exfiltrate it via FTP. The rule fires when data is prepped for sending through the FTP service using the STORE command, which is commonly used to upload files. The content matched in the rule suggests it's looking specifically for logs named 'JUNIPER-' being sent, which further aligns with data harvesting via keylogging methods.""
 }",['T1056'],['T1056']
30779,"{
   ""Sid"": ""30779"",
   ""Technique ID"": ""T1190"",
   ""Technique Name"": ""Exploit Public-Facing Application"",
   ""Quotes"": ""The rule detects a potential SSL Heartbleed exploit attempt, which is a buffer over-read vulnerability in the OpenSSL library used by many public-facing applications to securely transmit information."",
   ""Explanation"": ""The Snort rule is designed to detect traffic patterns indicative of the Heartbleed exploit, a well-known security bug in the OpenSSL cryptography library. This exploit targets public-facing applications that use OpenSSL, allowing attackers to read memory and potentially steal sensitive data. The mapping to 'Exploit Public-Facing Application' is appropriate since this technique involves the exploitation of vulnerabilities in Internet-facing software to gain initial access or execute code.""
 }",['T1190'],['T1123']
34944,"{
   ""Sid"": ""34944"",
   ""Technique ID"": ""T1212"",
   ""Technique Name"": ""Exploitation for Credential Access"",
   ""Quotes"": ""Adversaries may exploit software vulnerabilities in an effort to collect credentials. Exploitation of a software vulnerability occurs when an adversary takes advantage of a programming error in a program, service, or within the operating system software or kernel itself to execute adversary-controlled code."",
   ""Explanation"": ""The Snort rule detects attempts to disclose credentials by exploiting a vulnerability in Arcserve Unified Data Protection Management. This maps to the MITRE technique T1212 because the rule specifically targets scenarios where a vulnerability might be used to access or leak credentials, resembling exploitation for credential access.""
 }",['T1212'],['T1003']
50954,"{
   ""Sid"": ""50954"",
   ""Technique ID"": ""T1100"",
   ""Technique Name"": ""Web Shell"",
   ""Quotes"": ""Web shells can be used to leverage web servers as pivot points to access internal networks and maintain persistent access."",
   ""Explanation"": ""The rule detects communication attempts indicative of a PhpSploit backdoor, which is a type of web shell. Web shells allow attackers to execute arbitrary commands and typically maintain persistent access to a compromised web server. This Snort rule specifically looks for a unique pattern in the HTTP header that suggests an attempt to communicate with a web shell, thus mapping directly to the Web Shell technique.""
 }",['T1100'],['T1505']
50467,"{
   ""Sid"": ""50467"",
   ""Technique ID"": ""T1003"",
   ""Technique Name"": ""OS Credential Dumping"",
   ""Quotes"": ""Mimikatz is a well-known tool used to dump credentials such as plaintext passwords, hashes, PIN codes, and Kerberos tickets from memory. Mimikatz and similar tools are often observed in conjunction with SMB communications."",
   ""Explanation"": ""The Snort rule is designed to detect activity indicative of the Mimikatz tool being used in conjunction with the SMB protocol, which is a typical behavior observed in credential dumping attacks. Given that the rule specifically mentions Mimikatz and is monitoring SMB traffic (port 445), it is closely associated with the OS Credential Dumping technique where such tools are commonly utilized.""
 }",['T1003'],['T1003']
59218,"{
   ""Sid"": ""59218"",
   ""Technique ID"": ""T1505"",
   ""Technique Name"": ""Server Software Component"",
   ""Quotes"": ""Adversaries may abuse legitimate extensible components of servers to install or run the malicious software."",
   ""Explanation"": ""The Snort rule detects an outbound connection attempt by a known PHP web shell, C99Madnet, which is indicative of server manipulation. The 'Server Software Component' technique reflects server-side installations of malicious components like web shells.""
 }",['T1505'],['T1505']
52081,"{
   ""Sid"": ""52081"",
   ""Technique ID"": ""T1557"",
   ""Technique Name"": ""Man-in-the-Middle"",
   ""Quotes"": ""This technique can be effective against network communication between hosts where the attacker can observe and modify traffic at will."",
   ""Explanation"": ""The Snort rule involves detecting a 'Responder poisoner service negotiation attack attempt', which suggests an interception and possibly modification of network communications between clients and servers. This behavior is indicative of a Man-in-the-Middle (MITM) attack, where the attacker secretly relays and possibly alters the communication between two parties who believe they are directly communicating with each other. The content specified in the rule appears to relate to intercepting and manipulating specific network packets, a typical characteristic of MITM attacks.""
 }",['T1557'],['T1187']
57983,"{
   ""Sid"": ""57983"",
   ""Technique ID"": ""T1191"",
   ""Technique Name"": ""Server-Side Request Forgery (SSRF)"",
   ""Quotes"": ""Adversaries may abuse functionality on a server to send requests to arbitrary systems that can result in unauthorized actions"",
   ""Explanation"": ""The Snort rule is designed to detect attempts of server-side request forgery (SSRF) targeting Microsoft Exchange via the autodiscover feature, as indicated by the URI pattern and parameters which are typical signs of SSRF attacks.""
 }",['T1191'],['T1190']
24740,"
 {
   ""Sid"": ""24740"",
   ""Technique ID"": ""T1190"",
   ""Technique Name"": ""Exploit Public-Facing Application"",
   ""Quotes"": ""The adversary is trying to exploit a weakness in an Internet-facing computer or program using tactics such as SQL injection, exploiting input fields or uploaded files."",
   ""Explanation"": ""The Snort rule describes an attempt to exploit a directory traversal vulnerability in the Oracle Business Transaction Management's flashtunnelservice via HTTP requests. This matches the description of the 'Exploit Public-Facing Application' technique where attackers target vulnerabilities in public-facing applications to execute arbitrary code or commands.""
 }
 ",['T1190'],['T1070']
7597,"{
   ""Sid"": ""7597"",
   ""Technique ID"": ""T1056"",
   ""Technique Name"": ""Input Capture"",
   ""Quotes"": ""Collect data from the system, such as sensitive information or credentials, by monitoring user input."",""Capture of credentials and other data through keyloggers."",
   ""Explanation"": ""The rule specifically mentions 'Keylogger spy lantern keylogger runtime detection', indicating it triggers on traffic related to a keylogging malware. The MITRE ATT&CK technique for Input Capture, particularly using keyloggers, is directly related as it involves capturing user input, which is clearly the intention of the spy lantern keylogger.""
 }",['T1056'],['T1056']
41458,"{
   ""Sid"": ""41458"",
   ""Technique ID"": ""T1056"",
   ""Technique Name"": ""Input Capture"",
   ""Quotes"": ""Collects inputs from users, including potentially sensitive ones such as passwords."",
   ""Explanation"": ""This Snort IDS rule is designed to detect outbound connections associated with the Osx.Keylogger.Elite variant, which suggests the capturing of user inputs, possibly for malicious purposes. The presence of a keylogger aligns well with the Input Capture technique, as keyloggers typically monitor and log user interactions (e.g., keystrokes) to capture sensitive information. The HTTP request to '/read-mip.php' indicated in the rule may be a mechanism for exfiltrating captured data, consistent with behaviors described in this MITRE ATT&CK technique.""
 }",['T1056'],['T1056']
19392,"{
   ""Sid"": ""19392"",
   ""Technique ID"": ""T1056"",
   ""Technique Name"": ""Input Capture"",
   ""Quotes"": ""Keyloggers are often used to capture keystrokes from the victim's system."",
   ""Explanation"": ""The Snort rule is designed to detect traffic associated with 'Monitor.win32.perflogger,' a keylogger type of malware. The rule checks for specific patterns that indicate the use of FTP (service: ftp) to possibly exfiltrate captured keystrokes or sensitive information from the victim's machine. This aligns with the MITRE ATT&CK technique T1056, Input Capture, which includes keylogging as a method for collecting inputs.""
 }",['T1056'],['T1056']
24517,"{
     ""Sid"": ""24517"",
     ""Technique ID"": ""T1505"",
     ""Technique Name"": ""Server Software Component"",
     ""Quotes"": ""Adversaries may abuse legitimate extensible development features of servers to execute attacker-controlled code. Servers often contain components or features that can be additionally extended through external software modules."",
     ""Explanation"": ""The rule targets a SQL injection attempt specifically in the my.activation.php3 page managed by F5 Networks FirePass, which is a server software component. SQL injection itself is a method to execute attacker-controlled code through manipulation of backend database queries. This aligns with the technique of targeting server software components that can be exploited to run malicious code.""
 }",['T1505'],['T1190']
31301,"{
     ""Sid"": ""31301"",
     ""Technique ID"": ""T1203"",
     ""Technique Name"": ""Exploitation for Client Execution"",
     ""Quotes"": ""Exploitation for client execution involves adversaries taking advantage of vulnerabilities typically residing in commonly used software. These vulnerabilities may exist due to unsafe memory operations in the software."",
     ""Explanation"": ""The Snort rule detects an attempt to exploit a memory corruption vulnerability in Microsoft Internet Explorer using malicious XSLT content. This is indicative of an exploitation attempt to execute arbitrary code on the client's machine, which matches the description of the MITRE ATT&CK technique 'Exploitation for Client Execution'. This technique encompasses exploitation of client software vulnerabilities to gain execution, which the rule aims to detect by looking for specific patterns that indicate an exploitation attempt.""
 }",['T1203'],['T1220']
19172,"{
   ""Sid"": ""19172"",
   ""Technique ID"": ""T1203"",
   ""Technique Name"": ""Exploitation for Client Execution"",
   ""Quotes"": ""Adversaries may exploit software vulnerabilities in client applications to execute code."",
   ""Explanation"": ""The Snort rule is detecting an exploit attempt targeted at Microsoft Internet Explorer 8, specifically pointing to ieshims.dll loading. This correlates with the MITRE ATT&CK technique T1203, where adversaries exploit software vulnerabilities to execute code on the client's system. The indication of an 'exploit attempt' in the rule's message matches the technique's description.""
 }",['T1203'],['T1574']
58744,"{
   ""Sid"": ""58744"",
   ""Technique ID"": ""T1190"",
   ""Technique Name"": ""Exploit Public-Facing Application"",
   ""Quotes"": ""The rule triggers on an attempt to exploit a vulnerability in Apache Log4j via crafted requests to a public-facing application."",
   ""Explanation"": ""The Snort rule describes a remote code execution attempt targeting an Apache Log4j vulnerability through HTTP requests. This falls under exploiting public-facing applications to gain unauthorized access or execute arbitrary code on the host.""
 }",['T1190'],['T1190']
16125,"{
   ""Sid"": ""16125"",
   ""Technique ID"": ""T1056"",
   ""Technique Name"": ""Input Capture"",
   ""Quotes"": ""Input capture techniques are used by keyloggers to record data from user interactions with the system."",
   ""Explanation"": ""The Snort rule detects a keylogger specifically designed to capture input data ('Keylogger spyyahoo v2.2'). The use of 'RETR k3ylogger.txt' in the content field of the rule implies the retrieval of a file related to keylogging activities over an FTP connection, aligning with the Input Capture technique, where adversaries capture user input to intercept credentials and other information.""
 }",['T1056'],['T1056']
59092,"{
   ""Sid"": ""59092"",
   ""Technique ID"": ""T1505"",
   ""Technique Name"": ""Server Software Component"",
   ""Quotes"": ""T1505: Adversaries may modify the standard, built-in functionality of server components with malicious payloads."",
   ""Explanation"": ""The Snort rule detects an attempt to download a PHP web shell which often involves modifying server-side components to execute arbitrary code. This generally aligns with the technique where adversaries use server software components, like web application plugins, to execute their code.""
 }","['T1505', 'T1505']",['T1505']
1122,"{
   ""Sid"": ""1122"",
   ""Technique ID"": ""T1087"",
   ""Technique Name"": ""Account Discovery"",
   ""Quotes"": ""Adversaries may attempt to get a listing of local system or domain accounts."",
   ""Explanation"": ""The Snort rule is designed to detect access attempts to the '/etc/passwd' file over HTTP, which could be an adversary's attempt to gather information about user accounts on a server. This technique aligns with MITRE ATT&CK's Account Discovery technique (T1087), where adversaries may try to find details of accounts that are present on a system.""
 }",['T1087'],['T1087']
42836,"{
   ""Sid"": ""42836"",
   ""Technique ID"": ""T1100"",
   ""Technique Name"": ""Web Shell"",
   ""Quotes"": ""alert tcp $EXTERNAL_NET any - $HOME_NET $HTTP_PORTS (msg:\""MALWARE-CNC Win.Backdoor.Chopper web shell connection\"")"",
   ""Explanation"": ""This Snort IDS rule is designed to detect traffic indicating the use of a web shell by monitoring HTTP traffic for specific patterns linked to the Chopper web shell. The rule's message 'MALWARE-CNC Win.Backdoor.Chopper web shell connection' and the content match used within the HTTP client body suggest a detection mechanism for command and control activity facilitated through a web shell. Thus, this rule strongly correlates with the MITRE ATT&CK technique T1100, which pertains to the use of web shells for maintaining persistent access and command execution on a compromised web server.""
 }",['T1100'],['T1219']
2547,"{
   ""Sid"": ""2547"",
   ""Technique ID"": ""T1190"",
   ""Technique Name"": ""Exploit Public-Facing Application"",
   ""Quotes"": ""The technique involves the exploitation of vulnerabilities in public-facing applications."",
   ""Explanation"": ""This rule detects attempts to upload files remotely to HP Web JetAdmin, a server-side application. The exploit appears to be targeting a specific script used for updating printer firmware, indicative of exploiting public application vulnerabilities to execute arbitrary code or conduct other malicious activities.""
 }",['T1190'],['T1190']
22061,"
 {
   ""Sid"": ""22061"",
   ""Technique ID"": ""T1190"",
   ""Technique Name"": ""Exploit Public-Facing Application"",
   ""Quotes"": ""The use of a malicious IFRAME to load content without user consent can be considered an exploitation of public-facing applications."",
   ""Explanation"": ""The Snort rule indicates an attempt to inject a malicious IFRAME via HTTP, typically into a web page viewed by the user. This type of activity often targets vulnerabilities in web browsers or exploits the web application itself to serve malicious content. The content attribute in the rule suggests an attempt to stealthily embed an IFRAME by making it tiny (1px by 1px) and not visible to the user, aligning well with techniques used in exploiting public-facing applications.""
 }
 ",['T1190'],['T1102']
48501,"{
   ""Sid"": ""48501"",
   ""Technique ID"": ""T1105"",
   ""Technique Name"": ""Ingress Tool Transfer"",
   ""Quotes"": ""Adversaries may transfer tools or other files from an external system into a compromised environment."",
   ""Explanation"": ""The Snort rule detects a download of a known tool variant, which aligns with the T1105 technique where tools or files are transferred into the network. The rule specifically looks for a pattern in file data which appears to match a tool or command to shut down or manipulate a system, indicating the transfer of a malicious tool or script.""
 }",['T1105'],['T1070']
42857,"{
   ""Sid"": ""42857"",
   ""Technique ID"": ""T1190"",
   ""Technique Name"": ""Exploit Public-Facing Application"",
   ""Quotes"": ""The adversary is trying to exploit a public-facing application to execute arbitrary commands on the server."",
   ""Explanation"": ""The Snort rule in question is designed to detect attempts to execute arbitrary commands on a web server through a vulnerable application, specifically targeting MVPower DVR devices via a suspicious HTTP request. This is indicative of exploiting vulnerabilities in these devices, which are part of Public-Facing Applications. The presence of '/shell?' in the URI and the condition to check for buffer length greater than 13 are characteristics of an exploit attempt.""
 }",['T1190'],['T1204']
58732,"{
   ""Sid"": ""58732"",
   ""Technique ID"": ""T1190"",
   ""Technique Name"": ""Exploit Public-Facing Application"",
   ""Quotes"": ""The adversary is trying to exploit vulnerabilities in public-facing applications."",
   ""Explanation"": ""The Snort IDS rule describes an attempt to execute remote code by exploiting vulnerabilities specifically in Apache Log4j through HTTP services, which typically qualify as public-facing applications. The use of 'remote code execution attempt' in the message part of the rule aligns closely with the description of this MITRE ATT&CK technique.""
 }",['T1190'],['T1190']
58732,"{
   ""Sid"": 32771,
   ""Technique ID"": ""T1566"",
   ""Technique Name"": ""Phishing"",
   ""Quotes"": ""The behavior of the IDS rule, which targets a specific pattern indicative of a phishing attempt involving an Adobe Invoice email with a .zip file attachment, matches the description of Phishing where adversaries may send spearphishing emails with malicious attachments to gain access."",
   ""Explanation"": ""This Snort IDS rule is crafted to detect a phishing attempt, specifically via emails claiming to be Adobe invoices and carrying attachments in the form of a compressed (.zip) file. The use of 'Content-Disposition: attachment'; in SMTP traffic is a common indicator of an email attachment, and the filenames containing 'adb-' and '-invoice.zip' within a specific distance suggest a crafted attempt at deceiving the recipient into believing the email is legitimate. Hence, this rule aligns with the MITRE ATT&CK technique 'Phishing', particularly focusing on email-based spearphishing with attachments.""
 }",['T1566'],['T1566']
32804,"{
   ""Sid"": ""32804"",
   ""Technique ID"": ""T1566.001"",
   ""Technique Name"": ""Phishing: Spearphishing Attachment"",
   ""Quotes"": ""exploit delivery via email attachments in various formats"",
   ""Explanation"": ""The Snort rule detects known malicious JavaScript packers, which are often used in malicious email attachments or embedded in webpages to execute drive-by downloads or other malicious activities. The rule looks for specific JavaScript packing techniques, suggesting a detection of an attempt to obfuscate malicious scripts potentially delivered via phishing emails with malicious attachments. This aligns well with the MITRE ATT&CK description that includes the execution of malicious scripts through attachments.""
 }",['T1566.001'],['T1027']
48508,"{
   ""Sid"": ""48508"",
   ""Technique ID"": ""T1071.001"",
   ""Technique Name"": ""Application Layer Protocol: Web Protocols"",
   ""Quotes"": ""the technique involves the use of web protocols such as http/https for command and control communication or data exfiltration."",
   ""Explanation"": ""The rule detects an outbound connection attempt through HTTP to a server, which is indicative of command and control communication typically used by malware like ZeusPanda Trojan.""
 }",['T1071.001'],['T1176']
60297,"{
     ""Sid"": ""60297"",
     ""Technique ID"": ""T1505"",
     ""Technique Name"": ""Server Software Component"",
     ""Quotes"": ""Common implementations include ... adding a web shell to a web server to establish persistent access."",
     ""Explanation"": ""The rule detects an attempt to access a PHP web shell, likely placed on a server to enable persistent server access and control. The match for specific URI patterns indicates an attempt to interact with a malicious server software component like a web shell.""
 }",['T1505'],['T1505']
31564,"{
   ""Sid"": ""31564"",
   ""Technique ID"": ""T1041"",
   ""Technique Name"": ""Exfiltration Over C2 Channel"",
   ""Quotes"": ""The technique involves the transfer of data from a target network over a command and control channel, potentially making it difficult to detect or trace."",
   ""Explanation"": ""This Snort IDS rule specifically detects FTP-based data exfiltration, typically enacted by malware. The rule targets communications over port 21, used for FTP, where a Trojan (identified as CosmicDuke) is possibly active in sending out .bin files, indicative of binary data exfiltration. This aligns with MITRE ATT&CK's description of exfiltrating data over a C2 channel, particularly given the established and to_server flow from the internal to an external network, fitting the pattern of data exfiltration using command and control servers.""
 }",['T1041'],['T1020']
58789,"{
     ""Sid"": ""58789"",
     ""Technique ID"": ""T1190"",
     ""Technique Name"": ""Exploit Public-Facing Application"",
     ""Quotes"": ""The rule detects attempts to exploit public-facing applications by looking for specific patterns in HTTP request bodies that indicate an exploitation attempt, such as those targeting the Apache Log4j vulnerability."",
     ""Explanation"": ""This Snort rule is designed to identify attempts to execute remote code through the exploitation of vulnerabilities in Apache Log4j, which is often used in public-facing applications. The part of the rule that inspects the HTTP client body for specific content patterns is a direct method of detecting exploitation attempts against such an application.""
 }",['T1190'],['T1190']
37378,"{
   ""Sid"": ""37378"",
   ""Technique ID"": ""T1078"",
   ""Technique Name"": ""Valid Accounts"",
   ""Quotes"": ""Adversaries may obtain and abuse credentials of existing accounts as a means of gaining Initial Access, Persistence, Privilege Escalation, or Defense Evasion."",
   ""Explanation"": ""This Snort IDS rule detects attempts to log in using default passwords, which is often a method used by attackers to exploit valid but insecurely configured accounts. The presence of 'default password login attempt' in the rule's message and the detection conditions aimed at capturing HTTP Authorization headers with specific credentials encoded suggest this mapping. The rule thereby addresses attempts to abuse valid accounts, aligning with the MITRE ATT&CK technique T1078.""
 }",['T1078'],['T1078']
40331,"{
   ""Sid"": ""40331"",
   ""Technique ID"": ""T1078"",
   ""Technique Name"": ""Valid Accounts"",
   ""Quotes"": ""Adversaries may obtain and abuse credentials of existing accounts as a means of gaining Initial Access, Persistence, Privilege Escalation, or Defense Evasion."",
   ""Explanation"": ""The Snort IDS rule identifies attempts to login using default credentials on a JBoss server. This directly relates to the MITRE ATT&CK technique T1078, as it involves the use of valid accounts (in this case, default credentials) to gain access, which could be used for initial access or persistence.""
 }",['T1078'],['T1078']
44563,"{
   ""Sid"": ""44563"",
   ""Technique ID"": ""T1071.001"",
   ""Technique Name"": ""Application Layer Protocol: Web Protocols"",
   ""Quotes"": ""Application layer protocols are used by threat actors to bypass network security devices such as firewalls and device filtering that rely on lower layer protocols for blocking traffic."",
   ""Explanation"": ""The rule detects outbound HTTP (an application layer protocol) connections typically used by malware to communicate with a command and control server. The use of HTTP indicates an attempt to utilize common web protocols to mask traffic.""
 }",['T1071.001'],['T1059']
30521,"{
     ""Sid"": ""30521"",
     ""Technique ID"": ""T1190"",
     ""Technique Name"": ""Exploit Public-Facing Application"",
     ""Quotes"": ""The adversary is trying to exploit a vulnerability in public-facing applications."",
     ""Explanation"": ""This rule detects an attempt to exploit a known vulnerability in OpenSSL's implementation of TLS v1, specifically the Heartbleed bug. This attack targets public-facing applications such as web servers and mail servers that use OpenSSL, making it fit under the technique of exploiting public-facing applications.""
 }",['T1190'],['T1123']
19079,"{
   ""Sid"": ""19079"",
   ""Technique ID"": ""T1203"",
   ""Technique Name"": ""Exploitation for Client Execution"",
   ""Quotes"": ""Exploitation for client execution involves the adversary taking advantage of a bug or vulnerability in a software program that the target uses in order to execute arbitrary code."",
   ""Explanation"": ""The Snort rule detects an attempt to exploit a vulnerability in Microsoft Internet Explorer, particularly via manipulating the getElementById object which can lead to arbitrary code execution on the client's machine. This relates to the 'Exploitation for Client Execution' technique, which involves executing code through vulnerabilities.""
 }",['T1203'],['T1176']
58723,"{
   ""Sid"": ""58723"",
   ""Technique ID"": ""T1190"",
   ""Technique Name"": ""Exploit Public-Facing Application"",
   ""Quotes"": ""The Adversary is trying to execute arbitrary code through http by sending a specially crafted request that contains '${jndi:'."",
   ""Explanation"": ""This rule detects attempts to exploit a vulnerability in Apache Log4j through remote code execution by using a crafted HTTP request. The rule's intention to detect HTTP requests containing '${jndi:' is a signature of exploitation attempts against the Log4j logging library, where remote code execution can be initiated via JNDI (Java Naming and Directory Interface) injection. The MITRE ATT&CK technique 'Exploit Public-Facing Application' is chosen because the exploit targets publicly accessible applications on the web, typical of attackers trying to remotely execute code on vulnerable systems via such exposed services.""
 }",['T1190'],['T1190']
40493,"{
   ""Sid"": ""40493"",
   ""Technique ID"": ""T1190"",
   ""Technique Name"": ""Exploit Public-Facing Application"",
   ""Quotes"": ""Adversaries may attempt to cause an effect on adversary-controlled web applications, such as malicious redirects or denial-of-service attacks."",
   ""Explanation"": ""The Snort rule is designed to detect attempts of exploiting a known vulnerability in the Ektron content management system, specifically through a web application by attempting an XSL transform code injection. This aligns with exploiting public-facing applications where attackers target web-based applications exposed to the internet to execute or achieve malicious objectives.""
 }",['T1190'],['T1220']
59926,"{
   ""Sid"": ""59926"",
   ""Technique ID"": ""T1059.006"",
   ""Technique Name"": ""Command and Scripting Interpreter: Python"",
   ""Quotes"": ""The attack uses Python for execution, which can be leveraged by adversaries to execute scripts or commands against a target system."",
   ""Explanation"": ""The Snort rule identifies attempts to spawn a remote shell through Python, specifically detecting a command pattern that involves Python's pty.spawn method for executing /bin/sh. This directly correlates with the MITRE ATT&CK technique for Command and Scripting Interpreter, specifically the Python sub-technique, which involves the use of Python to execute commands.""
 }",['T1059.006'],['T1059']
60283,"{
   ""Sid"": ""60283"",
   ""Technique ID"": ""T1505"",
   ""Technique Name"": ""Server Software Component"",
   ""Quotes"": ""Adversaries may abuse legitimate extensible development features of servers to establish persistent access to systems."",
   ""Explanation"": ""The Snort rule identifies attempts to connect to a web server ostensibly for malicious intent involving a PHP web shell, which fits the description of misuse of a server's software component (like web applications) to serve adversary needs. The MITRE ATT&CK technique T1505 details how adversaries could manipulate server components to maintain persistence or facilitate further attacks, paralleling features of the described Snort rule.""
 }",['T1505'],['T1505']
18932,"{
   ""Sid"": ""18932"",
   ""Technique ID"": ""T1190"",
   ""Technique Name"": ""Exploit Public-Facing Application"",
   ""Quotes"": ""The adversaries may target and manipulate web-based applications facing the internet"",
   ""Explanation"": ""This Snort rule detects unauthorized attempts to add applications to a Jboss server, typically done by exploiting the default configurations of the Jboss application server. As detailed in the rule, the targeted URI ('/jmx-console/HtmlAdaptor') and specific HTTP parameters (like 'action=inspectMBean') are indicative of an exploit attempt against a public-facing application, which aligns with MITRE ATT&CK's definition of the exploitation of such applications.""
 }",['T1190'],['T1078']
18932,"{
   ""Sid"": 6207,
   ""Technique ID"": ""T1568"",
   ""Technique Name"": ""Dynamic Resolution"",
   ""Quotes"": ""Attackers may dynamically establish connections to command and control (C2) infrastructure to evade common network defenses..."",
   ""Explanation"": ""This rule detects a potential keylogger (WinSession Logger) transmitting data via SMTP, which is a typical method for covert communication (e.g., dynamically resolving a C2 channel to exfiltrate stolen data). The use of SMTP on port 25 for unusual data patterns (such as keylogger data) aligns with tactics where malware components dynamically resolve command and control servers to evade detection and maintain communication.""
 }",['T1568'],['T1056']
37389,"{
   ""Sid"": ""37389"",
   ""Technique ID"": ""T1110"",
   ""Technique Name"": ""Brute Force"",
   ""Quotes"": ""Brute force may be used to gain access to accounts when passwords are unknown or when password hashes have been obtained."",
   ""Explanation"": ""The Snort rule specifically detects attempts to login with a default or known password to Rockwell Automation servers, indicative of a brute force tactic where typically either common credentials or previously leaked or default credentials are used to gain unauthorized access.""
 }",['T1110'],['T1078']
56603,"{
   ""Sid"": ""56603"",
   ""Technique ID"": ""T1071"",
   ""Technique Name"": ""Application Layer Protocol"",
   ""Quotes"": ""T1071: The adversary may communicate using application layer protocols to avoid detection/network filtering by blending in with existing traffic."",
   ""Explanation"": ""The rule identifies outbound network traffic typical of malware communication, specifically mentioning headers typically found in HTTP requests which is a common application layer protocol used by adversaries to blend malicious traffic with normal traffic.""
 }","['T1071', 'T1071']",['T1043']
