Sid,Response,Technique_id,True_labels,Predicted_labels
45470,"{
   ""Sid"": ""45470"",
   ""Technique ID"": ""T1105"",
   ""Technique Name"": ""Ingress Tool Transfer"",
   ""Quotes"": ""Adversaries may transfer tools or other files from an external system into a compromised environment ... Files may be copied from an external adversary-controlled system through the command and control channel or through alternate protocols ..."",
   ""Explanation"": ""The rule detects an attempt to download a specific file, which is indicative of the Ingress Tool Transfer technique. The attempt to download 'sm.txt' could be part of an operation to bring harmful tools or scripts into a target's network environment.""
 }",['T1105'],['TA0011'],['TA0011']
58787,"{
   ""Sid"": ""58787"",
   ""Technique ID"": ""T1190"",
   ""Technique Name"": ""Exploit Public-Facing Application"",
   ""Quotes"": ""The attacker uses an Apache Log4j vulnerability for remote code execution."",
   ""Explanation"": ""The rule detects attempts to exploit a vulnerability in Apache Log4j, which is indicative of an attack targeting public-facing applications to execute arbitrary code remotely. This aligns with MITRE ATT&CK's definition of Technique T1190.""
 }",['T1190'],['TA0001'],['TA0001']
17154,"{
   ""Sid"": ""17154"",
   ""Technique ID"": ""T1203"",
   ""Technique Name"": ""Exploitation for Client Execution"",
   ""Quotes"": ""Adversaries may exploit software vulnerabilities in client applications to execute code. Adversaries may target vulnerabilities in various client applications..."",
   ""Explanation"": ""The rule detects an exploit attempt targeting Mozilla Firefox via a plugin parameter array dangling pointer, which is an attempt to execute arbitrary code on the client machine by exploiting a software vulnerability. This directly aligns with the MITRE ATT&CK technique 'Exploitation for Client Execution' where adversaries target client-side applications.""
 }",['T1203'],['TA0003'],['TA0002']
36338,"{
   ""Sid"": ""36338"",
   ""Technique ID"": ""T1566"",
   ""Technique Name"": ""Phishing"",
   ""Quotes"": ""The rule matches on the content strings indicative of phishing attempts in HTTP responses."",
   ""Explanation"": ""The rule detects a specific pattern in HTTP responses that is indicative of a phishing attempt (e.g., keywords like 'apass' and an HTML comment designed to look like a marker or a tag used by attackers). This maps directly to MITRE ATT&CK's technique T1566, which details various forms of phishing, including those involving deceptive content delivery over web protocols.""
 }",['T1566'],['TA0001'],['TA0001']
32008,"{
   ""Sid"": ""32008"",
   ""Technique ID"": ""T1566.002"",
   ""Technique Name"": ""Phishing: Spearphishing Attachment"",
   ""Quotes"": ""The rule detects a fake airline ticketing themed phishing attack where an executable file is disguised in an HTTP response, possibly mimicking an email attachment."",
   ""Explanation"": ""The Snort rule specifically mentions a 'Fake Delta Ticket HTTP Response phishing attack', which involves a deceptive attempt to deliver malware, likely through an email attachment (given the file naming and executable). 'Spearphishing Attachment' under MITRE involves sending emails that contain malicious attachments to specific targets to trick them into executing them, closely aligning with the behavior detected by the Snort rule.""
 }",['T1566.002'],['TA0001'],['TA0001']
32008,"{
   ""Sid"": 5780,
   ""Technique ID"": ""T1566.003"",
   ""Technique Name"": ""Phishing: Spearphishing Attachment"",
   ""Quotes"": ""Adversaries may send spearphishing emails with a malicious attachment in an attempt to gain access to victim systems."",
   ""Explanation"": ""The Snort rule indicates an outbound SMTP connection carrying a suspicious email subject that suggests content manipulation typically associated with malware or keyloggers, possibly sent through a targeted phishing attempt with malicious attachments or links.""
 }",['T1566.003'],"['TA0006', 'TA0009']",['TA0001']
32008,"{
   ""Sid"": 19171,
   ""Technique ID"": ""T1203"",
   ""Technique Name"": ""Exploitation for Client Execution"",
   ""Quotes"": ""Adversaries may exploit software vulnerabilities in client applications to execute code. Examples include the execution of malicious code through an application flaw such as buffer overflow, DLL injection, or other execution of adversary-controlled code as the result of an exploitation attempt."",
   ""Explanation"": ""The rule is designed to detect attempts to exploit a known vulnerability in Microsoft Internet Explorer 8 involving the 'ieshims.dll' file. The mention of 'dll-load exploit' in the message content of the rule aligns with exploitation techniques where adversaries attempt to execute malicious code through vulnerabilities in client-side applications. This typically involves the execution of code by exploiting flaws like DLL loading mechanisms, matching the description in MITRE's technique T1203.""
 }",['T1203'],"['TA0005', 'TA0003', 'TA0004']",['TA0002']
39410,"{
   ""Sid"": ""39410"",
   ""Technique ID"": ""T1567"",
   ""Technique Name"": ""Exfiltration Over Web Service"",
   ""Quotes"": ""includes exfiltration to web services such as webmail, pasting sites, and other commonly used services, as well as exfiltration over other application layer protocols such as HTTP/HTTPS"",
   ""Explanation"": ""The rule detects an outbound SMTP connection possibly for data exfiltration, matching the contents indicative of data theft such as usernames and passwords. This aligns with the technique of exfiltrating data over a web service, specifically via mail protocols as described in MITRE's T1567.""
 }",['T1567'],['TA0010'],['TA0010']
57797,"{
   ""Sid"": ""57797"",
   ""Technique ID"": ""T1027"",
   ""Technique Name"": ""Obfuscated Files or Information"",
   ""Quotes"": ""Attackers may obfuscate commands or files to help evade defenses and observation. Obfuscation techniques include the use of steganography, substitution, or encoding"",
   ""Explanation"": ""The Snort rule triggers on JavaScript obfuscation attempts, such as using 'parseInt' to parse numerical strings - a common technique to evade detection mechanisms by masking the true nature of the script. The rule's focus on detecting obfuscated JavaScript in web traffic aligns well with this MITRE ATT&CK technique.""
 }",['T1027'],['TA0005'],['TA0005']
19741,"{
   ""Sid"": ""19741"",
   ""Technique ID"": ""T1056.001"",
   ""Technique Name"": ""Input Capture: Keylogging"",
   ""Quotes"": ""Keylogging involves recording the keys struck on a keyboard so that the user's activities can be tracked sequentially."",
   ""Explanation"": ""The rule triggers alerts for runtime detection of 'PWS.Win32.Scofted', a keylogger malware. Keylogging is involved as indicated by the rule description, making the technique 'Input Capture: Keylogging' relevant. The rule references the use of FTP (service:ftp) which is often used for data exfiltration of collected keystrokes.""
 }",['T1056.001'],"['TA0006', 'TA0009']","['TA0006', 'TA0009']"
30779,"{
   ""Sid"": ""30779"",
   ""Technique ID"": ""T1190"",
   ""Technique Name"": ""Exploit Public-Facing Application"",
   ""Quotes"": ""The rule targets traffic typically used by public-facing applications (ports for FTP, SMTP, HTTPS, and others) and detects an exploit attempt (OpenSSL TLSv1 large heartbeat response)."",
   ""Explanation"": ""This rule is designed to detect and prevent an attempt to exploit the Heartbleed vulnerability, a buffer over-read bug in OpenSSL which allows attackers to read memory of servers running vulnerable versions of OpenSSL. The rule detects exploitation attempts on ports associated with common public-facing services (FTP, SMTP, HTTPS), aligning it with the MITRE ATT&CK technique for exploiting public-facing applications."" 
 }",['T1190'],['TA0009'],['TA0001']
34944,"{
   ""Sid"": ""34944"",
   ""Technique ID"": ""T1213"",
   ""Technique Name"": ""Data from Information Repositories"",
   ""Quotes"": ""Adversaries may leverage information repositories to mine valuable information. Information repositories are sources of data stored as computer-readable content that an adversary may look to in order to extract useful information."",
   ""Explanation"": ""The rule indicates an attempt to disclose credentials via a management interface of Arcserve Unified Data Protection, which can be considered as accessing an information repository where sensitive data like backup policies and credentials are stored. The contents referenced in the Snort rule ('/services/EdgeServiceImpl' and 'getBackupPolicy') suggest that data is being accessed that might hold sensitive information, aligning with the technique of extracting data from information repositories.""
 }",['T1213'],['TA0006'],['TA0009']
50954,"{
   ""Sid"": ""50954"",
   ""Technique ID"": ""T1100"",
   ""Technique Name"": ""Web Shell"",
   ""Quotes"": ""Web shells provide adversaries with persistent access and remote administration capabilities and can be used as a backdoor."",
   ""Explanation"": ""The Snort rule is designed to detect a communication attempt related to the PhpSploit backdoor, indicating an attempt to use or deploy a web shell on a server to establish persistent, remote access. The content of the HTTP header specified in the rule is associated with this technique.""
 }",['T1100'],['TA0003'],['TA0003']
50467,"{
   ""Sid"": ""50467"",
   ""Technique ID"": ""T1003"",
   ""Technique Name"": ""OS Credential Dumping"",
   ""Quotes"": ""Mimikatz is a tool that collects credentials such as plain text passwords, password hashes, and Kerberos tickets from memory."",
   ""Explanation"": ""The Snort rule detects the use of Mimikatz by observing attempts to access files typically associated with Mimikatz operations over SMB, specifically targeting paths containing 'Windows\\Temp\\mimikatz'. Mimikatz is commonly utilized for credential dumping, thus the rule aligns with this MITRE ATT&CK technique.""
 }",['T1003'],['TA0006'],['TA0006']
59218,"{
   ""Sid"": ""59218"",
   ""Technique ID"": ""T1505"",
   ""Technique Name"": ""Server Software Component"",
   ""Quotes"": ""detect system information and installed software"",
   ""Explanation"": ""The rule is detecting an outbound connection attempt by a PHP webshell, which often involves commands to probe system details and installed software. The content matches in the rule ('uname -a' and 'Software') suggest an effort to gather such information, similar to behaviors described in Server Software Component, wherein adversaries modify server software to gain persistence or perform actions.""
 }",['T1505'],['TA0003'],['TA0003']
52081,"{
   ""Sid"": ""52081"",
   ""Technique ID"": ""T1557"",
   ""Technique Name"": ""Man-in-the-Middle"",
   ""Quotes"": ""Leverage man-in-the-middle techniques to intercept and modify network communications..."",
   ""Explanation"": ""The rule description indicates a 'Responder poisoner service negotiation attack attempt', which suggests an attempt to manipulate network communications typically seen in Man-in-the-Middle (MITM) attacks. This technique involves intercepting and potentially altering the communication between two parties who believe they are directly communicating with each other, matching the MITM technique in MITRE ATT&CK.""
 }",['T1557'],['TA0006'],"['TA0006', 'TA0009']"
57983,"{
   ""Sid"": ""57983"",
   ""Technique ID"": ""T1190"",
   ""Technique Name"": ""Exploit Public-Facing Application"",
   ""Quotes"": ""Exploit Public-Facing Application involves attacking applications that are accessible from the internet, including web servers or web applications."",
   ""Explanation"": ""The Snort IDS rule identifies a server-side request forgery (SSRF) attempt against a Microsoft Exchange autodiscover service, which is a key component of a publicly accessible application. SSRF attacks are a common method to exploit public-facing applications, which aligns with the MITRE ATT&CK technique T1190.""
 }",['T1190'],['TA0001'],['TA0001']
24740,"{
   ""Sid"": ""24740"",
   ""Technique ID"": ""T1190"",
   ""Technique Name"": ""Exploit Public-Facing Application"",
   ""Quotes"": ""The rule indicates an attempt to exploit a known vulnerability in Oracle Business Transaction Management by utilizing a directory traversal exploit in the flashtunnelservice function."",
   ""Explanation"": ""This Snort IDS rule detects a directory traversal attack aimed at Oracle Business Transaction Management's flashtunnelservice function, which matches the definition of exploiting public-facing applications. Directory traversal is a common method used by attackers to exploit vulnerabilities in web applications to gain unauthorized access to files and directories.""
 }",['T1190'],['TA0005'],['TA0001']
7597,"{
   ""Sid"": ""7597"",
   ""Technique ID"": ""T1056"",
   ""Technique Name"": ""Input Capture"",
   ""Quotes"": ""Keyloggers are a form of input capture often used by malicious adversaries to capture sensitive data such as credentials."",
   ""Explanation"": ""The rule is designed to detect traffic associated with the Lantern Keylogger, which is a type of malware that captures keystrokes (input capture). The technique 'Input Capture' in MITRE ATT&CK directly corresponds to activities that involve capturing user input, which is why this mapping is appropriate.""
 }",['T1056'],"['TA0006', 'TA0009']","['TA0006', 'TA0009']"
41458,"{
   ""Sid"": ""41458"",
   ""Technique ID"": ""T1056"",
   ""Technique Name"": ""Input Capture"",
   ""Quotes"": ""Collection methods may involve capturing keystrokes."",
   ""Explanation"": ""The rule alerts on an outbound connection which is associated with the 'Osx.Keylogger.Elite' variant, indicating that it is likely capturing user inputs, such as keystrokes.""
 }",['T1056'],"['TA0006', 'TA0009']","['TA0006', 'TA0009']"
19392,"{
   ""Sid"": ""19392"",
   ""Technique ID"": ""T1056"",
   ""Technique Name"": ""Input Capture"",
   ""Quotes"": ""Adversaries can use methods of capturing user input for obtaining credentials for Valid Accounts and information Collection that include keylogging and user input field interception."",
   ""Explanation"": ""The Snort rule is designed to detect network traffic indicating the presence of a keylogger, specifically 'Monitor.win32.perflogger', which is a type of malware that logs keystrokes. The MITRE ATT&CK technique 'Input Capture' encompasses methods such as keylogging, which is directly relevant to the behavior this IDS rule aims to identify.""
 }",['T1056'],"['TA0006', 'TA0009']","['TA0006', 'TA0009']"
24517,"{
   ""Sid"": ""24517"",
   ""Technique ID"": ""T1505"",
   ""Technique Name"": ""Server Software Component"",
   ""Quotes"": ""Adversaries may deploy malicious software to systems that is designed as server software and implements server software application layer protocols  likely focus on various applications such as databases, application servers, and other infrastructure components."",
   ""Explanation"": ""The rule targets SQL injection attempts in F5 Networks FirePass software, trying to manipulate web server software component behaviors by exploiting security vulnerabilities. This fits into the 'Server Software Component' as it involves the deployment of software designed to interact with server components at the application layer.""
 }",['T1505'],['TA0001'],['TA0003']
31301,"{
   ""Sid"": ""31301"",
   ""Technique ID"": ""T1203"",
   ""Technique Name"": ""Exploitation for Client Execution"",
   ""Quotes"": ""Adversaries may exploit software vulnerabilities in client applications to execute code."",
   ""Explanation"": ""The rule is designed to detect attempts to exploit vulnerabilities in web browsers (specifically Microsoft Internet Explorer) via malicious XSLT data in emails. Since the method involves exploiting software to execute arbitrary code, it correlates with the 'Exploitation for Client Execution' technique, which involves executing code through vulnerabilities in client applications.""
 }",['T1203'],['TA0005'],['TA0002']
19172,"{
   ""Sid"": ""19172"",
   ""Technique ID"": ""T1210"",
   ""Technique Name"": ""Exploitation of Remote Services"",
   ""Quotes"": ""The adversary is trying to exploit software vulnerabilities in an Internet-facing computer or service(such as a web server) to run adversary-controlled code."",
   ""Explanation"": ""The rule indicates an exploit attempt against Microsoft Internet Explorer, specifically targeting 'ieshims.dll' through a buffer exploit. This typically involves sending specially crafted packets to vulnerable services exposed to the internet, aligning with MITRE's definition of exploiting remote services.""
 }",['T1210'],"['TA0005', 'TA0003', 'TA0004']",['TA0008']
58744,"{
   ""Sid"": ""58744"",
   ""Technique ID"": ""T1190"",
   ""Technique Name"": ""Exploit Public-Facing Application"",
   ""Quotes"": ""Exploit Public-Facing Application technique includes the exploitation of a vulnerability in an Internet-facing computer or program to gain unauthorized access."",
   ""Explanation"": ""The Snort rule is designed to detect attempts to exploit a known vulnerability in Apache Log4j, which is a common component in many server applications. The presence of this rule indicates that it is meant to catch attackers trying to execute remote code through exploitation of this vulnerability, which aligns with exploiting a weakness in a public-facing application as described in MITRE ATT&CK's T1190 technique.""
 }",['T1190'],['TA0001'],['TA0001']
16125,"{
   ""Sid"": ""16125"",
   ""Technique ID"": ""T1552"",
   ""Technique Name"": ""Unsecured Credentials"",
   ""Quotes"": ""Adversaries may search for insecurely stored credentials in compromised environments."",
   ""Explanation"": ""The rule is designed to detect the retrieval of a file ('k3ylogger.txt') via FTP, which is indicative of an operation to either store or retrieve harvested credentials by a keylogger. The rule pointing to credential access (possibly insecure storage or transfer using an FTP service) aligns with the T1552 technique.""
 }",['T1552'],"['TA0006', 'TA0009']",['TA0006']
59092,"{
   ""Sid"": ""59092"",
   ""Technique ID"": ""T1505"",
   ""Technique Name"": ""Server Software Component"",
   ""Quotes"": ""The technique involves deploying or using malicious web shells onto targets for maintaining persistent access and facilitating network exploitation."",
   ""Explanation"": ""The rule detects an attempt to download a PHP web shell, indicated by specific PHP code ('function deltree($deldir)'). Web shells are a type of server software component that attackers deploy on servers to provide persistent access and control, often facilitating further network exploitation.""
 }",['T1505'],['TA0003'],['TA0003']
59092,"{
   ""Sid"": 1122,
   ""Technique ID"": ""T1087"",
   ""Technique Name"": ""Account Discovery"",
   ""Quotes"": ""Adversaries may attempt to get a listing of local system or domain accounts."",
   ""Explanation"": ""The specified Snort rule detects attempts to access the '/etc/passwd' file over HTTP, which is a common method used by adversaries to discover account information on Unix-like systems. Accessing this file can help the attacker enumerate user accounts, and is therefore mapped to the MITRE ATT&CK technique for Account Discovery, designated as T1087.""
 }",['T1087'],['TA0007'],['TA0007']
42836,"{
   ""Sid"": ""42836"",
   ""Technique ID"": ""T1505.003"",
   ""Technique Name"": ""Server Software Component: Web Shell"",
   ""Quotes"": ""Adversaries may backdoor web servers with web shells to establish persistent access to systems."",
   ""Explanation"": ""The Snort rule description mentions 'Win.Backdoor.Chopper web shell connection,' indicating detection of traffic typically associated with a web shell. Web shells are scripts placed on a web server to enable remote administration. Once uploaded, the web shell script executes arbitrary commands sent to it. In this case, the rule is designed to detect activity related to the Chopper web shell, a known malicious software. The MITRE ATT&CK technique 'Server Software Component: Web Shell' corresponds to the activity this Snort rule aims to detect.""
 }",['T1505.003'],['TA0011'],['TA0003']
2547,"{
   ""Sid"": ""2547"",
   ""Technique ID"": ""T1190"",
   ""Technique Name"": ""Exploit Public-Facing Application"",
   ""Quotes"": ""The adversary is trying to exploit a public-facing application to execute code of their choosing on a remote system. The exploit could be conducted by uploading a malicious file to the system."",
   ""Explanation"": ""The Snort rule detects an attempt to upload a file through HP Web JetAdmin, a known web application. This behavior is similar to exploiting vulnerabilities in web applications to upload arbitrary files, which could be used to execute code remotely. This aligns with the MITRE ATT&CK definition of 'Exploit Public-Facing Application.'""
 }",['T1190'],['TA0001'],['TA0001']
22061,"
 {
   ""Sid"": ""22061"",
   ""Technique ID"": ""T1102"",
   ""Technique Name"": ""Web Service"",
   ""Quotes"": ""\""Commonly used web services include Twitter, Pastebin, and GitHub for hosting malware configuration or payload delivery.\"""",
   ""Explanation"": ""This mapping is accurate as the rule identifies an IFRAME load attempt potentially for delivering a malicious payload or script, which may leverage commonly used web services (like Twitter as mentioned in the content of the rule) for hosting or communication with the C&C (command and control server). This behavior fits the characteristics described in the technique 'Web Service' under the MITRE ATT&CK framework.""
 }
 ",['T1102'],['TA0011'],['TA0011']
48501,"{
   ""Sid"": ""48501"",
   ""Technique ID"": ""T1105"",
   ""Technique Name"": ""Ingress Tool Transfer"",
   ""Quotes"": ""Adversaries may transfer tools or other files from an external system into a compromised environment."",
   ""Explanation"": ""The Snort rule is designed to detect downloads of a specific malware variant, indicating the transfer of malicious tools or files into the target network. This closely aligns with MITRE's description of 'Ingress Tool Transfer' where adversaries introduce tools to a compromised environment.""
 }",['T1105'],['TA0005'],['TA0011']
42857,"{
   ""Sid"": ""42857"",
   ""Technique ID"": ""T1068"",
   ""Technique Name"": ""Exploitation for Privilege Escalation"",
   ""Quotes"": ""The adversary is trying to exploit software vulnerabilities to escalate privileges or bypass security checks."",
   ""Explanation"": ""The given Snort IDS rule detects attempts to execute arbitrary commands on a MVPower DVR through HTTP requests, which could potentially allow an attacker to escalate privileges or bypass security mechanisms if they successfully exploit these vulnerabilities.""
 }",['T1068'],['TA0002'],['TA0004']
58732,"{
   ""Sid"": ""58732"",
   ""Technique ID"": ""T1190"",
   ""Technique Name"": ""Exploit Public-Facing Application"",
   ""Quotes"": ""Adversaries may attempt to exploit a weakness in an Internet-facing computer or program using software, data, or commands in order to cause unintended or unanticipated behavior."",
   ""Explanation"": ""The Snort IDS rule is designed to detect remote code execution attempts against a public-facing application, specifically Apache Log4j. The match pattern within the rule indicates it is looking for attempts to exploit a vulnerability, likely via crafted HTTP requests containing malicious payloads that target Log4j's logging capability. This correlates with the MITRE ATT&CK technique of exploiting public-facing applications to gain unauthorized access or execute arbitrary code on vulnerable systems.""
 }",['T1190'],['TA0001'],['TA0001']
32771,"{
   ""Sid"": ""32771"",
   ""Technique ID"": ""T1566.001"",
   ""Technique Name"": ""Phishing: Spearphishing Attachment"",
   ""Quotes"": ""Users are enticed to open email attachments focused on communicating automated document improvement capabilities that could support adversaries in Phishing processes."",
   ""Explanation"": ""The Snort rule describes detecting malware associated with a spearphishing attempt involving an attachment (adb-invoice.zip) aiming to be delivered via SMTP, which directly aligns with this MITRE technique involving deception through email attachments to execute a phishing attack.""
 }",['T1566.001'],['TA0001'],['TA0001']
32804,"{
   ""Sid"": ""32804"",
   ""Technique ID"": ""T1059.007"",
   ""Technique Name"": ""JavaScript"",
   ""Quotes"": ""\""The Scripting technique covers the execution of arbitrary scripting languages such as Python, PowerShell, and JavaScript.\"""",
   ""Explanation"": ""The rule detects the use of obfuscated JavaScript in HTTP traffic, which corresponds with the MITRE ATT&CK technique related to JavaScript usage in scripting for malicious purposes. JavaScript is often used and obfuscated in exploit kits to evade detection while executing on client machines.""
 }",['T1059.007'],['TA0005'],['TA0002']
48508,"{
   ""Sid"": ""48508"",
   ""Technique ID"": ""T1071"",
   ""Technique Name"": ""Application Layer Protocol"",
   ""Quotes"": ""Adversaries may communicate using application layer protocols to avoid detection/network filtering by blending in with existing traffic."",
   ""Explanation"": ""The specified Snort rule detects an outbound connection to an HTTP server, which is typically used for common communication. The use of the HTTP protocol for command and control (C2) fits under the use of application layer protocols for malicious purposes, a behavior detailed in MITRE's T1071 technique.""
 }",['T1071'],['TA0003'],['TA0011']
60297,"{
   ""Sid"": ""60297"",
   ""Technique ID"": ""T1505"",
   ""Technique Name"": ""Server Software Component"",
   ""Quotes"": ""Attackers can install, modify, or create malicious server software components such as web shells within software applications."",
   ""Explanation"": ""The Snort rule detects web shell activity, specifically a cyber shell based on PHP. This maps to the MITRE ATT&CK technique 'Server Software Component' as the rule involves detecting malicious modifications to server components (like web shells) which are tools frequently used by attackers to maintain persistent access to an exploited system.""
 }",['T1505'],['TA0003'],['TA0003']
60297,"{
   ""Sid"": 31564,
   ""Technique ID"": ""T1048"",
   ""Technique Name"": ""Exfiltration Over Alternative Protocol"",
   ""Quotes"": ""Adversaries may exfiltrate data over a different protocol than the command and control channel."",
   ""Explanation"": ""The Snort rule is designed to detect FTP traffic that may be used for data exfiltration by the malware Win.Trojan.CosmicDuke, specifically spotting a pattern of FTP STOR command followed by a suspicious file name related to exfiltration ('.bin'). The rule captures the use of FTP, an alternative protocol, for data movement which is commonly not intended for such purpose in controlled environments.""
 }",['T1048'],['TA0010'],['TA0010']
58789,"{
   ""Sid"": ""58789"",
   ""Technique ID"": ""T1190"",
   ""Technique Name"": ""Exploit Public-Facing Application"",
   ""Quotes"": ""The rule attempts to detect exploitation of a vulnerability within Apache Log4j, a public-facing application, indicating an attempt to execute remote code."",
   ""Explanation"": ""The Snort rule is designed to identify patterns in HTTP client body data that suggest an attempt to exploit a specific vulnerability in the Apache Log4j library. Given that Apache Log4j is often used in applications exposed to the internet, this rule aligns with attempts to exploit public-facing applications to execute unauthorized code. The inclusion of a specific pattern match aimed at identifying exploit attempts (e.g., remote code execution) directly corresponds to T1190.""
 }",['T1190'],['TA0001'],['TA0001']
37378,"{
   ""Sid"": ""37378"",
   ""Technique ID"": ""T1078"",
   ""Technique Name"": ""Valid Accounts"",
   ""Quotes"": ""Adversaries may obtain and abuse credentials of existing accounts as a means of gaining Initial Access, Persistence, Privilege Escalation, or Defense Evasion."",
   ""Explanation"": ""The Snort rule is designed to detect attempts to log in using default credentials on an ABB application server by analyzing HTTP headers for specific authorization details. This relates to the 'Valid Accounts' technique as it involves leveraging default or guessable passwords, indicative of an initial access or persistence mechanism through the abuse of valid login credentials.""
 }",['T1078'],"['TA0005', 'TA0001', 'TA0004', 'TA0003']","['TA0005', 'TA0001', 'TA0004', 'TA0003']"
40331,"{
   ""Sid"": ""40331"",
   ""Technique ID"": ""T1078"",
   ""Technique Name"": ""Valid Accounts"",
   ""Quotes"": ""Adversaries may obtain and abuse credentials of existing accounts as a means of gaining Initial Access, Persistence, Privilege Escalation, or Defense Evasion."",
   ""Explanation"": ""This Snort rule detects attempts to log in using default credentials to a JBoss server environment, which aligns with the MITRE ATT&CK technique T1078, Valid Accounts. The content string searches for a specific HTTP authorization header indicating use of a common default username and password. This is a typical example of an attack where adversaries might leverage default credentials to gain access to systems, in line with the Valid Accounts technique targeting administrator rights through default user accounts.""
 }",['T1078'],"['TA0005', 'TA0001', 'TA0004', 'TA0003']","['TA0005', 'TA0001', 'TA0004', 'TA0003']"
44563,"{
   ""Sid"": ""44563"",
   ""Technique ID"": ""T1071.001"",
   ""Technique Name"": ""Application Layer Protocol: Web Protocols"",
   ""Quotes"": ""Adversaries may communicate over a commonly used port to bypass firewalls or network detection systems and to blend with normal network activity to avoid more detailed inspection."",
   ""Explanation"": ""The rule explicitly mentions the use of HTTP protocols, indicating the use of web protocols to establish outbound connections, typical of command and control behavior. This matches with the MITRE ATT&CK definition which describes adversaries leveraging web protocols to communicate.""
 }",['T1071.001'],['TA0002'],['TA0011']
30521,"{
   ""Sid"": ""30521"",
   ""Technique ID"": ""T1190"",
   ""Technique Name"": ""Exploit Public-Facing Application"",
   ""Quotes"": ""Exploiting public-facing applications by submitting crafted requests to the server."",
   ""Explanation"": ""The Snort rule detects attempts of exploitation such as buffer overflows or other vulnerabilities in OpenSSL's implementation of the TLS protocol used by many public-facing applications. This is indicative of attempts to exploit server vulnerabilities typically exposed by these applications, matching the definition of Technique T1190.""
 }",['T1190'],['TA0009'],['TA0001']
19079,"{
   ""Sid"": ""19079"",
   ""Technique ID"": ""T1203"",
   ""Technique Name"": ""Exploitation for Client Execution"",
   ""Quotes"": ""adversaries may exploit software vulnerabilities in client applications to execute code."",
   ""Explanation"": ""The rule description suggests exploitation of a vulnerability in Microsoft Internet Explorer (getElementById object corruption). The MITRE ATT&CK technique 'Exploitation for Client Execution' directly relates to exploiting client software vulnerabilities to execute code, as indicated by the rule's focus on code corruption and manipulation within a browser context.""
 }",['T1203'],['TA0003'],['TA0002']
19079,"{
   ""Sid"": 58723,
   ""Technique ID"": ""T1190"",
   ""Technique Name"": ""Exploit Public-Facing Application"",
   ""Quotes"": ""The attack surface of a software environment includes any exposed and reachable attack vectors. Examples of vulnerabilities include misconfigurations in software, vulnerable software versions with unpatched exploits, insecure default installations, etc."",
   ""Explanation"": ""The rule is designed to detect a remote code execution attempt in Apache Log4j through an HTTP request, which typically targets public-facing applications. The content match for '${jndi:' signifies an attempt to exploit the Log4j vulnerability, commonly found in outward-facing applications, making this MITRE technique the most applicable.""
 }",['T1190'],['TA0001'],['TA0001']
40493,"{
   ""Sid"": ""40493"",
   ""Technique ID"": ""T1505"",
   ""Technique Name"": ""Server Software Component"",
   ""Quotes"": ""Adversaries may modify server software components to establish persistent access to a victim network."",
   ""Explanation"": ""The rule detects an attempt to inject XSL code via the ServerControlWS.asmx service in the Ektron application, indicating a possible modification or injection exploitation in server software components.""
 }",['T1505'],['TA0005'],['TA0003']
59926,"{
   ""Sid"": ""59926"",
   ""Technique ID"": ""T1059.006"",
   ""Technique Name"": ""Command and Scripting Interpreter: Python"",
   ""Quotes"": ""Adversaries may abuse various command and scripting interpreters to execute arbitrary commands, scripts, or binaries. One of the scripting languages that adversaries may abuse is Python."",
   ""Explanation"": ""The Snort rule is an indicator for a Python remote shell spawn attempt, typically reflective of adversarial tactics to execute arbitrary Python scripts for gaining a remote shell. The alert details specifically include a Python function (pty.spawn) designed to start a shell, which aligns with tactics where Python is used as a scripting interpreter to execute commands.""
 }",['T1059.006'],['TA0002'],['TA0002']
60283,"{
   ""Sid"": ""60283"",
   ""Technique ID"": ""T1505.003"",
   ""Technique Name"": ""Server Software Component: Web Shell"",
   ""Quotes"": ""Adversaries may backdoor web servers with web shells to establish persistent access to systems."",
   ""Explanation"": ""The Snort rule detects an inbound connection attempt to a web server indicative of a web shell being used  specifically, looking for a PHP web shell named CrewShell. The use of '.php?' and '&defined_vars' in the URI are clear indicators of web shell activity, which directly maps to the MITRE ATT&CK technique for Server Software Component: Web Shell. This technique categorizes the use of web shells by adversaries to maintain persistent access and control over web servers.""
 }",['T1505.003'],['TA0003'],['TA0003']
18932,"{
   ""Sid"": ""18932"",
   ""Technique ID"": ""T1505"",
   ""Technique Name"": ""Server Software Component"",
   ""Quotes"": ""Adversaries may execute their own malicious payloads by interacting with server software components..."",
   ""Explanation"": ""This rule detects unauthorized attempts to add applications to a JBoss server using its default configuration, possibly indicating an attempt to leverage JBoss's server components to execute malicious payloads or code. This relates to MITRE's technique T1505, which involves the interaction with or manipulation of server software components to execute code.""
 }",['T1505'],"['TA0005', 'TA0001', 'TA0004', 'TA0003']",['TA0003']
6207,"{
   ""Sid"": ""6207"",
   ""Technique ID"": ""T1056"",
   ""Technique Name"": ""Input Capture"",
   ""Quotes"": ""Adversaries can use methods of capturing user input for obtaining credentials for Valid Accounts and information Collection such as keylogging."",
   ""Explanation"": ""The rule is designed to detect keylogger activity via SMTP, which generally involves capturing keystrokes to collect sensitive information.""
 }",['T1056'],"['TA0006', 'TA0009']","['TA0006', 'TA0009']"
