Sid,Response,Technique_id,True_labels
29615,"[
     {
         ""Sid"": ""29615"",
         ""Technique ID"": ""T1071"",
         ""Technique Name"": ""Application Layer Protocol"",
         ""Quotes"": ""Adversaries may use application layer protocols to communicate with systems controlled by a malicious actor."",
         ""Explanation"": ""The rule detects an outbound connection attempt by a Trojan, specifically indicating communication over HTTP, which is an application layer protocol.""
     },
     {
         ""Sid"": ""29615"",
         ""Technique ID"": ""T1043"",
         ""Technique Name"": ""Commonly Used Port"",
         ""Quotes"": ""Adversaries may conduct C2 communications over a commonly used port to bypass firewalls or network detection systems and to blend with normal network activity."",
         ""Explanation"": ""The rule specifies detection of traffic to common HTTP ports used by Trojans for outbound communication, which might be an attempt to mimic normal traffic.""
     }
 ]","['T1071', 'T1043']",['T1056']
59023,"[
     {
         ""Sid"": ""59023"",
         ""Technique ID"": ""T1105"",
         ""Technique name"": ""Ingress Tool Transfer"",
         ""Quotes"": ""Adversaries might transfer tools or other files from an external system into a compromised environment."",
         ""Explanation"": ""This rule detects an outbound connection attempt likely used to transfer a webshell, indicating that the adversary may be moving tools or malware from their infrastructure into the targeted network.""
     }
 ]",['T1105'],['T1505']
45470,"[
     {
         ""Sid"": ""45470"",
         ""Technique ID"": ""T1486"",
         ""Technique Name"": ""Data Encrypted for Impact"",
         ""Quotes"": ""Adversaries may encrypt data on target systems or on large numbers of systems in a network to interrupt availability to system and network resources."",
         ""Explanation"": ""The rule detects an attempt to download a ransomware-associated file, which is indicative of an attack where data encryption for impact (ransomware activity) is likely intended.""
     }
 ]",['T1486'],['T1571']
58787,"[
     {
         ""Sid"": ""58787"",
         ""Technique ID"": ""T1190"",
         ""Technique Name"": ""Exploit Public-Facing Application"",
         ""Quotes"": ""Adversaries may attempt to exploit a weakness in an Internet-facing computer program or system to initially access a network."",
         ""Explanation"": ""The rule is detecting attempts to exploit the Apache Log4j vulnerability, specifically its remote code execution capability, by monitoring HTTP traffic for the characteristic patterns used in such attacks.""
     }
 ]",['T1190'],['T1190']
17154,"[
     {
         ""sid"": ""17154"",
         ""Technique ID"": ""T1203"",
         ""Technique name"": ""Exploitation for Client Execution"",
         ""Quotes"": ""Adversaries may exploit software vulnerabilities in client applications to execute code."",
         ""Explanation"": ""This rule detects attempts to exploit a specific vulnerability in Mozilla Firefox, intending to execute arbitrary code on the client system.""
     }
 ]",['T1203'],['T1176']
36338,"[
     {
         ""sid"": ""36338"",
         ""Technique ID"": ""T1566"",
         ""Technique Name"": ""Phishing"",
         ""Quotes"": ""Adversaries may use phishing as a means to obtain information or deploy malicious software."",
         ""Explanation"": ""The rule detects a phishing attempt via a fake HTTP response, supposedly related to Apple iTunes, which is typical of phishing techniques attempting to deceive users.""
     }
 ]",['T1566'],['T1566']
32008,"[
     {
         ""Sid"": ""32008"",
         ""Technique ID"": ""T1192"",
         ""Technique Name"": ""Spearphishing Link"",
         ""Quotes"": ""Adversaries may send spearphishing emails with a link in an attempt to gain access to a victim's device. This link may direct users to malicious websites or contain malware."",
         ""Explanation"": ""The rule detects a phishing attack masquerading as a Delta airline ticket in an HTTP response, attempting to lure users into downloading a malicious executable file, typical of spearphishing tactics.""
     }
 ]",['T1192'],['T1566']
5780,"[
     {
         ""Sid"": ""5780"",
         ""Technique ID"": ""T1056"",
         ""Technique Name"": ""Input Capture"",
         ""Quotes"": ""Input Capture techniques involve intercepting and capturing user input data, such as keystrokes, to obtain sensitive information."",
         ""Explanation"": ""The rule indicates the detection of a keylogger that is actively capturing and possibly transmitting user input, matching the description of Input Capture where keystrokes or data entries are typically logged.""
     }
 ]",['T1056'],['T1056']
19171,"[
     {
         ""sid"": ""19171"",
         ""Technique ID"": ""T1203"",
         ""Technique Name"": ""Exploitation for Client Execution"",
         ""Quotes"": ""Adversaries may exploit software vulnerabilities in client applications to execute code on a user's system."",
         ""Explanation"": ""The rule detects attempts to exploit a known vulnerability in Microsoft Internet Explorer to execute arbitrary code through a malicious DLL file (ieshims.dll), which is indicative of exploitation for client execution.""
     }
 ]",['T1203'],['T1574']
39410,"[
     {
         ""sid"": ""39410"",
         ""Technique ID"": ""T1020"",
         ""Technique name"": ""Automated Exfiltration"",
         ""Quotes"": ""Data exfiltration is performed without user interaction."",
         ""Explanation"": ""This rule detects outbound connections potentially used by the iSpy keylogger to automatically exfiltrate collected data such as website information, usernames, and passwords.""
     },
     {
         ""sid"": ""39410"",
         ""Technique ID"": ""T1056"",
         ""Technique name"": ""Input Capture"",
         ""Quotes"": ""Input capture is used to record keyboard inputs, mouse clicks, and other user interactions."",
         ""Explanation"": ""The rule is designed to detect activities from the iSpy Trojan, which is known for capturing inputs like username and password.""
     }
 ]","['T1020', 'T1056']",['T1020']
57797,"[
     {
         ""Sid"": ""57797"",
         ""Technique ID"": ""T1027"",
         ""Technique Name"": ""Obfuscated Files or Information"",
         ""Quotes"": ""Adversaries may attempt to make an executable or file difficult to discover or analyze by encrypting, encoding, or obfuscating its contents on the system or in transit."",
         ""Explanation"": ""The rule detects JavaScript obfuscation techniques such as using 'parseInt' to encode executable code, which is commonly used to evade detection mechanisms.""
     }
 ]",['T1027'],['T1027']
19741,"[
     {
         ""sid"": ""19741"",
         ""Technique ID"": ""T1056"",
         ""Technique name"": ""Input Capture"",
         ""Quotes"": ""Collects information from the user as they perform actions on the device. This technique may involve capturing keystrokes."",
         ""Explanation"": ""This rule triggers on detection of runtime activity by a keylogger that sends out .log files over FTP, indicating the capture of user input data.""
     },
     {
         ""sid"": ""19741"",
         ""Technique ID"": ""T1567"",
         ""Technique name"": ""Exfiltration Over Alternative Protocol"",
         ""Quotes"": ""Adversaries may exfiltrate data over a different protocol than the command and control channel. FTP is sometimes used to transfer data."",
         ""Explanation"": ""The rule identifies the transfer of captured log files via FTP, which is a method used for exfiltrating data using an alternative protocol.""
     }
 ]","['T1056', 'T1567']",['T1056']
30779,"[
     {
         ""Sid"": ""30779"",
         ""Technique ID"": ""T1190"",
         ""Technique Name"": ""Exploit Public-Facing Application"",
         ""Quotes"": ""Adversaries may attempt to exploit a weakness in an Internet-facing computer application or server to initially access a network or system."",
         ""Explanation"": ""The rule detects attempts to exploit the OpenSSL 'Heartbleed' vulnerability, an issue in a widely used public-facing application, to leak sensitive information from server memory.""
     }
 ]",['T1190'],['T1123']
34944,"[
     {
         ""Sid"": ""34944"",
         ""Technique ID"": ""T1552"",
         ""Technique Name"": ""Unsecured Credentials"",
         ""Quotes"": ""Adversaries may search for credentials that are used for internal and external authentication and authorization. Processes, services, and applications may store credentials in configuration files, databases, and other locations."",
         ""Explanation"": ""This rule detects an attempt to disclose credentials through exploiting vulnerabilities in Arcserve Unified Data Protection Management software. Since the attack targets access management facilities, it seems to align with searching or exploiting unsecured credentials.""
     }
 ]",['T1552'],['T1003']
50954,"{
     ""sid"": ""50954"",
     ""Technique ID"": ""T1105"",
     ""Technique Name"": ""Ingress Tool Transfer"",
     ""Quotes"": ""Adversaries may transfer tools or other files from an external system into a compromised environment."",
     ""Explanation"": ""The rule detects attempts of backdoor communication which may involve transferring malicious tools or files, as indicated by the presence of specific content in the HTTP header associated with PhpSploit.""
 }",['T1105'],['T1505']
50467,"[
     {
         ""Sid"": ""50467"",
         ""Technique ID"": ""T1003"",
         ""Technique Name"": ""Credential Dumping"",
         ""Quotes"": ""Mimikatz is a common tool that adversaries use to extract credentials such as passwords and hashes from memory. This specific rule indicates an attempt to use Mimikatz via SMB, which aligns with the Credential Dumping technique."",
         ""Explanation"": ""The rule is designed to detect the transfer or attempted transfer of the Mimikatz executable over SMB, a typical method for executing Credential Dumping.""
     },
     {
         ""Sid"": ""50467"",
         ""Technique ID"": ""T1021.002"",
         ""Technique Name"": ""Remote Services: SMB/Windows Admin Shares"",
         ""Quotes"": ""Adversaries may use Remote Services such as SMB for lateral movement within a network. The rule detects an attempt to use SMB to possibly move laterally using tools like Mimikatz."",
         ""Explanation"": ""This detection rule specifically monitors for SMB traffic associated with executable files related to credential theft, suggesting the use of SMB for lateral movement or further exploitation post-compromise.""
     }
 ]","['T1003', 'T1021.002']",['T1003']
59218,"[
     {
         ""sid"": ""59218"",
         ""Technique ID"": ""T1102"",
         ""Technique Name"": ""Web Service"",
         ""Quotes"": ""Adversaries may use an existing, legitimate external Web service as a means of relaying commands to a compromised system."",
         ""Explanation"": ""The rule detects an outbound connection attempt by a PHP webshell, likely indicating the use of a web service to communicate with an external server controlled by adversaries.""
     },
     {
         ""sid"": ""59218"",
         ""Technique ID"": ""T1566"",
         ""Technique Name"": ""Phishing: Spearphishing Link"",
         ""Quotes"": ""Spearphishing link is a technique within phishing where an attacker delivers the phishing link to a specific individual."",
         ""Explanation"": ""This rule could also relate to the delivery mechanism of the PHP webshell, which might be initially distributed via phishing links.""
     }
 ]","['T1102', 'T1566']",['T1505']
52081,"[
     {
         ""Sid"": ""52081"",
         ""Technique ID"": ""T1557"",
         ""Technique Name"": ""Man-in-the-Middle"",
         ""Quotes"": ""Adversaries may position themselves in a communication flow to intercept and modify traffic between systems."",
         ""Explanation"": ""The rule is designed to detect the Responder tool, which is often used in man-in-the-middle attacks to intercept and manipulate network traffic to obtain valid credentials.""
     }
 ]",['T1557'],['T1187']
57983,"[
     {
         ""Sid"": ""57983"",
         ""Technique ID"": ""T1190"",
         ""Technique Name"": ""Exploit Public-Facing Application"",
         ""Quotes"": ""Adversaries may attempt to exploit a weakness in an Internet-facing host or system to initially access a network."",
         ""Explanation"": ""This rule targets detection of an attempt to exploit a server-side request forgery (SSRF) vulnerability in Microsoft Exchange's autodiscover feature, a common target in public-facing applications.""
     },
     {
         ""Sid"": ""57983"",
         ""Technique ID"": ""T1506"",
         ""Technique Name"": ""Server-Side Request Forgery (SSRF)"",
         ""Quotes"": ""The adversary may use SSRF as part of an exploit to gain access or attack other parts of the host environment or other connected systems"",
         ""Explanation"": ""This technique precisely describes the exploitation attempt made in the given rule, where an SSRF attack is being attempted through the Exchange autodiscover service.""
     }
 ]","['T1190', 'T1506']",['T1190']
24740,"[
     {
         ""Sid"": ""24740"",
         ""Technique ID"": ""T1190"",
         ""Technique Name"": ""Exploit Public-Facing Application"",
         ""Quotes"": ""Adversaries may exploit public-facing applications using various means, including exploiting a variety of common security vulnerabilities."",
         ""Explanation"": ""This rule detects attempts of exploiting a directory traversal vulnerability in Oracle Business Transaction Management's web application, which fits the MITRE ATT&CK's description of exploiting vulnerabilities in public-facing applications.""
     }
 ]",['T1190'],['T1070']
7597,"[
     {
         ""sid"": ""7597"",
         ""Technique ID"": ""T1056"",
         ""Technique name"": ""Input Capture"",
         ""Quotes"": ""Keylogging is a common feature in various types of malware for capturing user input without the user's knowledge."",
         ""Explanation"": ""The rule detects traffic associated with a keylogger, specifically indicating activity relating to the 'Lantern Keylogger' and uses SMTP for data exfiltration.""
     },
     {
         ""sid"": ""7597"",
         ""Technique ID"": ""T1566"",
         ""Technique name"": ""Phishing"",
         ""Quotes"": ""Spearphishing via Service is a tactic wherein attackers leverage email services to deliver malware or links to malicious websites."",
         ""Explanation"": ""This Snort rule is detecting a specific file (likely associated with malware activity) being sent via SMTP, which could be indicative of a phishing attack that involves the keylogger.""
     }
 ]","['T1056', 'T1566']",['T1056']
41458,"[
     {
         ""Sid"": ""41458"",
         ""Technique ID"": ""T1056"",
         ""Technique Name"": ""Input Capture"",
         ""Quotes"": ""Input Capture techniques involve intercepting and capturing user input data, such as keystrokes, to obtain sensitive information. The rule indicates the presence of a keylogger (Osx.Keylogger.Elite) attempting to send captured data to a command and control server."",
         ""Explanation"": ""This rule detects an outbound connection from an OSX keylogger, indicating potential exfiltration of captured data.""
     }
 ]",['T1056'],['T1056']
19392,"[
     {
         ""sid"": ""19392"",
         ""Technique ID"": ""T1056"",
         ""Technique name"": ""Input Capture"",
         ""Quotes"": ""Input Capture techniques involve intercepting and capturing user input data, such as keystrokes, to obtain sensitive information. The rule detects activity related to a keylogger, which is designed to capture user input data stealthily."",
         ""Explanation"": ""The detection rule is designed to identify traffic from a system likely compromised with a keylogger, a tool commonly used to capture and send user inputs to malicious actors.""
     }
 ]",['T1056'],['T1056']
24517,"[
     {
         ""sid"": ""24517"",
         ""Technique ID"": ""T1190"",
         ""Technique Name"": ""Exploit Public-Facing Application"",
         ""Quotes"": ""Adversaries may exploit public-facing applications by using flaws in these applications to gain access."",
         ""Explanation"": ""This rule detects attempts to perform an SQL injection attack on an F5 Networks FirePass application, which is a method that directly targets vulnerabilities in public-facing web applications.""
     }
 ]",['T1190'],['T1190']
31301,"[
     {
         ""Sid"": ""31301"",
         ""Technique ID"": ""T1203"",
         ""Technique Name"": ""Exploitation for Client Execution"",
         ""Quotes"": ""Adversaries may exploit software vulnerabilities in client applications to execute code. Exploitation of these vulnerabilities may be utilized to bypass security features like application control or to execute arbitrary commands."",
         ""Explanation"": ""This rule detects attempts to exploit a memory corruption vulnerability in Microsoft Internet Explorer through an XSLT processing, aiming to execute arbitrary code, typical of client-side attacks.""
     }
 ]",['T1203'],['T1220']
19172,"[
     {
         ""sid"": ""19172"",
         ""Technique ID"": ""T1203"",
         ""Technique name"": ""Exploitation for Client Execution"",
         ""Quotes"": ""Adversaries may exploit software vulnerabilities in client applications to execute code."",
         ""Explanation"": ""The rule detects an attempt to exploit a known vulnerability in Microsoft Internet Explorer's DLL (ieshims.dll), aiming to execute arbitrary code on the client's machine.""
     }
 ]",['T1203'],['T1574']
58744,"[
     {
         ""sid"": ""58744"",
         ""Technique ID"": ""T1190"",
         ""Technique Name"": ""Exploit Public-Facing Application"",
         ""Quotes"": ""\""Adversaries may attempt to exploit a weakness in an Internet-facing computer application or server to gain persistent, regular access to an organization or system.\"""",
         ""Explanation"": ""This Snort rule detects attempts to exploit a remote code execution vulnerability in Apache Log4j, specifically targeting systems through crafted HTTP requests meant to trigger the execution of arbitrary code on the server via vulnerable Log4j components.""
     }
 ]",['T1190'],['T1190']
16125,"[
     {
         ""Sid"": ""16125"",
         ""Technique ID"": ""T1056"",
         ""Technique Name"": ""Input Capture"",
         ""Quotes"": ""Input Capture techniques involve capturing user interaction with a system, such as capturing keystrokes through a keylogger."",
         ""Explanation"": ""The rule detects the transmission of a file which is likely to contain data captured by a keylogger, indicating input capture via malware.""
     }
 ]",['T1056'],['T1056']
59092,"[
     {
         ""Sid"": ""59092"",
         ""Technique ID"": ""T1505"",
         ""Technique Name"": ""Server Software Component"",
         ""Quotes"": ""Adversaries may abuse legitimate extensible software features in servers (e.g., plugins, modules, etc.) to execute adversary-controlled code."",
         ""Explanation"": ""This rule detects attempts to download a PHP webshell, an abuse of server software components for malicious purposes.""
     },
     {
         ""Sid"": ""59092"",
         ""Technique ID"": ""T1190"",
         ""Technique Name"": ""Exploit Public-Facing Application"",
         ""Quotes"": ""Adversaries may exploit a weakness in an Internet-facing computer or program to gain access."",
         ""Explanation"": ""The rule targets the downloading of a PHP webshell, often utilized to exploit vulnerabilities in public-facing applications.""
     }
 ]","['T1505', 'T1190']",['T1505']
1122,"[
     {
         ""Sid"": ""1122"",
         ""Technique ID"": ""T1087"",
         ""Technique Name"": ""Account Discovery"",
         ""Quotes"": ""Adversaries may attempt to get a listing of local system or domain accounts."",
         ""Explanation"": ""This rule detects attempts to access the '/etc/passwd' file, which contains user account information and is indicative of an adversary attempting to discover accounts on a system.""
     }
 ]",['T1087'],['T1087']
42836,"[
     {
         ""sid"": ""42836"",
         ""Technique ID"": ""T1100"",
         ""Technique name"": ""Web Shell"",
         ""Quotes"": ""The rule detects communications related to a web shell, which is a script planted on a server to enable remote administration."",
         ""Explanation"": ""The Snort rule identifies traffic indicative of the Chopper web shell on an HTTP server, which typically allows an attacker to execute arbitrary system commands or code on the web server.""
     }
 ]",['T1100'],['T1219']
2547,"[
     {
         ""sid"": ""2547"",
         ""Technique ID"": ""T1190"",
         ""Technique name"": ""Exploit Public-Facing Application"",
         ""Quotes"": ""Adversaries may attempt to exploit a weakness in an Internet-facing host or system to initially access or execute commands on a network by leveraging vulnerabilities in the public-facing application."",
         ""Explanation"": ""This rule detects attempts to upload a file via a vulnerable route in HP Web JetAdmin, indicative of exploiting public-facing applications to upload and execute arbitrary files.""
     },
     {
         ""sid"": ""2547"",
         ""Technique ID"": ""T1105"",
         ""Technique name"": ""Ingress Tool Transfer"",
         ""Quotes"": ""Adversaries may transfer tools or other files from an external adversary-controlled system to a compromised environment."",
         ""Explanation"": ""The rule flags an attempt to upload files, possibly malicious, to a network service (HP Web JetAdmin), which can be an instance of adversaries transferring tools or scripts to a target system for execution.""
     }
 ]","['T1190', 'T1105']",['T1190']
22061,"[
     {
         ""Sid"": ""22061"",
         ""Technique ID"": ""T1102"",
         ""Technique Name"": ""Web Service"",
         ""Quotes"": ""Adversaries may use an existing, legitimate external Web service as part of their command-and-control infrastructure."",
         ""Explanation"": ""This rule detects an attempt to load a malicious IFRAME by Alureon malware, which can be used to connect back to a command-and-control server via a seemingly benign web service.""
     }
 ]",['T1102'],['T1102']
48501,"{
     ""sid"": ""48501"",
     ""Technique ID"": ""T1195"",
     ""Technique name"": ""Supply Chain Compromise"",
     ""Quotes"": ""Adversaries may manipulate products or product delivery mechanisms prior to receipt by the final consumer for the purpose of data or system compromise."",
     ""Explanation"": ""This rule detects downloads related to a 'Win.Tool.Delete' variant, indicating manipulation or replacement of legitimate software with malicious software, a strategy commonly seen in supply chain attacks.""
 }",['T1195'],['T1070']
42857,"[
     {
         ""Sid"": ""42857"",
         ""Technique ID"": ""T1190"",
         ""Technique Name"": ""Exploit Public-Facing Application"",
         ""Quotes"": ""Adversaries may attempt to exploit a weakness in an Internet-facing computer application or server to gain access."",
         ""Explanation"": ""The rule is designed to detect attempts to execute arbitrary commands via the MVPower DVR web application, which is indicative of exploiting a vulnerability in a public-facing app.""
     }
 ]",['T1190'],['T1204']
58732,"[
     {
         ""Sid"": ""58732"",
         ""Technique ID"": ""T1190"",
         ""Technique Name"": ""Exploit Public-Facing Application"",
         ""Quotes"": ""Adversaries may exploit public-facing applications to gain initial access into a victim's network."",
         ""Explanation"": ""The rule is designed to detect attempts to exploit Apache Log4j, targeting a remote code execution vulnerability, a scenario that aligns directly with the exploitation of a public-facing application.""
     },
     {
         ""Sid"": ""58732"",
         ""Technique ID"": ""T1203"",
         ""Technique Name"": ""Exploitation for Client Execution"",
         ""Quotes"": ""Adversaries may exploit software vulnerabilities in client applications to execute code."",
         ""Explanation"": ""The rule detects remote code execution attempts which could lead to executing arbitrary code on client application systems via malicious inputs to the Log4j library.""
     }
 ]","['T1190', 'T1203']",['T1190']
32771,"[
     {
         ""Sid"": ""32771"",
         ""Technique ID"": ""T1566"",
         ""Technique Name"": ""Phishing"",
         ""Quotes"": ""Adversaries may use phishing as a means to obtain access to the victims system via email, using files disguised as trusted or compelling documents."",
         ""Explanation"": ""This rule triggers on email attachments named to mimic Adobe invoices, reflecting a common phishing technique aimed at deceiving recipients into opening malicious attachments.""
     }
 ]",['T1566'],['T1566']
32804,"[
     {
         ""Sid"": ""32804"",
         ""Technique ID"": ""T1195"",
         ""Technique Name"": ""Supply Chain Compromise"",
         ""Quotes"": ""Supply Chain Compromise involves manipulating the products or product delivery mechanisms prior to receipt by a final consumer for the purpose of data or system compromise."",
         ""Explanation"": ""This rule detects a known malicious javascript packer, which is often a method used to execute supply chain attacks by delivering compromised code before a user interacts with it.""
     }
 ]",['T1195'],['T1027']
48508,"[
     {
         ""Sid"": ""48508"",
         ""Technique ID"": ""T1071"",
         ""Technique Name"": ""Application Layer Protocol"",
         ""Quotes"": ""Adversaries may use application layer protocols to communicate with systems controlled by a malicious actor."",
         ""Explanation"": ""This rule detects outbound traffic indicative of ZeusPanda malware, which is known to communicate over HTTP to command and control servers, often via common application layer protocols.""
     }
 ]",['T1071'],['T1176']
60297,"[
     {
         ""Sid"": ""60297"",
         ""Technique ID"": ""T1505"",
         ""Technique Name"": ""Server Software Component"",
         ""Quotes"": ""Adversaries may modify server software components to establish persistence and/or escalate privileges."",
         ""Explanation"": ""The rule targets detection of a webshell attempt, which typically involves modification or exploitation of server components to execute arbitrary commands.""
     },
     {
         ""Sid"": ""60297"",
         ""Technique ID"": ""T1190"",
         ""Technique Name"": ""Exploit Public-Facing Application"",
         ""Quotes"": ""Adversaries may exploit a weakness in an Internet-facing computer or program to gain access."",
         ""Explanation"": ""This IDS rule is designed to detect attempts to exploit public-facing applications to deploy PHP webshells.""
     }
 ]","['T1505', 'T1190']",['T1505']
31564,"[
     {
         ""sid"": ""31564"",
         ""Technique ID"": ""T1048"",
         ""Technique Name"": ""Exfiltration Over Alternative Protocol"",
         ""Quotes"": ""Exfiltration Over Alternative Protocol involves the use of protocols such as FTP to exfiltrate data."",
         ""Explanation"": ""The rule detects the use of the FTP protocol to possibly exfiltrate data via the 'STOR' command, indicating potential data exfiltration attempts.""
     }
 ]",['T1048'],['T1020']
58789,"[
     {
         ""sid"": ""58789"",
         ""Technique ID"": ""T1190"",
         ""Technique name"": ""Exploit Public-Facing Application"",
         ""Quotes"": ""Adversaries may target public-facing applications to gain initial access or to execute arbitrary code, often by exploiting known software vulnerabilities."",
         ""Explanation"": ""This rule detects attempts to exploit a remote code execution vulnerability in Apache Log4j, a public-facing component, via crafted payloads in HTTP client body data, indicative of an attack vector commonly used to compromise exposed services.""
     }
 ]",['T1190'],['T1190']
37378,"[
     {
         ""Sid"": ""37378"",
         ""Technique ID"": ""T1078"",
         ""Technique Name"": ""Valid Accounts"",
         ""Quotes"": ""Adversaries may obtain and abuse credentials of existing accounts as a means of gaining Initial Access, Persistence, Privilege Escalation, or Defense Evasion."",
         ""Explanation"": ""This Snort rule detects attempts to use default credentials, which fits into the broader category of using valid accounts to gain access to systems.""
     }
 ]",['T1078'],['T1078']
40331,"[
     {
         ""sid"": ""40331"",
         ""Technique ID"": ""T1078"",
         ""Technique name"": ""Valid Accounts"",
         ""Quotes"": ""Adversaries may obtain and abuse credentials of existing accounts as a means of gaining Initial Access, Persistence, Privilege Escalation, or Defense Evasion."",
         ""Explanation"": ""The rule detects attempts to login using default JBoss credentials, indicating exploitation of known valid accounts to gain unauthorized access.""
     }
 ]",['T1078'],['T1078']
44563,"[
     {
         ""Sid"": ""44563"",
         ""Technique ID"": ""T1071"",
         ""Technique Name"": ""Application Layer Protocol"",
         ""Quotes"": ""Adversaries may use application layer protocols to communicate with systems under their control within a victim network or to external C2 infrastructure."",
         ""Explanation"": ""The rule detects an outbound connection that is likely a command and control (C2) channel from a PowerShell Empire variant using HTTP, which is an application layer protocol.""
     }
 ]",['T1071'],['T1059']
30521,"[
     {
         ""Sid"": ""30521"",
         ""Technique ID"": ""T1190"",
         ""Technique Name"": ""Exploit Public-Facing Application"",
         ""Quotes"": ""Adversaries may exploit public-facing applications to gain initial access or execute code."",
         ""Explanation"": ""This rule detects attempts to exploit a well-known vulnerability in OpenSSL's TLS heartbeat functionality, commonly used to attack Internet-facing applications using SSL/TLS.""
     }
 ]",['T1190'],['T1123']
19079,"[
     {
         ""Sid"": ""19079"",
         ""Technique ID"": ""T1203"",
         ""Technique Name"": ""Exploitation for Client Execution"",
         ""Quotes"": ""Adversaries may exploit software vulnerabilities in client applications to execute arbitrary code."",
         ""Explanation"": ""The rule detects attempts to exploit a vulnerability in a client application (Microsoft Internet Explorer) which is a method used to execute arbitrary code on client machines.""
     }
 ]",['T1203'],['T1176']
58723,"[
     {
         ""sid"": ""58723"",
         ""Technique ID"": ""T1190"",
         ""Technique Name"": ""Exploit Public-Facing Application"",
         ""Quotes"": ""Adversaries may attempt to exploit weaknesses in an Internet-facing computer or system to gain access to the network or its device capabilities."",
         ""Explanation"": ""This rule detects attempts to exploit a remote code execution flaw in Apache Log4j, specifically targeting the JNDI injection vulnerability that allows attackers to execute arbitrary Java code on a server.""
     }
 ]",['T1190'],['T1190']
40493,"[
     {
         ""sid"": ""40493"",
         ""Technique ID"": ""T1190"",
         ""Technique name"": ""Exploit Public-Facing Application"",
         ""Quotes"": ""Adversaries may attempt to exploit a weakness in an Internet-facing computer system or program in order to cause unintended or unexpected behavior."",
         ""Explanation"": ""The rule detects attempts to exploit a code injection vulnerability in the Ektron server 'ServerControlWS.asmx', a public-facing application, which is exactly the target for this technique.""
     }
 ]",['T1190'],['T1220']
59926,"[
     {
         ""sid"": ""59926"",
         ""Technique ID"": ""T1059"",
         ""Technique name"": ""Command and Scripting Interpreter"",
         ""Quotes"": ""Adversaries may abuse command and scripting interpreters to execute commands, scripts, or binaries."",
         ""Explanation"": ""The IDS rule detects a Python remote shell spawn attempt, presenting a clear indication of Command execution via scripting interpreters which is central to this technique.""
     },
     {
         ""sid"": ""59926"",
         ""Technique ID"": ""T1569"",
         ""Technique name"": ""System Services"",
         ""Quotes"": ""Adversaries may execute a binary, command, or script via a method that interacts with Windows services, such as the Service Control Manager."",
         ""Explanation"": ""The use of 'pty.spawn' to invoke a shell within a Python context indicates adversary manipulation of system services to execute arbitrary code, aligning with this technique.""
     }
 ]","['T1059', 'T1569']",['T1059']
60283,"[
     {
         ""Sid"": ""60283"",
         ""Technique ID"": ""T1100"",
         ""Technique Name"": ""Web Shell"",
         ""Quotes"": ""Web shells enable adversaries to interact with a system via a web server and typically provide functions including web-based file management, command execution, and code execution."",
         ""Explanation"": ""The rule detects attempts to establish connections using known web shell parameters, specifically targeting a PHP-based web shell named CrewShell.""
     }
 ]",['T1100'],['T1505']
18932,"[
     {
         ""Sid"": ""18932"",
         ""Technique ID"": ""T1190"",
         ""Technique name"": ""Exploit Public-Facing Application"",
         ""Quotes"": ""Exploits of public-facing applications can lead to unauthorized access and use of a system without authentication."",
         ""Explanation"": ""This rule detects attempts to exploit default configurations in JBoss server which can be considered exploiting a public-facing application.""
     },
     {
         ""Sid"": ""18932"",
         ""Technique ID"": ""T1505"",
         ""Technique name"": ""Server Software Component"",
         ""Quotes"": ""Adversaries may abuse vulnerabilities in server software components to execute attacker-controlled code on a target system."",
         ""Explanation"": ""The rule indicates an attempt to unauthorizedly add applications via Jboss's deployment scanner, a common technique used in attacks involving server software components.""
     }
 ]","['T1190', 'T1505']",['T1078']
6207,"[
     {
         ""sid"": ""6207"",
         ""Technique ID"": ""T1567"",
         ""Technique name"": ""Exfiltration Over Web Service"",
         ""Quotes"": ""Adversaries may steal data via web protocols/systems that are used to send data to external websites/systems."",
         ""Explanation"": ""This rule detects SMTP traffic which might be used by keyloggers such as WinSession Logger to exfiltrate collected data.""
     }
 ]",['T1567'],['T1056']
37389,"[
     {
         ""sid"": ""37389"",
         ""Technique ID"": ""T1078"",
         ""Technique name"": ""Valid Accounts"",
         ""Quotes"": ""Adversaries may obtain and abuse credentials of existing accounts as a means of gaining Initial Access, Persistence, Privilege Escalation, or Defense Evasion."",
         ""Explanation"": ""The rule detects attempts to log in using default credentials on Rockwell Automation systems, indicating exploitation of valid default accounts.""
     }
 ]",['T1078'],['T1078']
56603,"{
     ""sid"": ""56603"",
     ""Technique ID"": ""T1071"",
     ""Technique name"": ""Application Layer Protocol"",
     ""Quotes"": ""Adversaries may use application layer protocols to bypass protective network monitoring by encapsulating an activity in a protocol that is commonly used for that purpose."",
     ""Explanation"": ""The rule detects outbound HTTP connections that might be carrying network communication for a backdoor (Win.Backdoor.CSBundle_Original), using standard web protocols (HTTP) to potentially evade detection.""
 }",['T1071'],['T1043']
50095,"[
     {
         ""sid"": ""50095"",
         ""Technique ID"": ""T1553.004"",
         ""Technique Name"": ""Subvert Trust Controls: Use Alternate Authentication Material"",
         ""Quotes"": ""Adversaries may create or steal a certificate to authenticate directly into services or applications, which may lead to elevated access."",
         ""Explanation"": ""This rule detects an attempt to exploit SSL certificates, indicating a tactic where adversaries use self-signed or manipulated certificates to intercept or forge credentials or sessions.""
     }
 ]",['T1553.004'],['T1187']
