Sid,Response,Technique_id,True_labels,Predicted_labels
2230,"
 [
   {
     ""Sid"": ""2230"",
     ""Technique ID"": ""T1078"",
     ""Technique Name"": ""Valid Accounts"",
     ""Quotes"": [],
     ""Explanation"": ""The rule triggers on an HTTP request for the Basic authentication mechanism. The request contains the Authorization header with the base64-encoded value of \""admin:password\"". This technique involves using valid accounts or credentials to access a system or network. The rule detects attempts to authenticate to a web server using the default credentials for a NetGear router.""
   },
   {
     ""Sid"": ""2230"",
     ""Technique ID"": ""T1110"",
     ""Technique Name"": ""Credential Dumping"",
     ""Quotes"": [],
     ""Explanation"": ""The rule detects attempts to extract credentials from a system by searching for HTTP requests with the \""Authorization\"" header and the value \""YWRtaW46cGFzc3dvcmQ\"". This base64-encoded value decodes to \""admin:password\"". This technique involves extracting credentials from a system or network by stealing them from memory, disk, or other sources.""
   }
 ]
 ","['T1078', 'T1110']","['TA0005', 'TA0001', 'TA0004', 'TA0003']","['TA0006', 'TA0004', 'TA0003', 'TA0001', 'TA0005']"
12134,"
 {
   ""Sid"": ""12134"",
   ""Technique ID"": ""T1118"",
   ""Technique Name"": ""Remote Keylogging"",
   ""Quotes"": [
     ""\""open url\""""
   ],
   ""Explanation"": ""The rule detects a keylogger that uses a remote URL to send the collected keystrokes. This technique is commonly used by remote access trojans (RATs) and other malware to steal sensitive information from victim machines.""
 }
 ",['T1118'],"['TA0006', 'TA0009']",[]
59051,"JSON
 {
   ""Sid"": ""59051"",
   ""Technique ID"": ""T1068"",
   ""Technique Name"": ""Exfiltration Over Command and Control Channel"",
   ""Quotes"": ""Content: \""<?\"";"",
   ""Explanation"": ""The IDS rule triggers on traffic containing the '<?' string, which is typically used to start PHP code. This suggests that the traffic may be attempting to exfiltrate data over a command and control channel.""
 }
 {
   ""Sid"": ""59051"",
   ""Technique ID"": ""T1105"",
   ""Technique Name"": ""Ingress Tool Transfer"",
   ""Quotes"": ""Content: \""$andela\"";"",
   ""Explanation"": ""The IDS rule also triggers on traffic containing the '$andela' string, which is a known PHP web shell. This suggests that the traffic may be attempting to transfer an ingress tool to the target system.""
 }
 ","['T1068', 'T1105']",['TA0003'],"['TA0011', 'TA0004']"
20618,"
 [
   {
     ""Sid"": ""20618"",
     ""Technique ID"": ""T1094"",
     ""Technique Name"": ""Remote Desktop Protocol"",
     ""Quotes"": [],
     ""Explanation"": ""The rule triggers when a client attempts to connect to an RDP server on the home network from an external network. RDP is a common method for attackers to gain remote access to a system, and the rule likely detects an attempt to exploit a vulnerability in the RDP service or an attempt to brute-force RDP credentials.""
   },
   {
     ""Sid"": ""20618"",
     ""Technique ID"": ""T1110"",
     ""Technique Name"": ""Credential Dumping"",
     ""Quotes"": [],
     ""Explanation"": ""The rule triggers when a client sends a specific sequence of bytes that is likely to be part of an attempt to dump credentials from a server. The attacker may be attempting to dump credentials from the RDP service or from another service running on the server.""
   }
 ]
 ","['T1094', 'T1110']",['TA0006'],"['TA0006', 'TA0011']"
47846,"
 {
   ""Sid"": ""47846"",
   ""Technique ID"": ""T1059.001"",
   ""Technique Name"": ""Command and Scripting Interpreter"",
   ""Quotes"": [
     ""The use of PowerShell is a common technique used by attackers to execute malicious commands on a target system."",
     ""PowerShell is a powerful scripting language that can be used to perform a variety of tasks, including executing commands, downloading files, and modifying the registry.""
   ],
   ""Explanation"": ""The Snort rule detects PowerShell commands being sent over a network connection, which is a common technique used by attackers to execute malicious commands on a target system.""
 },
 {
   ""Sid"": ""47846"",
   ""Technique ID"": ""T1105"",
   ""Technique Name"": ""Ingress Tool Transfer"",
   ""Quotes"": [
     ""The use of file_data in the Snort rule indicates that the rule is looking for the transfer of files into the network."",
     ""Ingress Tool Transfer refers to the transfer of tools or capabilities into a network.""
   ],
   ""Explanation"": ""The Snort rule detects the transfer of files into the network, which could be an indication of an attacker attempting to install malicious tools or capabilities on a target system.""
 }
 ","['T1059', 'T1105']",['TA0002'],"['TA0002', 'TA0011']"
28349,"
 {
   ""Sid"": ""28349"",
   ""Technique ID"": ""T1189"",
   ""Technique Name"": ""ActiveX Control Exploitation"",
   ""Quotes"": [
     ""Access ActiveX controls of Microsoft Windows WMI administrator tools objects.""
   ],
   ""Explanation"": ""The rule triggers when a request is made to access ActiveX controls of Microsoft Windows WMI administrator tools objects which is related to ActiveX Control Exploitation technique from ATT&CK.""
 }
 ",['T1189'],['TA0002'],['TA0001']
6190,"
 {
   ""Sid"": ""6190"",
   ""Technique ID"": ""T1083"",
   ""Technique Name"": ""File and Directory Discovery"",
   ""Quotes"": [
     ""Detects eBlaster 5.0, which creates and modifies files and directories on the victim's system.""
   ],
   ""Explanation"": ""The rule detects eBlaster 5.0, which is a malware that creates and modifies files and directories on the victim's system. This technique is related to the rule because it involves the creation and modification of files and directories, which is a common technique used by malware to establish persistence and hide its presence on the system.""
 }
 {
   ""Sid"": ""6190"",
   ""Technique ID"": ""T1048"",
   ""Technique Name"": ""System Network Configuration Discovery"",
   ""Quotes"": [
     ""Detects eBlaster 5.0, which scans the victim's network for open ports and services.""
   ],
   ""Explanation"": ""The rule detects eBlaster 5.0, which is a malware that scans the victim's network for open ports and services. This technique is related to the rule because it involves the scanning of the victim's network, which is a common technique used by malware to identify potential targets and vulnerabilities.""
 }
 ","['T1083', 'T1048']","['TA0006', 'TA0009']","['TA0007', 'TA0010']"
60451,"
 {
   ""Sid"": ""60451"",
   ""Technique ID"": ""T1190"",
   ""Technique Name"": ""Exploit Public-Facing Application"",
   ""Quotes"": [],
   ""Explanation"": ""The Snort rule triggers on inbound traffic to common HTTP ports, indicating an attempt to connect to a public-facing web application, which is a common target for exploitation.""
 }
 {
   ""Sid"": ""60451"",
   ""Technique ID"": ""T1204"",
   ""Technique Name"": ""User Execution"",
   ""Quotes"": [],
   ""Explanation"": ""The rule content searches for specific parameters (newdirectory and createdirectory) in the HTTP client body, suggesting an attempt to execute a malicious command on the web server. This is a common behavior of web shells, which allow an attacker to remotely execute commands on a compromised system.""
 }
 ","['T1190', 'T1204']",['TA0003'],"['TA0002', 'TA0001']"
37383,"
 {
   ""Sid"": ""37383"",
   ""Technique ID"": ""T1110.001"",
   ""Technique Name"": ""Credential Stuffing"",
   ""Quotes"": [],
   ""Explanation"": ""The rule triggers when it detects a login attempt to a web server using the default credentials, which is a common technique used in credential stuffing attacks.""
 }
 {
   ""Sid"": ""37383"",
   ""Technique ID"": ""T1133"",
   ""Technique Name"": ""Default Account Passwords"",
   ""Quotes"": [],
   ""Explanation"": ""The rule triggers when it detects a login attempt to a web server using the default credentials, which is a type of default account password attack.""
 }
 ","['T1110', 'T1133']","['TA0005', 'TA0001', 'TA0004', 'TA0003']","['TA0003', 'TA0006', 'TA0001']"
17265,"
 [
   {
     ""Sid"": ""17265"",
     ""Technique ID"": ""T1189"",
     ""Technique Name"": ""Credential Dumping"",
     ""Quotes"": [],
     ""Explanation"": ""The rule detects a technique that tries to bypass plugin access control in the Mozilla Firefox browser. The technique may lead to credential dumping, allowing the attacker to gain access to sensitive information.""
   },
   {
     ""Sid"": ""17265"",
     ""Technique ID"": ""T1190"",
     ""Technique Name"": ""Exploitation for Client Execution"",
     ""Quotes"": [],
     ""Explanation"": ""The rule detects a technique that tries to bypass plugin access control in the Mozilla Firefox browser. The technique may allow the attacker to execute arbitrary code on the client machine, leading to further exploitation.""
   }
 ]
 ","['T1189', 'T1190']",['TA0003'],['TA0001']
41817,"
 [
   {
     ""Sid"": ""41817"",
     ""Technique ID"": ""T1596.001"",
     ""Technique Name"": ""SQL Injection"",
     ""Quotes"": [
       ""\""select * from\""""
     ],
     ""Explanation"": ""The rule looks for HTTP traffic containing the string \""select * from\"", which is a common pattern used in SQL injection attacks. SQL injection is a technique that allows an attacker to execute arbitrary SQL queries on a database by exploiting vulnerabilities in web applications.""
   },
   {
     ""Sid"": ""41817"",
     ""Technique ID"": ""T1608.001"",
     ""Technique Name"": ""Phishing"",
     ""Quotes"": [],
     ""Explanation"": ""The rule does not contain any indicators of phishing. However, phishing is a common technique used to trick users into giving up their credentials, which could then be used to launch SQL injection attacks. Therefore, phishing is a relevant technique to consider in this case.""
   }
 ]
 ","['T1596', 'T1608']",['TA0001'],"['TA0043', 'TA0042']"
30510,"
 {
   ""Sid"": ""30510"",
   ""Technique ID"": ""T1190"",
   ""Technique Name"": ""Exploit Public-Facing Application"",
   ""Quotes"": [
     ""\""OpenSSL SSLv3 heartbeat read overrun attempt\""""
   ],
   ""Explanation"": ""The rule detects an attempt to exploit a vulnerability in the OpenSSL SSLv3 heartbeat implementation. This vulnerability can be used to execute arbitrary code on the target system.""
 }
 {
   ""Sid"": ""30510"",
   ""Technique ID"": ""T1192"",
   ""Technique Name"": ""Remote System Discovery"",
   ""Quotes"": [
     ""\""SERVER-OTHER OpenSSL SSLv3 heartbeat read overrun attempt\""""
   ],
   ""Explanation"": ""The rule detects an attempt to discover information about the target system. This information can be used to plan further attacks against the system.""
 }
 ","['T1190', 'T1192']",['TA0009'],['TA0001']
13642,"{
   ""Sid"": ""13642"",
   ""Technique ID"": ""T1573.001"",
   ""Technique Name"": ""Keylogging"",
   ""Quotes"": [
     ""DQp+fn5+fn5+fn5+fn5+fn5+fn5+fn5+fn5+fg0KV2luZG93IFRpd""
   ],
   ""Explanation"": ""The rule detects traffic containing a string that is commonly associated with the Easy Keylogger malware. Keylogging is a technique used to capture and record keystrokes, which can be used to steal credentials, financial information, and other sensitive data.""
 }
 {
   ""Sid"": ""13642"",
   ""Technique ID"": ""T1530.001"",
   ""Technique Name"": ""Runtime Data Manipulation"",
   ""Quotes"": [],
   ""Explanation"": ""The rule detects traffic that matches a pattern that is commonly used by malware to manipulate runtime data. This technique can be used to modify the behavior of the system or to hide malicious activity.""
 }","['T1573', 'T1530']","['TA0006', 'TA0009']","['TA0011', 'TA0009']"
29615,"
 [
   {
     ""Sid"": ""29615"",
     ""Technique ID"": ""T1132"",
     ""Technique Name"": ""Data Encrypted for Impact"",
     ""Quotes"": [],
     ""Explanation"": ""The rule triggers on HTTP traffic containing the string \""/sizemore/css5.php?a\"". This string is associated with the Win.Trojan.Keylogger malware, which is known to encrypt data for impact.""
   },
   {
     ""Sid"": ""29615"",
     ""Technique ID"": ""T1071"",
     ""Technique Name"": ""Command and Control"",
     ""Quotes"": [],
     ""Explanation"": ""The rule triggers on HTTP traffic destined for a remote host on port 80. This is a common port used for command and control communications.""
   }
 ]
 ","['T1132', 'T1071']","['TA0006', 'TA0009']",['TA0011']
59023,"
 [
   {
     ""Sid"": ""59023"",
     ""Technique ID"": ""T1192"",
     ""Technique Name"": ""Endpoint Command and Control"",
     ""Quotes"": [
       ""\""T1192 is the ability to establish and maintain communication between an endpoint and a remote server controlled by an adversary.\"""",
       ""\""T1192 is used to issue commands to the endpoint, transfer data to and from the endpoint, and maintain persistence on the endpoint.\""""
     ],
     ""Explanation"": ""The rule triggers on a connection to a remote server that is known to be used for command and control (C2) of malware. The rule looks for the presence of specific strings in the HTTP traffic, which are indicative of the Antichat web shell. Antichat is a web shell that is commonly used by adversaries to establish and maintain remote access to compromised systems.""
   },
   {
     ""Sid"": ""59023"",
     ""Technique ID"": ""T1071"",
     ""Technique Name"": ""Remote System Discovery"",
     ""Quotes"": [
       ""\""T1071 is the ability to discover and enumerate systems on a network.\"""",
       ""\""T1071 is used to identify potential targets for attack, gather information about the network layout, and plan future attacks.\""""
     ],
     ""Explanation"": ""The rule triggers on a connection to a port that is commonly used for web traffic. The rule looks for the presence of specific strings in the HTTP traffic, which are indicative of the Antichat web shell. Antichat is a web shell that is commonly used by adversaries to discover and enumerate systems on a network.""
   }
 ]
 ","['T1192', 'T1071']",['TA0003'],"['TA0001', 'TA0011']"
45470,"
 {
   ""Sid"": ""45470"",
   ""Technique ID"": ""T1105"",
   ""Technique Name"": ""Spearphishing Attachment"",
   ""Quotes"": [],
   ""Explanation"": ""The rule triggers on a request to a specific URL (/kelly6666/sm.txt) that is known to be used in a spearphishing campaign delivering ransomware.""
 }
 {
   ""Sid"": ""45470"",
   ""Technique ID"": ""T1483"",
   ""Technique Name"": ""Remote Desktop Protocol (RDP)"",
   ""Quotes"": [],
   ""Explanation"": ""The rule triggers on traffic to port 3389, which is commonly used for RDP.""
 }
 ","['T1105', 'T1483']",['TA0011'],['TA0011']
58787,"
 {
   ""Sid"": ""58787"",
   ""Technique ID"": ""T1189"",
   ""Technique Name"": ""Log Injection"",
   ""Quotes"": [
     ""\""Log injection attacks modify log files with malicious content to deceive defenders.\"""",
     ""\""Leveraging log files in this manner can be a deception tactic aimed at obscuring other malicious activity and support persistence of access.\""""
   ],
   ""Explanation"": ""When malicious content is injected into log files, a server may interpret this content as code to be executed.""
 },
 {
   ""Sid"": ""58787"",
   ""Technique ID"": ""T1071.001"",
   ""Technique Name"": ""Command and Scripting Interpreter: Java"",
   ""Quotes"": [
     ""\""Querying the JNDI (Java Naming and Directory Interface) service, which, if unpatched, can result in the execution of arbitrary code on the server.\"""",
     ""\""Applications that utilize JNDI can be vulnerable to attack if untrusted data is allowed to be passed as arguments to JNDI, potentially leading to remote code execution without authentication.\""""
   ],
   ""Explanation"": ""This technique allows adversaries to execute arbitrary code on the target server by exploiting a vulnerability in the Java Naming and Directory Interface (JNDI) service.""
 }
 ","['T1189', 'T1071']",['TA0001'],"['TA0001', 'TA0011']"
17154,"{
   ""Sid"": ""17154"",
   ""Technique ID"": ""T1190"",
   ""Technique Name"": ""Exploit Public-Facing Application"",
   ""Quotes"": [],
   ""Explanation"": ""The rule detects an exploit attempt targeting a Mozilla Firefox plugin parameter array dangling pointer vulnerability, which is a technique commonly used to exploit public-facing applications.""
 }
 {
   ""Sid"": ""17154"",
   ""Technique ID"": ""T1203"",
   ""Technique Name"": ""Exploitation for Client Execution"",
   ""Quotes"": [],
   ""Explanation"": ""The rule detects an exploit attempt targeting a client-side vulnerability in the Mozilla Firefox browser, which is a technique used to execute malicious code on the client system.""
 }","['T1190', 'T1203']",['TA0003'],"['TA0002', 'TA0001']"
36338,"
 [
   {
     ""Sid"": ""36338"",
     ""Technique ID"": ""T1513"",
     ""Technique Name"": ""Phishing Spearphishing"",
     ""Quotes"": [
       ""Submitting data to websites that appear legitimate but are fabricated by the adversary to steal user credentials or financial information."",
       ""Sending email or messages that appear to be legitimate in order to fool a user into revealing confidential information"",
       ""Leveraging social engineering techniques via email to convince users to click on a malicious link, access a malicious website, download a malicious file, or provide sensitive information""
     ],
     ""Explanation"": ""The rule triggers when it detects a phishing attempt targeting Apple iTunes Connect users via HTTP. The rule looks for specific keywords like \""submit.x\"" and \""apass\"" within the HTTP response data.""
   },
   {
     ""Sid"": ""36338"",
     ""Technique ID"": ""T1193"",
     ""Technique Name"": ""File and Directory Discovery"",
     ""Quotes"": [
       ""Searching for files to use as a means to escalate privileges"",
       ""Reviewing file systems and directories to identify files of interest"",
       ""Performing reconnaissance to locate files that contain sensitive data or are otherwise of interest""
     ],
     ""Explanation"": ""The rule looks for the presence of the file \""submit.x\"" within the HTTP response data. This file could potentially be used by an attacker to gain access to sensitive information or to escalate privileges.""
   }
 ]
 ","['T1513', 'T1193']",['TA0001'],[]
32008,"{
   ""Sid"": ""32008"",
   ""Technique ID"": ""T1483"",
   ""Technique Name"": ""Phishing Email"",
   ""Quotes"": ""\""Fake Delta Ticket HTTP Response phishing attack\"""",
   ""Explanation"": ""The rule is detecting a phishing attack that uses an HTTP response with a fake Delta Ticket. Phishing emails are a common technique used to trick users into giving up their credentials or other sensitive information.""
 }
 {
   ""Sid"": ""32008"",
   ""Technique ID"": ""T1025"",
   ""Technique Name"": ""Malicious File"",
   ""Quotes"": ""\""DeltaTicket_ET-RM-\"",distance 0,nocase; content:\"".exe\"",distance 0,nocase\"""",
   ""Explanation"": ""The rule is detecting a malicious file that is being downloaded over HTTP. The file is named \""DeltaTicket_ET-RM-.exe\"" and is likely a trojan or other type of malware.""
 }","['T1483', 'T1025']",['TA0001'],['TA0009']
5780,"
 {
   ""Rules"": [
     {
       ""Sid"": ""5780"",
       ""Technique ID"": ""T1486"",
       ""Technique Name"": ""Keystroke Logging"",
       ""Quotes"": [
         ""Uses a keylogger to capture and exfiltrate keystrokes or other user activity on a specific machine, including capturing user credentials, command history, and keystrokes.""
       ],
       ""Explanation"": ""The rule detects a specific keylogger runtime, indicating that keystroke logging is being attempted.""
     },
     {
       ""Sid"": ""5780"",
       ""Technique ID"": ""T1572"",
       ""Technique Name"": ""Phishing"",
       ""Quotes"": [
         ""Attempts to trick a user into clicking a link or opening an attachment that installs malware, reveals personal information such as credentials, or grants access to a system.""
       ],
       ""Explanation"": ""The rule detects a phishing email with a subject containing \""HWPE Word Filtered Echelon LOG\"", which is a common phishing technique.""
     }
   ]
 }
 ","['T1486', 'T1572']","['TA0006', 'TA0009']","['TA0011', 'TA0040']"
19171,"
 {
   ""Sid"": ""19171"",
   ""Technique ID"": ""T1189"",
   ""Technique Name"": ""DLL Side-Loading"",
   ""Quotes"": [
     ""\""uses existing legitimate program functionality, but with malicious intent.""
   ],
   ""Explanation"": ""The rule triggers on an HTTP request to a specific DLL file, which is a technique used for DLL side-loading.""
 }
 {
   ""Sid"": ""19171"",
   ""Technique ID"": ""T1190"",
   ""Technique Name"": ""Exploitation for Client Execution"",
   ""Quotes"": [
     ""\""malware is delivered by exploiting a vulnerability in a trusted application""
   ],
   ""Explanation"": ""The rule triggers on an attempt to exploit a vulnerability in Microsoft Internet Explorer, which is a technique used for client-side exploitation.""
 }
 ","['T1189', 'T1190']","['TA0005', 'TA0003', 'TA0004']",['TA0001']
39410,"
 {
   ""Sid"": ""39410"",
   ""Technique ID"": ""T1020"",
   ""Technique Name"": ""Data Exfiltration"",
   ""Quotes"": [
     ""Outbound network traffic from hosts with characteristics of beaconing or data exfiltration""
   ],
   ""Explanation"": ""The rule detects exfiltration of data to a remote host, which is consistent with the T1020 technique.""
 }
 {
   ""Sid"": ""39410"",
   ""Technique ID"": ""T1056"",
   ""Technique Name"": ""Input Capture"",
   ""Quotes"": [
     ""Remote access tools or keyloggers to capture input from keyboards, webcams, microphones, or other input devices""
   ],
   ""Explanation"": ""The rule looks for specific strings commonly associated with keyloggers, such as \""iSpy Keylogger,\"" indicating an attempt to capture user input, which is consistent with the T1056 technique.""
 }
 ","['T1020', 'T1056']",['TA0010'],"['TA0006', 'TA0009', 'TA0010']"
57797,"
 [
   {
     ""Sid"": ""57797"",
     ""Technique ID"": ""T1027"",
     ""Technique Name"": ""Obfuscated Files or Information"",
     ""Quotes"": [
       ""\""Performs obfuscation by converting an encoded string to hexadecimal using the Number.parseInt() function in the event handler for the onload event of the body element.""
     ],
     ""Explanation"": ""This rule detects attempts to obfuscate JavaScript code using the parseInt() method, which is used to convert a string representation of a number to an integer. Obfuscating JavaScript code can make it difficult for security analysts to understand and analyze the code, making it easier for attackers to hide malicious activity.""
   },
   {
     ""Sid"": ""57797"",
     ""Technique ID"": ""T1004"",
     ""Technique Name"": ""Deobfuscate/Decode Files or Information"",
     ""Quotes"": [
       ""\""Deobfuscates or decodes encoded files or information to recover its original form.""
     ],
     ""Explanation"": ""This rule detects attempts to deobfuscate or decode obfuscated JavaScript code. Deobfuscating JavaScript code can reveal the original code, making it easier for security analysts to understand and analyze the code. This can help analysts identify malicious activity that was previously hidden by obfuscation.""
   }
 ]
 ","['T1027', 'T1004']",['TA0005'],['TA0005']
19741,"
 {
   ""Sid"": ""19741"",
   ""Technique ID"": ""T1505.002"",
   ""Technique Name"": ""Command and Control"",
   ""Quotes"": [],
   ""Explanation"": ""The rule looks for a specific string in FTP STOR command, which is a common technique used by malware to establish communication with a command and control server.""
 }
 {
   ""Sid"": ""19741"",
   ""Technique ID"": ""T1566"",
   ""Technique Name"": ""Phishing"",
   ""Quotes"": [],
   ""Explanation"": ""The rule looks for a specific string in FTP STOR command, which is a common technique used by phishing attacks to deliver malicious payloads.""
 }
 ","['T1505', 'T1566']","['TA0006', 'TA0009']","['TA0003', 'TA0001']"
30779,"
 {
   ""Sid"": ""30779"",
   ""Technique ID"": ""T1042"",
   ""Technique Name"": ""Exfiltration Over C2 Channel"",
   ""Quotes"": [
     """",
     """"
   ],
   ""Explanation"": ""The rule detects a possible SSL Heartbleed attempt, which is a technique used to exfiltrate data over a C2 channel.""
 }
 ",['T1042'],['TA0009'],[]
30779,"{
 ""Sid"": 34944,
 ""Technique ID"": ""T1062"",
 ""Technique Name"": ""Credential Dumping"",
 ""Quotes"": ""\""getBackupPolicy\"""",
 ""Explanation"": ""The rule detects the presence of the \""getBackupPolicy\"" string in the HTTP request body. The presence of this string indicates that the attacker is attempting to retrieve backup policy information from the server. This information can be used to extract valuable credentials, such as usernames and passwords, from the backup archives.""
 },
 {
 ""Sid"": 34944,
 ""Technique ID"": ""T1110"",
 ""Technique Name"": ""Data Exfiltration"",
 ""Quotes"": ""\""EdgeServiceImpl\"""",
 ""Explanation"": ""The rule detects the presence of the \""EdgeServiceImpl\"" string in the HTTP request URI. The presence of this string indicates that the attacker is attempting to access a specific service on the server. This service is responsible for handling backup and recovery operations. The attacker may be attempting to exfiltrate sensitive data from the backup archives.""
 }","['T1062', 'T1110']",['TA0006'],['TA0006']
50954,"
 {
   ""Sid"": ""50954"",
   ""Technique ID"": ""T1190"",
   ""Technique Name"": ""Remote Access Software"",
   ""Quotes"": [
     ""\""PhpSploit backdoor communication attempt\"""",
     ""\""JHg9JF9QT1NUWy\""""
   ],
   ""Explanation"": ""The rule looks for PhpSploit, which is a remote access software, and hence the technique T1190 is relevant.""
 }
 ",['T1190'],['TA0003'],['TA0001']
50467,"
 [
   {
     ""Sid"": ""50467"",
     ""Technique ID"": ""T1003"",
     ""Technique Name"": ""OS Credential Dumping"",
     ""Quotes"": [],
     ""Explanation"": ""The rule looks for Mimikatz, a tool used for credential dumping, being used via SMB.""
   },
   {
     ""Sid"": ""50467"",
     ""Technique ID"": ""T1035"",
     ""Technique Name"": ""SMB Relay"",
     ""Quotes"": [],
     ""Explanation"": ""The rule looks for SMB traffic to port 445, which is commonly used for SMB relay attacks.""
   }
 ]
 ","['T1003', 'T1035']",['TA0006'],['TA0006']
59218,"
 [
   {
     ""Sid"": ""59218"",
     ""Technique ID"": ""T1105"",
     ""Technique Name"": ""Phishing"",
     ""Quotes"": [
       ""\""Phishing is the fraudulent attempt to obtain sensitive information such as usernames, passwords and credit card details, often for malicious reasons, by disguising as a trustworthy entity in an electronic communication\"""",
       ""\""Phishing often directs users to enter personal information at a website which looks identical to a legitimate one\""""
     ],
     ""Explanation"": ""The rule triggers on a HTTP connection from the internal network to the external network. The file data content includes \""<buname -a:&nbsp|3B|\"", which is a command to get the system information. This is a typical behavior of phishing attacks, where the attacker tries to get information about the target system.""
   },
   {
     ""Sid"": ""59218"",
     ""Technique ID"": ""T1110"",
     ""Technique Name"": ""Credential Harvesting"",
     ""Quotes"": [
       ""\""Credential harvesting refers to the collection of plaintext credentials (e.g., usernames and passwords).\"""",
       ""\""Credential harvesting often takes the form of phishing emails and/or credential stuffing toolkits.\""""
     ],
     ""Explanation"": ""The rule triggers on a HTTP connection from the internal network to the external network. The file data content includes \""<bSoftware:&nbsp|3B|\"", which could indicate an attempt to harvest credentials from the target system.""
   }
 ]
 ","['T1105', 'T1110']",['TA0003'],"['TA0006', 'TA0011']"
52081,"
 {
   ""Rules"": [
     {
       ""Sid"": ""52081"",
       ""Technique ID"": ""T1574.003"",
       ""Technique Name"": ""Responder Poisoning"",
       ""Quotes"": [
         ""\""The Responder Poisoning technique involves manipulating the NetBIOS Name Service (NBNS) to provide false or malicious responses to NetBIOS name queries.""
       ],
       ""Explanation"": ""The rule looks for specific NetBIOS packets that are used in Responder Poisoning attacks.""
     },
     {
       ""Sid"": ""52081"",
       ""Technique ID"": ""T1531"",
       ""Technique Name"": ""Domain Name System (DNS) Poisoning"",
       ""Quotes"": [
         ""\""DNS poisoning refers to the act of modifying DNS records so that they map a domain name to an incorrect IP address.""
       ],
       ""Explanation"": ""The rule also looks for DNS traffic, which indicates that DNS Poisoning techniques might be in use.""
     }
   ]
 }
 ","['T1574', 'T1531']",['TA0006'],"['TA0005', 'TA0003', 'TA0004', 'TA0040']"
52081,"{
   ""Sid"": 57983,
   ""Technique ID"": ""T1190"",
   ""Technique Name"": ""Exploit Public-Facing Application"",
   ""Quotes"": [],
   ""Explanation"": ""The rule triggers when /autodiscover endpoint is used on the server-side of a Microsoft Exchange environment. The rule also contains a PCRE that indicates an attempt to use Email parameter to exploit the application.""
 },
 {
   ""Sid"": 57983,
   ""Technique ID"": ""T1589"",
   ""Technique Name"": ""Drive-by Compromise"",
   ""Quotes"": [],
   ""Explanation"": ""The rule triggers when a malicious payload is delivered via an HTTP cookie parameter to a vulnerable application.""
 }","['T1190', 'T1589']",['TA0001'],"['TA0001', 'TA0043']"
24740,"
 [
   {
     ""Sid"": ""24740"",
     ""Technique ID"": ""T1190"",
     ""Technique Name"": ""Exploitation for Client Execution"",
     ""Quotes"": [],
     ""Explanation"": ""The rule looks for attempts to exploit a directory traversal vulnerability in Oracle Business Transaction Management flashtunnelservice, which could lead to client-side code execution.""
   },
   {
     ""Sid"": ""24740"",
     ""Technique ID"": ""T1070"",
     ""Technique Name"": ""Web Session Hijacking"",
     ""Quotes"": [],
     ""Explanation"": ""The rule also looks for attempts to hijack HTTP sessions, which could allow an attacker to impersonate a legitimate user.""
   }
 ]
 ","['T1190', 'T1070']",['TA0005'],"['TA0005', 'TA0001']"
7597,"
 [
   {
     ""Sid"": ""7597"",
     ""Technique ID"": ""T1498"",
     ""Technique Name"": ""Phishing for Credentials"",
     ""Quotes"": [],
     ""Explanation"": ""This rule detects Lantern keylogger, which is a keylogger that can be used to steal credentials.""
   },
   {
     ""Sid"": ""7597"",
     ""Technique ID"": ""T1507"",
     ""Technique Name"": ""Drive-by Compromise"",
     ""Quotes"": [],
     ""Explanation"": ""This rule detects Lantern keylogger, which can be delivered through a drive-by download.""
   }
 ]
 ","['T1498', 'T1507']","['TA0006', 'TA0009']",['TA0040']
41458,"
 {
   ""Sid"": ""41458"",
   ""Technique ID"": ""T1568"",
   ""Technique Name"": ""Phishing for Credentials"",
   ""Quotes"": ""Collect - Get credentials by using phishing techniques."",
   ""Explanation"": ""The rule triggers on http traffic and it searches for URI containing the string /read-mip.php, which is related to phishing attacks, as attackers can send phishing emails with links and if the victim clicks on the link, the content of the email can be read.""
 }
 ",['T1568'],"['TA0006', 'TA0009']",['TA0011']
19392,"
 {
   ""Sid"": ""19392"",
   ""Technique ID"": ""T1059.001"",
   ""Technique Name"": ""Command and Scripting Interpreter"",
   ""Quotes"": [
     ""\""abusing the command shell and scripting environments to execute commands on a system\""""
   ],
   ""Explanation"": ""The rule looks for a specific pattern in FTP traffic that is indicative of a keylogger being used. The keylogger is a type of malware that records keystrokes and other user input, which can be used to steal sensitive information such as passwords and credit card numbers. The rule is likely to detect this activity because the keylogger uses a command or script to send the recorded data to a remote server. This technique is relevant because it involves using a command or script to execute commands on a system, which is what the keylogger is doing.""
 }
 {
   ""Sid"": ""19392"",
   ""Technique ID"": ""T1071.001"",
   ""Technique Name"": ""Data from Local System"",
   ""Quotes"": [
     ""\""exfiltrating data from a local system\""""
   ],
   ""Explanation"": ""The rule looks for a specific pattern in FTP traffic that is indicative of a keylogger being used. The keylogger is a type of malware that records keystrokes and other user input, which can be used to steal sensitive information such as passwords and credit card numbers. The rule is likely to detect this activity because the keylogger uses a command or script to send the recorded data to a remote server. This technique is relevant because it involves exfiltrating data from a local system, which is what the keylogger is doing.""
 }
 ","['T1059', 'T1071']","['TA0006', 'TA0009']","['TA0002', 'TA0011']"
