Sid,Response,Technique_id,True_labels
41817,"[
         ""sid"": ""41817"",
         ""Technique ID"": ""T1059"",
         ""Technique name"": ""SQL Injection"",
         ""Quotes"": """"SQL Injection involves injecting malicious SQL code into a database to exploit vulnerabilities in the application"""",
         ""Explanation"": ""The rule detects SQL injection attempts, which involve inserting malicious SQL queries into web requests to exploit vulnerabilities in web applications.""
     },
     ""sid"": ""41817"",
     ""Technique ID"": ""T1056"",
     ""Technique name"": ""Input Validation"",
     ""Quotes"": """"Input Validation involves validating user input before accepting it to prevent malicious data from entering the system"""",
     ""Explanation"": ""The rule detects SQL injection, which can be prevented by proper input validation to ensure that malicious SQL queries are not accepted by the application.""
 ]","['T1059', 'T1056']",['T1190']
30510,"[
     {
         ""sid"": ""30510"",
         ""Technique ID"": ""T1190"",
         ""Technique Name"": ""Exploit Public-Facing Application"",
         ""Quotes"": """"Exploit Public-Facing Application techniques involve identifying and exploiting vulnerabilities in public-facing applications, such as web servers and databases, to gain access to systems and data."""",
         ""Explanation"": ""This rule detects SSLv3 heartbeat overrun attempts, which are a type of vulnerability that can be exploited to perform a DoS attack or gain access to sensitive information. This type of vulnerability is commonly found in public-facing applications.""
     },
     {
         ""sid"": ""30510"",
         ""Technique ID"": ""T1046"",
         ""Technique Name"": ""Network Service Scanning"",
         ""Quotes"": """"Network Service Scanning techniques involve scanning networks for open ports and listening services to identify potential vulnerabilities and targets for exploitation."""",
         ""Explanation"": ""This rule also detects attempts to scan for network services, such as SSH, SMTP, and POP3, which can be a common reconnaissance activity prior to an attack.""
     }
 ]","['T1190', 'T1046']",['T1005']
13642,"[
         ""sid"": ""13642"",
         ""Technique ID"": ""T1113"",
         ""Technique name"": ""Software Deployment"",
         ""Quotes"": """"Software Deployment occurs when actors move malicious software onto a system. This technique often involves exploiting software vulnerabilities and misconfigurations on the target system, as well as the use of malicious attachments, phishing emails, or drive-by downloads. The rule suggests a 'Keylogger' that is being deployed, which involves the installation of software onto the system for the purpose of capturing keystrokes."""",
         ""Explanation"": ""This event is generated when activity relating to malware is detected.""
     ]",['T1113'],['T1056']
29615,"[
   {
     ""sid"": ""29615"",
     ""Technique ID"": ""T1048"",
     ""Technique Name"": ""Exfiltration Over C2 Channel"",
     ""Quotes"": """"Exfiltration Over C2 Channel techniques involve using a command-and-control (C2) channel to exfiltrate data from a victim system. The rule suggests malicious traffic with a Trojan (Keylogger) attempting to establish an outbound connection, indicating a potential attempt to exfiltrate captured keystrokes or other sensitive information via the C2 channel."""",
     ""Explanation"": ""This event is generated when activity relating to malware is detected.""
   },
   {
     ""sid"": ""29615"",
     ""Technique ID"": ""T1056"",
     ""Technique Name"": ""Input Capture"",
     ""Quotes"": """"Input Capture techniques involve intercepting and capturing user input data, such as keystrokes, to obtain sensitive information. The rule specifically mentions the presence of a Trojan (Keylogger), which is a type of malware designed to capture and log keystrokes, indicating that the rule is attempting to detect potential keylogging activity."""",
     ""Explanation"": ""This event is generated when activity relating to malware is detected.""
   }
 ]","['T1048', 'T1056']",['T1056']
59023,"[
         ""sid"": ""59023"",
         ""Technique ID"": ""T1105"",
         ""Technique name"": ""Web Shell"",
         ""Quotes"": ""Web shells provide a means for an adversary to establish a persistent presence on a web serveroften dropped during a web application attack. The rule triggers on the presence of Php.Webshell.Antichat, a remote access tool commonly used to gain control over web servers."""",
         ""Explanation"": ""This event is generated when activity relating to malware is detected.""
     ],
     [
         ""sid"": ""59023"",
         ""Technique ID"": ""T1190"",
         ""Technique name"": ""Exploit Public-Facing Application"",
         ""Quotes"": ""Exploit Public-Facing Application technique involves exploiting vulnerabilities in publicly accessible web applications to gain unauthorized access to a system. The presence of Php.Webshell.Antichat suggests that an attacker may have exploited a vulnerability in a web application to gain access to the target system."""",
         ""Explanation"": ""This event is generated when activity relating to malware is detected.""
     ]","['T1105', 'T1190']",['T1505']
45470,"[
         ""sid"": ""45470"",
         ""Technique ID"": ""T1105"",
         ""Technique name"": ""Exploitation for Client Execution"",
         ""Quotes"": """"Exploitation for Client Execution refers to techniques that leverage flaws or vulnerabilities in client software to execute arbitrary code or commands. The rule indicates a download attempt related to the 'SambaCry' ransomware, exploiting a vulnerability in the client's software to execute malicious code."""",
         ""Explanation"": ""This event is generated when activity relating to malware is detected.""
     ],
     [
         ""sid"": ""45470"",
         ""Technique ID"": ""T1484"",
         ""Technique name"": ""File Download"",
         ""Quotes"": """"File Download techniques involve retrieving or copying files from a remote system to a local system. The rule specifically mentions a download attempt (""download attempt"") of a malicious file (""sm.txt"") from a remote server, suggesting that the detected activity is related to file download."""",
         ""Explanation"": ""This event is generated when activity relating to malware is detected.""
     ]
 ]","['T1105', 'T1484']",['T1571']
58787,"[
         {
             ""sid"": ""58787"",
             ""Technique ID"": ""T1204"",
             ""Technique name"": ""Abuse of Functionality"",
             ""Quotes"": """"Abuse of Functionality techniques involve leveraging legitimate system or software functionality to perform malicious actions. The rule looks for an attempt to exploit the Apache Log4j remote code execution vulnerability, which is an example of abusing legitimate library functionality to execute arbitrary code on a vulnerable system."""",
             ""Explanation"": ""This event is generated when activity relating to abuse of functionality is detected.""
         },
         {
             ""sid"": ""58787"",
             ""Technique ID"": ""T1190"",
             ""Technique name"": ""Exploitation for Client Execution"",
             ""Quotes"": """"Exploitation for Client Execution techniques involve exploiting vulnerabilities in client-side applications, such as browsers or plugins, to execute malicious code on the victim's system. The rule detects a possible attempt to exploit a client-side vulnerability in a web application, where an attacker could execute arbitrary code in the context of the user's browser."""",
             ""Explanation"": ""This event is generated when activity relating to exploitation for client execution is detected.""
         }
     ]","['T1204', 'T1190']",['T1190']
17154,"[
   {
     ""sid"": ""17154"",
     ""Technique ID"": ""T1189"",
     ""Technique name"": ""Exploit Public-Facing Application"",
     ""Quotes"": """"Exploit Public-Facing Application techniques involve exploiting vulnerabilities in web applications or services that are accessible from the internet. This rule detects an attempt to exploit a dangling pointer vulnerability in a Mozilla Firefox plugin through a malformed object tag in an HTML document."""",
     ""Explanation"": ""This event is generated when activity relating to an attempted exploitation of a public facing application is detected.""
   },
   {
     ""sid"": ""17154"",
     ""Technique ID"": ""T1498"",
     ""Technique name"": ""Malicious File"",
     ""Quotes"": """"Malicious File techniques involve the use of malicious files to compromise a system. This rule detects the presence of malicious data within a file based on the presence of specific byte sequences and patterns."""",
     ""Explanation"": ""This event is generated when activity relating to the use of malicious files is detected.""
   }
 ]","['T1189', 'T1498']",['T1176']
36338,"[
         ""sid"": ""36338"",
         ""Technique ID"": ""T1566"",
         ""Technique name"": ""Phishing"",
         ""Quotes"": """"Phishing techniques involve sending fraudulent emails or creating websites that mimic legitimate ones to trick users into providing sensitive information, such as credentials or financial data."""",
         ""Explanation"": ""The rule generates an alert when an HTTP response from Apple iTunes Connect contains a phishing attempt, which is consistent with the T1566 technique.""
     ],
     [
         ""sid"": ""36338"",
         ""Technique ID"": ""T1193"",
         ""Technique name"": ""Phishing for Credentials"",
         ""Quotes"": """"Phishing for Credentials involves sending fraudulent emails or creating websites that mimic legitimate ones to trick users into providing sensitive information, such as credentials or financial data."""",
         ""Explanation"": ""The rule generates an alert when an HTTP response from Apple iTunes Connect contains a phishing attempt, which is consistent with the T1193 technique.""
     ]
 ]","['T1566', 'T1193']",['T1566']
32008,"[
         ""sid"": ""32008"",
         ""Technique ID"": ""T1192"",
         ""Technique name"": ""Phishing"",
         ""Quotes"": """"Phishing is the fraudulent practice of sending emails or creating websites purporting to be from reputable companies in order to induce individuals to reveal personal information, such as passwords or credit card numbers. The rule indicates the presence of a phishing attack with a fake 'Delta Ticket HTTP Response' that attempts to trick users into downloading a malicious executable file ('.exe') containing the DeltaTicket_ET-RM- string."""",
         ""Explanation"": ""This event is generated when activity relating to malware is detected.""
     ]",['T1192'],['T1566']
5780,"[
   {
     ""sid"": ""5780"",
     ""Technique ID"": ""T1056"",
     ""Technique Name"": ""Input Capture"",
     ""Quotes"": ""\""<Keylogger techniques involve intercepting and capturing user input data, such as keystrokes, to obtain sensitive information.\"""",
     ""Explanation"": ""This rule triggers when a keylogger is detected trying to send data to an external destination over SMTP.""
   }
 ]",['T1056'],['T1056']
19171,"[
     {
         ""Sid"": ""19171"",
         ""Technique ID"": ""T1189"",
         ""Technique name"": ""Drive-by Compromise"",
         ""Quotes"": """"'Drive-by Compromise' techniques involve compromising a system by infecting it through a vulnerable website or application. The rule indicates an attempted exploit of a vulnerability in Microsoft Internet Explorer's (IE) ieshims.dll, which could allow for remote code execution and potentially lead to a drive-by compromise."""",
         ""Explanation"": ""This event is generated when activity relating to a web attack on a web server is detected.""
     },
     {
         ""Sid"": ""19171"",
         ""Technique ID"": ""T1190"",
         ""Technique name"": ""Exploit Public-Facing Application"",
         ""Quotes"": """"'Exploit Public-Facing Application' techniques involve exploiting public-facing applications, such as web browsers, to execute malicious code. The rule indicates an attempted exploit of a vulnerability in Microsoft Internet Explorer's (IE) ieshims.dll, which could allow for remote code execution and potentially lead to the compromise of the system."""",
         ""Explanation"": ""This event is generated when activity relating to a web attack on a web server is detected.""
     }
 ]","['T1189', 'T1190']",['T1574']
39410,"[
     {
         ""sid"": ""39410"",
         ""Technique ID"": ""T1020"",
         ""Technique name"": ""Data Exfiltration"",
         ""Quotes"": """"Data Exfiltration techniques involve transferring captured data from a compromised system to an external location. The rule indicates the presence of the iSpy Trojan, which is known for exfiltrating sensitive data such as keystrokes, browser history, and login credentials to a remote server."""",
         ""Explanation"": ""This event is generated when activity relating to malware is detected.""
     },
     {
         ""Sid"": ""39410"",
         ""Technique ID"": ""T1056"",
         ""Technique Name"": ""Input Capture"",
         ""Quotes"": """"Input Capture techniques involve intercepting and capturing user input data, such as keystrokes, to obtain sensitive information. The rule indicates the presence of the iSpy Trojan, which specifically targets user input data such as keystrokes, browser history, and login credentials."""",
         ""Explanation"": ""This event is generated when activity relating to malware is detected.""
     }
 ]","['T1020', 'T1056']",['T1020']
57797,"[
         ""sid"": ""57797"",
         ""Technique ID"": ""T1027"",
         ""Technique name"": ""Obfuscated Files or Information"",
         ""Quotes"": """"Obfuscated Files or Information techniques involve encoding or encrypting files or other information to make it difficult to detect or analyze. The rule indicates the detection of JavaScript obfuscation using the parseInt() function, which is a common technique for obscuring malicious code."""",
         ""Explanation"": ""This event is generated when activity relating to data exfiltration is detected.""
     ]",['T1027'],['T1027']
19741,"[
     {
         ""sid"": ""19741"",
         ""Technique ID"": ""T1056"",
         ""Technique name"": ""Input Capture"",
         ""Quotes"": """"Input Capture techniques involve intercepting and capturing user input data, such as keystrokes, to obtain sensitive information. PWS.Win32.Scofted is a keylogger that can capture keystrokes and other user input, which is consistent with the observed behavior in the rule."""",
         ""Explanation"": ""This event is generated when activity relating to malware is detected.""
     },
     {
         ""sid"": ""19741"",
         ""Technique ID"": ""T1118"",
         ""Technique Name"": ""File and Directory Discovery"",
         ""Quotes"": """"File and Directory Discovery techniques involve searching for and enumerating files and directories on a system to gain awareness of the system's layout and content. The STOR command mentioned in the rule is used to store files on an FTP server. The attacker may use this command to conduct file system reconnaissance and identify potential targets for exploitation."""",
         ""Explanation"": ""This event is generated when a file or directory is discovered.""
     }
 ]","['T1056', 'T1118']",['T1056']
30779,"[
     {
         ""sid"": ""30779"",
         ""Technique ID"": ""T1048"",
         ""Technique name"": ""Credential Dumping"",
         ""Quotes"": """"Credential Dumping techniques focus on obtaining system credentials, such as password hashes or Kerberos tickets, that can be used to gain access to other systems or resources. The rule detects a possible attempt to exploit the Heartbleed vulnerability, which could allow an attacker to retrieve sensitive information, including credentials, from a vulnerable SSL/TLS server."""",
         ""Explanation"": ""This event is triggered when traffic related to a vulnerability scan is detected.""
     }
 ]",['T1048'],['T1123']
34944,"[
         {
             ""sid"": ""34944"",
             ""Technique ID"": ""T1565"",
             ""Technique Name"": ""Credential Dumping"",
             ""Quotes"": """"Credential Dumping techniques involve retrieving credentials from a compromised system, such as passwords or hashes, for use in unauthorized access. The rule detects an attempt to retrieve credentials from the Arcserve Unified Data Protection Management service over HTTP, indicating potential credential dumping activity."""",
             ""Explanation"": ""This event is generated when activity relating to credential dumping is detected.""
         }
     ]",['T1565'],['T1003']
50954,"[
         ""sid"": ""50954"",
         ""Technique ID"": ""T1105"",
         ""Technique name"": ""Inject Web Shell"",
         ""Quotes"": """"Web shells are malicious scripts that allow remote access and control of a web server or application. PhpSploit, as mentioned in the rule, is a known web shell that provides attackers with remote code execution capabilities. The rule identifies traffic patterns associated with PhpSploit, suggesting that attackers are attempting to establish a web shell on the target system, which is a common technique for gaining persistent access and maintaining control."""",
         ""Explanation"": ""This event is generated when activity relating to malware is detected.""
     ],
     [
         ""sid"": ""50954"",
         ""Technique ID"": ""T1071"",
         ""Technique name"": ""Command and Control"",
         ""Quotes"": """"Command and control (C2) is the communication between an attacker and their malware or compromised systems. In this case, the rule indicates that the traffic is related to an attempt by PhpSploit to communicate with its C2 server. Establishing C2 is essential for maintaining control over the compromised system and executing malicious activities."""",
         ""Explanation"": ""This event is generated when activity relating to malware is detected.""
     ]","['T1105', 'T1071']",['T1505']
50467,"[
         {
             ""sid"": ""50467"",
             ""Technique ID"": ""T1003.003"",
             ""Technique name"": ""OS Credential Dumping: Local Extraction"",
             ""Quotes"": """"Mimikatz is an open-source tool that can be used to dump credentials from memory, including cached domain credentials, plaintext passwords, and hashes. The rule detects an attempt to use Mimikatz via SMB, indicating a potential attempt to harvest credentials from the host."""",
             ""Explanation"": ""This rule is designed to detect and block attempts to use the Mimikatz tool to extract credentials from a remote host over SMB. Mimikatz is a well-known tool used by attackers to steal credentials from compromised systems, and this rule can help to prevent such attacks.""
         },
         {
             ""sid"": ""50467"",
             ""Technique ID"": ""T1110"",
             ""Technique name"": ""Credential Dumping"",
             ""Quotes"": """"Credential Dumping is a technique used to obtain credentials from a system. The rule detects an attempt to dump credentials using the Mimikatz tool, which can be used to extract cached domain credentials, plaintext passwords, and hashes from memory."""",
             ""Explanation"": ""This rule is designed to detect and block attempts to dump credentials from a remote host using the Mimikatz tool. Mimikatz is a well-known tool used by attackers to steal credentials from compromised systems, and this rule can help to prevent such attacks.""
         }
     ]","['T1003', 'T1110']",['T1003']
59218,"[
         {
             ""sid"": ""59218"",
             ""Technique ID"": ""T1064"",
             ""Technique Name"": ""Masquerading"",
             ""Quotes"": """"Masquerading involves disguising a malicious entity to appear as a legitimate one. In this event, the malware (Php.Webshell.C99Madnet) is attempting to execute system commands (uname -a) using a web shell, which could potentially allow an attacker to masquerade as a legitimate user."""",
             ""Explanation"": ""This event is generated when activity relating to malware is detected.""
         },
         {
             ""sid"": ""59218"",
             ""Technique ID"": ""T1194"",
             ""Technique Name"": ""File and Directory Discovery"",
             ""Quotes"": """"File and Directory Discovery techniques involve identifying and locating files and directories on a system. The rule indicates the malware is trying to gather information about the system by executing the 'uname -a' command, which could assist in identifying potential targets or vulnerabilities."""",
             ""Explanation"": ""This event is generated when activity relating to malware is detected.""
         }
     ]","['T1064', 'T1194']",['T1505']
52081,"[
         {
             ""sid"": ""52081"",
             ""Technique ID"": ""T1566"",
             ""Technique name"": ""Privilege Escalation"",
             ""Quotes"": """"Privilege Escalation techniques involve gaining elevated privileges on a system to expand an attackers access and control over the system. The rule matches network traffic containing specific patterns associated with the Responder poisoning service negotiation attack, which is a technique that can be exploited to gain unauthorized access to a privileged account on a target host."""",
             ""Explanation"": ""This event is generated when an attempt to compromise a responder service is detected.""
         },
         {
             ""sid"": ""52081"",
             ""Technique ID"": ""T1573"",
             ""Technique name"": ""Service Execution"",
             ""Quotes"": """"Service Execution techniques involve executing a service or program on a system to gain access to the system or perform malicious actions. The rule matches network traffic containing specific patterns associated with the Responder poisoning service negotiation attack, which involves executing a malicious service on the target host to gain unauthorized access."""",
             ""Explanation"": ""This event is generated when an attempt to execute a service is detected.""
         }
     ]","['T1566', 'T1573']",['T1187']
57983,"[
   {
     ""Sid"": ""57983"",
     ""Technique ID"": ""T1106"",
     ""Technique Name"": ""User Impersonation"",
     ""Quotes"": """"MITRE ATT&CK explains that User Impersonation is ""Adversaries may impersonate valid users to gain access to resources, escalate privileges, or move laterally within a network."" This rule detects an attempt to impersonate a user on a Microsoft Exchange server, a common method used by adversaries to gain access."""",
     ""Explanation"": ""This event is generated when an autodiscover request from a bad actor is detected.""
   },
   {
     ""Sid"": ""57983"",
     ""Technique ID"": ""T1190"",
     ""Technique Name"": ""Remote File Copy"",
     ""Quotes"": """"The rule looks for the pattern '/autodiscover/(.*)/(.*)' in the URI of an HTTP request, which suggests an attempt to access the autodiscover.json configuration file. Adversaries may use Remote File Copy to access sensitive configuration information or perform other malicious actions."""",
     ""Explanation"": ""This event is generated when a file is copied from a remote location.""
   }
 ]","['T1106', 'T1190']",['T1190']
24740,"[
         {
             ""sid"": ""24740"",
             ""Technique ID"": ""T1190"",
             ""Technique name"": ""Exploitation for Client Execution"",
             ""Quotes"": """"Exploitation for Client Execution involves executing code on the client machine, typically through a vulnerability in the client-side software or web browser. The rule targets an exploit attempt against Oracle Business Transaction Management using a directory traversal vulnerability, which could enable attackers to execute arbitrary code on the client system."""",
             ""Explanation"": ""This rule is triggered when an attempt is made to exploit a vulnerability in Oracle Business Transaction Management using a directory traversal attack. This technique is commonly used by attackers to gain unauthorized access to a system or to execute malicious code.""
         },
         {
             ""sid"": ""24740"",
             ""Technique ID"": ""T1484"",
             ""Technique name"": ""Web Shell"",
             ""Quotes"": """"Web shells are malicious scripts that allow remote attackers to execute commands on a compromised web server. The rule detects an attempt to upload a file named 'handle' to the '/btmui/soa/flash_svc/' directory, which is a common location for attackers to place web shells."""",
             ""Explanation"": ""This rule is triggered when an attempt is made to upload a file to a web server that is likely to be a web shell. Web shells allow attackers to remotely control a compromised web server and execute arbitrary commands.""
         }
     ]","['T1190', 'T1484']",['T1070']
7597,"[
     {
         ""sid"": ""7597"",
         ""Technique ID"": ""T1056"",
         ""Technique name"": ""Input Capture"",
         ""Quotes"": """"Input Capture techniques involve intercepting and capturing user input data, such as keystrokes, to obtain sensitive information. The rule detects Lantern Keylogger, a well-known keylogger that captures keystrokes and stores them in an .ltr file, indicating an attempt to steal user input."""",
         ""Explanation"": ""The rule triggers when LanternKeylogger's runtime activities are detected, suggesting that the attacker is actively attempting to capture user input.""
     },
     {
         ""sid"": ""7597"",
         ""Technique ID"": ""T1048"",
         ""Technique name"": ""System File Modification"",
         ""Quotes"": """"System File Modification techniques involve altering system files to modify system behavior or gain unauthorized access. The rule specifically detects Lantern Keylogger's runtime behavior, which typically involves modifying system files or settings to establish persistence and evade detection."""",
         ""Explanation"": ""The rule's detection of LanternKeylogger's runtime activities implies that the attacker is attempting to modify system files to facilitate the keylogging operation.""
     }
 ]","['T1056', 'T1048']",['T1056']
41458,"[
   {
     ""sid"": ""41458"",
     ""Technique ID"": ""T1056"",
     ""Technique name"": ""Input Capture"",
     ""Quotes"": """"Input Capture techniques involve intercepting and capturing user input data, such as keystrokes, to obtain sensitive information. The rule indicates the detection of a keylogger variant (Osx.Keylogger.Elite) attempting to communicate with an external server via HTTP. Keyloggers commonly use this technique to exfiltrate captured data."""",
     ""Explanation"": ""This event is generated when activity relating to malware is detected.""
   },
   {
     ""sid"": ""41458"",
     ""Technique ID"": ""T1021"",
     ""Technique name"": ""Remote File Exfiltration"",
     ""Quotes"": """"Remote File Exfiltration techniques involve transferring stolen data from a compromised system to an external location controlled by an adversary. The rule detects an attempt to access a resource named '/read-mip.php' over HTTP, which could be a method used to exfiltrate captured keystrokes or other sensitive information from the infected system."""",
     ""Explanation"": ""This event is generated when activity relating to malware is detected.""
   }
 ]","['T1056', 'T1021']",['T1056']
19392,"[
   {
     ""sid"": ""19392"",
     ""Technique ID"": ""T1056"",
     ""Technique name"": ""Input Capture"",
     ""Quotes"": """"Input Capture techniques involve intercepting and capturing user input data, such as keystrokes, to obtain sensitive information. The rule indicates the presence of a keylogger (Monitor.win32.perflogger) that uses the FTP protocol to transmit captured data."""",
     ""Explanation"": ""This event is generated when activity relating to malware is detected.""
   },
   {
     ""sid"": ""19392"",
     ""Technique ID"": ""T1071.001"",
     ""Technique name"": ""Data Exfiltration Over C2 Channel"",
     ""Quotes"": """"Data Exfiltration Over C2 Channel techniques involve transmitting exfiltrated data over a covert channel that is part of the command and control (C2) infrastructure. The rule indicates the use of FTP to transmit captured keystrokes, which could be a covert channel used by malware for data exfiltration."""",
     ""Explanation"": ""This event is generated when activity relating to malware is detected.""
   }
 ]","['T1056', 'T1071']",['T1056']
24517,"[
         ""sid"": ""24517"",
         ""Technique ID"": ""T1190"",
         ""Technique Name"": ""Exploitation of Remote Services"",
         ""Quotes"": """"Exploitation of Remote Services refers to the process of identifying and exploiting vulnerabilities in remote services to gain unauthorized access or control over the system or network. The rule triggers on SQL injection attempts against the 'state' parameter of a my.activation.php3 script, which suggests that a remote attacker is attempting to exploit a vulnerability in the web application, specifically via SQL injection."""",
         ""Explanation"": ""This event can potentially indicate a web application attack.""
     },
     {
         ""sid"": ""24517"",
         ""Technique ID"": ""T1192"",
         ""Technique Name"": ""HTTP Request Smuggling"",
         ""Quotes"": """"HTTP Request Smuggling involves manipulating HTTP request headers to induce the target server to process multiple HTTP requests within a single request message. The rule detects a potential HTTP request smuggling attempt by looking for the 'state' parameter in the URI and a non-standard '&' character in the request body, which are common techniques used for HTTP request smuggling."""",
         ""Explanation"": ""This event can potentially indicate a web application attack.""
     }
 ]","['T1190', 'T1192']",['T1190']
31301,"[
   {
     ""sid"": ""31301"",
     ""Technique ID"": ""T1189"",
     ""Technique name"": ""Exploit Public-Facing Application"",
     ""Quotes"": """"Exploit Public-Facing Application is a technique in which an attacker targets a publicly accessible web application to gain unauthorized access to a system or network. In this case, the rule checks for a memory corruption attempt against Microsoft Internet Explorer, indicating exploitation of a vulnerable web application through a malicious XSLT file."""",
     ""Explanation"": ""This event is generated when a memory corruption attempt against Microsoft Internet Explorer is detected.""
   },
   {
     ""sid"": ""31301"",
     ""Technique ID"": ""T1204"",
     ""Technique name"": ""Use Malicious File"",
     ""Quotes"": """"Use Malicious File is a technique in which an attacker uses a malicious file to compromise a system or network. The rule checks for an XSLT file with a malicious payload that attempts to exploit a memory corruption vulnerability, indicating the presence of a malicious file being used to gain unauthorized access."""",
     ""Explanation"": ""This event is generated when a malicious file is detected.""
   }
 ]","['T1189', 'T1204']",['T1220']
19172,"[
         {
             ""sid"": ""19172"",
             ""Technique ID"": ""T1190"",
             ""Technique name"": ""Exploit Public-Facing Application"",
             ""Quotes"": """"Exploit Public-Facing Application techniques involve taking advantage of vulnerabilities in public-facing applications, such as web servers, to gain unauthorized access to a network or system. The rule indicates an attempt to exploit a vulnerability in Microsoft Internet Explorer 8's ieshims.dll component, which could allow an attacker to gain remote code execution."""",
             ""Explanation"": ""This event is generated when activity relating to malware is detected.""
         },
         {
             ""sid"": ""19172"",
             ""Technique ID"": ""T1099"",
             ""Technique name"": ""Exploitation for Credential Access"",
             ""Quotes"": """"Exploitation for Credential Access techniques involve exploiting vulnerabilities in applications or systems to obtain credentials that can be used to access other systems or resources. The rule indicates an attempt to exploit a vulnerability in Microsoft Internet Explorer 8's ieshims.dll component, which could allow an attacker to gain remote code execution and potentially access credentials stored on the system."""",
             ""Explanation"": ""This event is generated when activity relating to malware is detected.""
         }
     ]","['T1190', 'T1099']",['T1574']
58744,"[
         ""sid"": ""58744"",
         ""Technique ID"": ""T1190"",
         ""Technique Name"": ""Exploit Public-Facing Application"",
         ""Quotes"": """"Exploit Public-Facing Application techniques involve exploiting vulnerabilities in public-facing applications to gain unauthorized access to systems or networks. The rule indicates the presence of an attempt to exploit a remote code execution vulnerability in Apache Log4j, which is a common public-facing application that is vulnerable to exploitation."""",
         ""Explanation"": ""This event is generated when activity relating to exploit attempt is detected.""
     ],
     [
         ""sid"": ""58744"",
         ""Technique ID"": ""T1210"",
         ""Technique Name"": ""Exploit Remote Services"",
         ""Quotes"": """"Exploit Remote Services techniques involve exploiting vulnerabilities in remote services to gain unauthorized access to systems or networks. The rule indicates the presence of an attempt to exploit a remote code execution vulnerability in Apache Log4j, which is a remote service that is vulnerable to exploitation."""",
         ""Explanation"": ""This event is generated when activity relating to exploit attempt is detected.""
     ]
 ]","['T1190', 'T1210']",['T1190']
16125,"[
 {
 ""sid"": ""16125"",
 ""Technique ID"": ""T1056"",
 ""Technique Name"": ""Input Capture"",
 ""Quotes"": """"Input Capture techniques involve intercepting and capturing user input data, such as keystrokes, to obtain sensitive information. This rule indicates the detection of a known keylogger, specifically 'spyyahoo v2.2', that is attempting to retrieve a file named ""k3ylogger.txt"" from an external FTP server. Keyloggers often attempt to exfiltrate captured data by uploading it to remote servers."""",
 ""Explanation"": ""This rule is designed to detect keylogger activity, which is commonly used to steal user input data, such as passwords and other sensitive information.""
 },
 {
 ""sid"": ""16125"",
 ""Technique ID"": ""T1119"",
 ""Technique Name"": ""Remote File Copy"",
 ""Quotes"": """"Remote File Copy techniques involve copying files between systems, including exfiltrating data from a compromised system to a remote location. This rule detects an attempt to retrieve a file named ""k3ylogger.txt"" from an external FTP server. Exfiltrating sensitive files is a common objective of malicious actors, as it allows them to obtain and potentially leverage valuable data for further exploitation."""",
 ""Explanation"": ""This rule is designed to detect attempts to copy files from an internal system to an external system, which could potentially be part of a data exfiltration or malware distribution operation.""
 }
 ]","['T1056', 'T1119']",['T1056']
59092,"[
         {
             ""sid"": ""59092"",
             ""Technique ID"": ""T1105"",
             ""Technique name"": ""Deobfuscate/Decode Files or Information"",
             ""Quotes"": """"Deobfuscation and decoding are techniques that allow threat actors to execute malicious operations without being detected. The rule specifies the detection of a PHP webshell attempting to download a file containing malicious code that needs to be interpreted or decoded before it can be executed."""",
             ""Explanation"": ""This event is generated when activity relating to malware is detected.""
         },
         {
             ""sid"": ""59092"",
             ""Technique ID"": ""T1189"",
             ""Technique name"": ""Drive-by Compromise"",
             ""Quotes"": """"Drive-by compromise is a technique used to infect a victim's system by exploiting vulnerabilities in software or web applications. This rule detects the presence of a PHP webshell, indicating that an attacker may have exploited a vulnerability in a web application to compromise the system."""",
             ""Explanation"": ""This event is generated when activity relating to malware is detected.""
         }
     ]","['T1105', 'T1189']",['T1505']
1122,"[
         {
             ""sid"": ""1122"",
             ""Technique ID"": ""T1087"",
             ""Technique name"": ""Port Scanning"",
             ""Quotes"": """"Port Scanning techniques involve probing different ports on a target system to identify open and vulnerable ports, which may indicate the presence of exploitable services or applications. By probing port 80, which is commonly used by HTTP servers, the rule may be detecting attempts to gather information about the web server and its potential vulnerabilities."""",
             ""Explanation"": ""This event is generated when activity relating to reconnaissance is detected.""
         },
         {
             ""sid"": ""1122"",
             ""Technique ID"": ""T1133"",
             ""Technique name"": ""File and Directory Discovery"",
             ""Quotes"": """"File and Directory Discovery techniques involve identifying and accessing files and directories on a target system to gather information about the system's configuration, vulnerabilities, or sensitive data. By attempting to access the '/etc/passwd' file, which contains system user account information, the rule may be detecting attempts to gather sensitive information or exploit potential vulnerabilities in the web server's file system."""",
             ""Explanation"": ""This event is generated when activity relating to file and directory discovery is detected.""
         }
 ]","['T1087', 'T1133']",['T1087']
42836,"[
         ""sid"": ""42836"",
         ""Technique ID"": ""T1100"",
         ""Technique name"": ""Web Shell"",
         ""Quotes"": """"Web shells are malicious scripts that provide an attacker with a remote administrative interface on a compromised web server or web application. The rule detects a connection to a known web shell, ""Win.Backdoor.Chopper"", which is often used by attackers to execute commands and gain unauthorized access to the server."""",
         ""Explanation"": ""This event is generated when activity relating to malware is detected.""
     ]",['T1100'],['T1219']
